player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Luca Kilian,de GER,"DF,MF",Köln,24-032,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,28-237,1995,5.5,35,6.35,16,17,0,1,0,1,5,0.91,2,2,0,1,0,0,Matches
Christoph Klarer,at AUT,DF,Darmstadt 98,23-111,2000,5.5,5,0.91,3,0,0,2,0,0,1,0.18,1,0,0,0,0,0,Matches
Tim Kleindienst,de GER,FW,Heidenheim,28-033,1995,5.9,10,1.70,7,0,1,1,1,0,3,0.51,2,0,0,0,1,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,27-122,1996,0.4,2,4.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ansgar Knauff,de GER,"DF,FW",Eint Frankfurt,21-266,2002,1.3,1,0.77,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Knoche,de GER,DF,Union Berlin,31-134,1992,3.9,4,1.02,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Dortmund,25-301,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Koch,de GER,DF,Eint Frankfurt,27-078,1996,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dominik Kohr,de GER,"MF,DF",Mainz 05,29-245,1994,5.3,4,0.75,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,24-302,1998,1.7,1,0.59,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,22-139,2001,0.9,2,2.28,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,22-272,2001,5.9,7,1.19,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Dawid Kownacki,pl POL,"FW,MF",Werder Bremen,26-203,1997,1.6,6,3.80,5,0,1,0,0,0,1,0.63,1,0,0,0,0,0,Matches
Alex Král,cz CZE,MF,Union Berlin,25-137,1998,5.0,6,1.20,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,32-106,1991,5.8,35,6.08,18,13,2,1,1,0,4,0.69,3,0,0,0,1,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,32-226,1991,0.3,2,5.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Frans Krätzig,de GER,DF,Bayern Munich,20-262,2003,0.3,1,3.46,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Tom Krauß,de GER,"MF,DF",Mainz 05,22-103,2001,1.7,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukas Kübler,de GER,DF,Freiburg,31-034,1992,5.8,4,0.69,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,23-180,2000,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,26-294,1996,3.4,10,2.91,10,0,0,0,0,0,4,1.17,4,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",Bayern Munich,26-129,1997,3.8,10,2.63,9,0,0,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Hugo Larsson,se SWE,MF,Eint Frankfurt,19-098,2004,3.8,3,0.79,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Diogo Leite,pt POR,DF,Union Berlin,24-253,1999,5.7,8,1.41,6,0,0,0,1,1,1,0.18,1,0,0,0,0,0,Matches
Maxim Leitsch,de GER,DF,Mainz 05,25-138,1998,0.8,1,1.30,1,0,0,0,0,0,1,1.30,1,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,RB Leipzig,29-011,1994,0.2,1,6.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,29-011,1994,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0,Matches
Jamie Leweling,de GER,"FW,MF",Stuttgart,22-219,2001,1.3,6,4.70,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,27-084,1996,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,24-052,1999,0.9,1,1.05,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23-216,2000,0.9,2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,25-360,1997,5.8,12,2.08,9,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Noah Loosli,ch SUI,DF,Bochum,26-253,1997,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anthony Losilla,fr FRA,MF,Bochum,37-207,1986,5.1,9,1.75,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Castello Lukeba,fr FRA,DF,RB Leipzig,20-290,2002,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Senne Lynen,be BEL,MF,Werder Bremen,24-226,1999,2.4,3,1.24,2,0,0,0,0,1,1,0.41,1,0,0,0,0,0,Matches
Matej Maglica,hr CRO,DF,Darmstadt 98,25-008,1998,3.3,3,0.89,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,"MF,FW",Augsburg,24-268,1999,0.3,1,3.75,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Linton Maina,de GER,"MF,FW",Köln,24-102,1999,3.5,13,3.74,8,1,1,0,2,1,0,0.00,0,0,0,0,0,0,Matches
Patrick Mainka,de GER,DF,Heidenheim,28-331,1994,6.0,9,1.50,5,0,0,3,0,1,0,0.00,0,0,0,0,0,0,Matches
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25-259,1998,5.1,16,3.11,15,0,0,1,0,0,3,0.58,2,0,0,1,0,0,Matches
Donyell Malen,nl NED,FW,Dortmund,24-267,1999,5.1,17,3.35,10,0,2,4,1,0,3,0.59,2,0,1,0,0,0,Matches
Lennard Maloney,us USA,MF,Heidenheim,23-360,1999,5.9,8,1.35,5,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
Braydon Manu,gh GHA,MF,Darmstadt 98,26-189,1997,0.9,2,2.22,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,24-238,1999,3.9,9,2.29,6,1,1,1,0,0,1,0.25,0,0,0,1,0,0,Matches
Eric Martel,de GER,MF,Köln,21-157,2002,2.8,2,0.73,1,0,0,0,1,0,1,0.36,0,0,0,0,1,0,Matches
Erhan Mašović,rs SRB,DF,Bochum,24-315,1998,6.0,8,1.33,5,0,0,2,1,0,1,0.17,1,0,0,0,0,0,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,22-356,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Max,de GER,"DF,MF",Eint Frankfurt,30-003,1993,2.5,7,2.78,3,2,1,1,0,0,1,0.40,1,0,0,0,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,34-194,1989,1.1,3,2.62,3,0,0,0,0,0,1,0.87,1,0,0,0,0,0,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,25-323,1997,3.6,14,3.89,11,0,2,0,0,1,1,0.28,1,0,0,0,0,0,Matches
Kevin Mbabu,ch SUI,DF,Augsburg,28-167,1995,3.0,8,2.67,6,1,0,0,1,0,1,0.33,0,1,0,0,0,0,Matches
Noah Mbamba,be BEL,MF,Leverkusen,18-271,2005,0.1,1,8.18,1,0,0,0,0,0,1,8.18,1,0,0,0,0,0,Matches
Marvin Mehlem,de GER,MF,Darmstadt 98,26-022,1997,5.1,15,2.93,12,0,0,0,3,0,2,0.39,2,0,0,0,0,0,Matches
Sven Michel,de GER,"FW,MF",Augsburg,33-080,1990,2.2,6,2.77,5,0,1,0,0,0,1,0.46,1,0,0,0,0,0,Matches
Enzo Millot,fr FRA,MF,Stuttgart,21-078,2002,4.0,13,3.21,11,0,1,0,1,0,1,0.25,0,0,1,0,0,0,Matches
Jovan Milošević,rs SRB,FW,Stuttgart,18-064,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kim Min-jae,kr KOR,DF,Bayern Munich,26-322,1996,5.6,7,1.25,7,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,"FW,DF",Stuttgart,26-199,1997,1.0,3,3.00,3,0,0,0,0,0,1,1.00,1,0,0,0,0,0,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,18-317,2004,0.6,1,1.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Müller,de GER,GK,Heidenheim,32-202,1991,6.0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,34-020,1989,1.9,11,5.86,8,0,0,1,1,1,1,0.53,1,0,0,0,0,0,Matches
Jamal Musiala,de GER,MF,Bayern Munich,20-219,2003,2.2,8,3.62,6,0,1,1,0,0,1,0.45,1,0,0,0,0,0,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,29-247,1994,2.6,5,1.93,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Joakim Mæhle,dk DEN,DF,Wolfsburg,26-136,1997,5.7,13,2.27,10,0,2,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,23-203,2000,3.3,7,2.14,4,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,24-177,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Netz,de GER,DF,M'Gladbach,20-141,2003,3.4,11,3.19,7,1,1,2,0,0,2,0.58,2,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,26-201,1997,4.2,18,4.37,15,0,1,2,0,0,3,0.73,3,0,0,0,0,0,Matches
Jessic Ngankam,de GER,"FW,DF",Eint Frankfurt,23-075,2000,1.3,2,1.49,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Moritz Nicolas,de GER,GK,M'Gladbach,25-347,1997,4.0,3,0.75,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Justin Njinmah,de GER,"FW,MF",Werder Bremen,22-322,2000,1.0,11,10.76,9,0,2,0,0,0,3,2.93,2,0,1,0,0,0,Matches
Niels Nkounkou,fr FRA,DF,Eint Frankfurt,22-336,2000,1.8,3,1.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Nmecha,de GER,"MF,FW",Dortmund,22-358,2000,3.7,11,3.01,7,0,0,1,3,0,1,0.27,0,0,0,1,0,0,Matches
Alexander Nübel,de GER,GK,Stuttgart,27-003,1996,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Fabian Nürnberger,de GER,DF,Darmstadt 98,24-067,1999,3.7,21,5.66,17,2,1,1,0,0,2,0.54,2,0,0,0,0,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,23-117,2000,0.7,2,3.00,1,0,0,1,0,0,1,1.50,0,0,0,1,0,0,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,22-196,2001,0.9,1,1.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,25-149,1998,2.9,7,2.39,5,0,0,2,0,0,2,0.68,2,0,0,0,0,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,29-266,1994,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31-200,1992,4.3,15,3.47,8,0,1,2,4,0,1,0.23,0,0,0,1,0,0,Matches
Loïs Openda,be BEL,FW,RB Leipzig,23-229,2000,4.9,10,2.03,8,0,1,0,1,0,1,0.20,1,0,0,0,0,0,Matches
Leon Opitz,de GER,"FW,DF",Werder Bremen,18-175,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,30-334,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ivan Ordets,ua UKR,DF,Bochum,31-087,1992,6.0,2,0.33,1,0,0,0,1,0,1,0.17,0,0,0,0,1,0,Matches
Patrick Osterhage,de GER,MF,Bochum,23-244,2000,0.6,1,1.64,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-265,1998,2.1,5,2.37,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,21-352,2001,6.0,4,0.67,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-063,1994,0.6,3,5.29,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,24-363,1998,4.8,16,3.36,12,0,1,0,2,1,3,0.63,3,0,0,0,0,0,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-088,1996,0.2,1,6.00,0,0,1,0,0,0,1,6.00,0,0,1,0,0,0,Matches
Matondo-Merveille Papela,de GER,"DF,MF",Mainz 05,22-258,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Leart Paqarada,xk KVX,DF,Köln,28-360,1994,5.8,20,3.43,14,6,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Kevin Paredes,us USA,FW,Wolfsburg,20-149,2003,0.4,7,17.50,4,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Bochum,25-127,1998,4.8,17,3.56,13,2,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-172,1992,6.0,3,0.50,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-032,1996,3.9,7,1.81,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-160,1996,2.8,10,3.63,5,0,2,1,2,0,1,0.36,1,0,0,0,0,0,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-160,1996,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jens Petter Hauge,no NOR,"MF,DF",Eint Frankfurt,23-356,1999,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Pfeiffer,de GER,FW,Darmstadt 98,27-044,1996,4.2,7,1.65,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-044,1999,2.8,2,0.72,2,0,0,0,0,0,1,0.36,1,0,0,0,0,0,Matches
Maximilian Philipp,de GER,"MF,FW",Freiburg,29-216,1994,1.2,3,2.43,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-025,1995,1.3,5,3.69,1,2,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-259,1998,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marvin Pieringer,de GER,"MF,FW",Heidenheim,23-364,1999,3.8,7,1.85,3,0,1,2,1,0,1,0.26,0,0,0,1,0,0,Matches
Alassane Pléa,fr FRA,"MF,FW",M'Gladbach,30-207,1993,4.3,22,5.09,13,6,0,1,2,0,2,0.46,1,1,0,0,0,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-110,1994,4.0,13,3.26,9,0,1,1,2,0,3,0.75,3,0,0,0,0,0,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-267,1995,5.1,10,1.97,7,0,0,1,1,1,3,0.59,2,0,0,1,0,0,Matches
Gustavo Puerta,co COL,FW,Leverkusen,20-072,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Grant Ranos,am ARM,"MF,FW",M'Gladbach,20-075,2003,0.2,2,10.59,2,0,0,0,0,0,1,5.29,1,0,0,0,0,0,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,26-294,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
David Raum,de GER,DF,RB Leipzig,25-164,1998,5.8,17,2.91,8,8,1,0,0,0,5,0.86,1,4,0,0,0,0,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-127,2002,3.8,7,1.84,2,0,1,2,2,0,2,0.52,1,0,1,0,0,0,Matches
Marco Reus,de GER,MF,Dortmund,34-125,1989,2.8,9,3.25,5,0,0,2,2,0,0,0.00,0,0,0,0,0,0,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,25-336,1997,5.6,9,1.62,6,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Marco Richter,de GER,MF,Mainz 05,25-313,1997,1.3,3,2.35,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-076,2003,2.1,4,1.89,3,0,0,1,0,0,1,0.47,1,0,0,0,0,0,Matches
Manuel Riemann,de GER,GK,Bochum,35-024,1988,6.0,9,1.50,8,1,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,32-357,1990,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rogério,br BRA,DF,Wolfsburg,25-263,1998,3.0,6,2.00,5,0,0,0,1,0,1,0.33,1,0,0,0,0,0,Matches
Merlin Röhl,de GER,MF,Freiburg,21-090,2002,1.9,3,1.61,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Frank Ronstadt,de GER,DF,Darmstadt 98,26-074,1997,0.2,2,12.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-127,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-270,1993,1.2,4,3.43,4,0,0,0,0,0,1,0.86,1,0,0,0,0,0,Matches
Julian Ryerson,no NOR,DF,Dortmund,25-320,1997,3.9,5,1.27,2,0,1,0,0,2,3,0.76,1,0,1,0,0,1,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-060,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-200,1994,3.7,10,2.74,10,0,0,0,0,0,2,0.55,2,0,0,0,0,0,Matches
Roland Sallai,hu HUN,"DF,FW",Freiburg,26-134,1997,5.1,18,3.55,11,0,0,5,2,0,2,0.39,0,0,0,0,2,0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-265,1996,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-265,1996,5.8,33,5.71,26,2,1,2,2,0,3,0.52,2,0,0,1,0,0,Matches
Amin Sarr,se SWE,FW,Wolfsburg,22-206,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joe Scally,us USA,DF,M'Gladbach,20-276,2002,4.5,5,1.11,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Schimmer,de GER,"FW,DF",Heidenheim,29-158,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-005,1997,5.9,9,1.54,8,0,0,0,1,0,1,0.17,1,0,0,0,0,0,Matches
Keven Schlotterbeck,de GER,"MF,DF",Bochum,26-158,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,23-306,1999,5.0,4,0.80,4,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-249,2000,5.0,22,4.44,19,1,0,0,2,0,4,0.81,4,0,0,0,0,0,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-122,2002,0.7,3,4.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benno Schmitz,de GER,DF,Köln,28-320,1994,4.5,5,1.11,2,2,1,0,0,0,1,0.22,0,1,0,0,0,0,Matches
Fabian Schnellhardt,de GER,"MF,DF",Darmstadt 98,29-264,1994,0.5,1,1.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-113,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-263,1993,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marvin Schwäbe,de GER,GK,Köln,28-161,1995,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-152,2001,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Davie Selke,de GER,FW,Köln,28-256,1995,3.9,10,2.59,7,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-125,2003,1.6,5,3.15,3,0,2,0,0,0,2,1.26,1,0,1,0,0,0,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-089,2000,0.7,1,1.38,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Aaron Seydel,de GER,"MF,FW",Darmstadt 98,27-238,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-208,2000,6.0,6,1.00,4,0,0,1,0,1,1,0.17,0,0,0,0,0,1,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-140,2002,3.5,6,1.71,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-153,2000,5.7,5,0.88,5,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-165,2003,5.3,14,2.65,9,1,2,1,1,0,6,1.14,5,0,0,1,0,0,Matches
Tim Skarke,de GER,"FW,MF",Darmstadt 98,27-026,1996,2.7,8,2.91,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-146,1995,6.0,9,1.50,6,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Robert Skov,dk DEN,"DF,MF",Hoffenheim,27-136,1996,3.2,11,3.43,10,0,0,0,1,0,2,0.62,2,0,0,0,0,0,Matches
Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,23-047,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Danilo Soares,br BRA,DF,Bochum,31-339,1991,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Borna Sosa,hr CRO,"FW,DF",Stuttgart,25-255,1998,0.5,5,9.78,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anton Stach,de GER,MF,Hoffenheim,24-322,1998,2.4,8,3.38,3,0,0,2,2,1,2,0.85,0,0,0,0,1,1,Matches
Anton Stach,de GER,MF,Mainz 05,24-322,1998,1.9,7,3.71,4,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Jens Stage,dk DEN,MF,Werder Bremen,26-329,1996,5.6,14,2.49,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Josip Stanišić,hr CRO,DF,Leverkusen,23-184,2000,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Stark,de GER,DF,Werder Bremen,28-172,1995,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pascal Stenzel,de GER,DF,Stuttgart,27-197,1996,5.1,16,3.12,15,0,1,0,0,0,7,1.36,6,0,1,0,0,0,Matches
Angelo Stiller,de GER,MF,Hoffenheim,22-182,2001,0.9,5,5.42,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Angelo Stiller,de GER,MF,Stuttgart,22-182,2001,4.0,16,4.00,14,2,0,0,0,0,2,0.50,2,0,0,0,0,0,Matches
Kevin Stöger,at AUT,MF,Bochum,30-037,1993,5.1,29,5.72,17,6,0,4,1,1,1,0.20,1,0,0,0,0,0,Matches
Filip Stojilković,ch SUI,"FW,MF",Darmstadt 98,23-272,2000,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Süle,de GER,DF,Dortmund,28-030,1995,2.6,2,0.76,2,0,0,0,0,0,1,0.38,1,0,0,0,0,0,Matches
Mattias Svanberg,se SWE,MF,Wolfsburg,24-271,1999,5.5,17,3.07,12,0,2,1,2,0,3,0.54,3,0,0,0,0,0,Matches
Attila Szalai,hu HUN,DF,Hoffenheim,25-256,1998,1.5,2,1.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jonathan Tah,de GER,DF,Leverkusen,27-234,1996,5.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,24-243,1999,6.0,12,2.00,12,0,0,0,0,0,3,0.50,3,0,0,0,0,0,Matches
Mathys Tel,fr FRA,"FW,MF",Bayern Munich,18-159,2005,1.4,5,3.46,2,0,1,2,0,0,3,2.08,2,0,1,0,0,0,Matches
Nathan Tella,eng ENG,DF,Leverkusen,24-090,1999,0.3,2,5.81,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Norman Theuerkauf,de GER,"MF,DF",Heidenheim,36-252,1987,3.6,6,1.69,4,0,0,0,2,0,1,0.28,1,0,0,0,0,0,Matches
Denis Thomalla,de GER,"MF,FW",Heidenheim,31-048,1992,2.4,4,1.67,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Phillip Tietz,de GER,FW,Augsburg,26-086,1997,3.2,13,4.05,11,0,1,1,0,0,2,0.62,2,0,0,0,0,0,Matches
Steffen Tigges,de GER,FW,Köln,25-064,1998,1.8,3,1.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
