player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,34,1984,28.0,23,0.82,20,2,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
Kai Havertz,de GER,"MF,FW",Leverkusen,19,1999,32.2,127,3.95,96,1,7,8,12,3,18,0.56,16,0,0,1,1,0,Matches
Thorgan Hazard,be BEL,"FW,MF",M'Gladbach,25,1993,31.9,144,4.51,89,32,7,7,8,1,15,0.47,12,3,0,0,0,0,Matches
Dominique Heintz,de GER,DF,Freiburg,24,1993,33.9,35,1.03,29,5,0,1,0,0,2,0.06,2,0,0,0,0,0,Matches
Rouwen Hennings,de GER,FW,Düsseldorf,30,1987,20.4,54,2.65,43,0,3,3,5,0,8,0.39,7,0,0,1,0,0,Matches
Benjamin Henrichs,de GER,DF,Leverkusen,21,1997,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Patrick Herrmann,de GER,"FW,DF",M'Gladbach,27,1991,12.0,42,3.50,32,4,3,1,1,1,4,0.33,3,0,1,0,0,0,Matches
Martin Hinteregger,at AUT,DF,Augsburg,25,1992,17.5,13,0.74,10,0,0,2,1,0,1,0.06,0,0,0,0,1,0,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,25,1992,12.7,16,1.26,9,2,2,1,1,1,1,0.08,1,0,0,0,0,0,Matches
Marwin Hitz,ch SUI,GK,Dortmund,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
André Hoffmann,de GER,"DF,MF",Düsseldorf,25,1993,11.7,7,0.60,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,28,1990,17.9,35,1.95,26,1,3,0,2,3,2,0.11,2,0,0,0,0,0,Matches
Jonas Hofmann,de GER,MF,M'Gladbach,26,1992,21.2,81,3.81,58,13,1,4,4,1,10,0.47,8,1,1,0,0,0,Matches
Lucas Höler,de GER,FW,Freiburg,24,1994,11.2,33,2.95,22,0,1,3,7,0,3,0.27,2,0,0,0,1,0,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Mainz 05,23,1995,1.6,5,3.10,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Justin Hoogma,nl NED,"DF,MF",Hoffenheim,20,1998,1.2,1,0.81,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,28,1989,32.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Branimir Hrgota,se SWE,FW,Eint Frankfurt,25,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,29,1989,9.0,6,0.66,4,0,0,1,0,1,1,0.11,1,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Bayern Munich,29,1988,19.7,36,1.83,29,0,3,2,1,1,2,0.10,2,0,0,0,0,0,Matches
Vedad Ibišević,ba BIH,FW,Hertha BSC,33,1984,20.1,46,2.29,35,1,3,4,3,0,7,0.35,5,0,0,2,0,0,Matches
Ivo Iličević,hr CRO,MF,Nürnberg,31,1986,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,29,1989,10.4,8,0.77,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Emiliano Insúa,ar ARG,DF,Stuttgart,29,1989,23.5,55,2.34,38,7,5,1,2,2,3,0.13,3,0,0,0,0,0,Matches
Mikael Ishak,se SWE,FW,Nürnberg,25,1993,21.3,50,2.35,35,0,1,7,6,1,5,0.23,4,0,0,1,0,0,Matches
Gian-Luca Itter,de GER,DF,Wolfsburg,19,1999,1.0,2,1.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Koo Ja-cheol,kr KOR,MF,Augsburg,29,1989,18.2,54,2.97,42,0,3,3,5,1,6,0.33,5,0,0,0,1,0,Matches
Lukas Jäger,at AUT,"FW,MF",Nürnberg,24,1994,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christoph Janker,de GER,"MF,FW",Augsburg,33,1985,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,28,1990,10.4,7,0.68,4,1,0,2,0,0,1,0.10,1,0,0,0,0,0,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,33,1984,30.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dennis Jastrzembski,pl POL,"FW,DF",Hertha BSC,18,2000,0.7,4,5.90,3,0,0,0,1,0,2,2.95,1,0,0,0,1,0,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,22,1995,12.5,13,1.04,8,0,1,1,1,2,1,0.08,1,0,0,0,0,0,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,20,1997,2.3,3,1.30,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joelinton,br BRA,"FW,MF",Hoffenheim,21,1996,23.7,89,3.76,63,1,14,3,7,1,13,0.55,10,0,1,1,1,0,Matches
Aron Jóhannsson,us USA,MF,Werder Bremen,27,1990,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Fabian Johnson,us USA,"DF,FW",M'Gladbach,30,1987,11.2,13,1.16,11,0,0,0,2,0,2,0.18,1,0,0,0,1,0,Matches
Jonathas,br BRA,FW,Hannover 96,29,1989,6.7,8,1.19,4,0,1,0,3,0,1,0.15,1,0,0,0,0,0,Matches
Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,20,1997,24.9,71,2.85,49,1,8,5,8,0,14,0.56,10,0,1,3,0,0,Matches
Sebastian Jung,de GER,DF,Wolfsburg,28,1990,0.6,4,6.43,4,0,0,0,0,0,1,1.61,1,0,0,0,0,0,Matches
Ozan Kabak,tr TUR,DF,Stuttgart,18,2000,15.0,19,1.27,12,1,4,2,0,0,1,0.07,1,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,26,1992,27.9,73,2.62,62,1,1,5,1,3,8,0.29,7,0,0,1,0,0,Matches
Shinji Kagawa,jp JPN,MF,Dortmund,29,1989,1.1,1,0.92,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Kainz,at AUT,FW,Werder Bremen,25,1992,4.1,14,3.39,11,1,1,1,0,0,4,0.97,3,0,1,0,0,0,Matches
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,32,1985,25.7,74,2.87,52,0,13,4,4,1,8,0.31,5,0,2,0,1,0,Matches
Marcin Kamiński,pl POL,DF,Düsseldorf,26,1992,27.0,24,0.89,19,1,0,3,0,1,2,0.07,1,0,0,1,0,0,Matches
Patrick Kammerbauer,de GER,FW,Freiburg,21,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,27,1990,23.5,96,4.09,74,17,1,3,0,1,9,0.38,8,0,0,1,0,0,Matches
Stefanos Kapino,gr GRE,GK,Werder Bremen,24,1994,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,24,1994,10.2,35,3.43,24,1,5,3,2,0,5,0.49,1,0,3,0,1,0,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,23,1995,22.5,18,0.80,16,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
Sebastian Kerk,de GER,"MF,FW",Nürnberg,24,1994,13.1,42,3.21,16,19,0,3,4,0,1,0.08,0,1,0,0,0,0,Matches
Rani Khedira,de GER,"DF,MF",Augsburg,24,1994,29.2,40,1.37,33,0,0,3,1,3,5,0.17,5,0,0,0,0,0,Matches
Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,26,1992,2.0,3,1.50,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Kimmich,de GER,"DF,MF",Bayern Munich,23,1995,34.0,162,4.76,91,51,7,3,9,1,22,0.65,15,5,1,0,1,0,Matches
Davy Klaassen,nl NED,MF,Werder Bremen,25,1993,31.3,92,2.94,76,1,5,4,4,2,10,0.32,6,0,2,0,1,1,Matches
Felix Klaus,de GER,"FW,MF",Wolfsburg,25,1992,4.9,13,2.65,9,0,2,1,1,0,3,0.61,2,0,1,0,0,0,Matches
Tim Kleindienst,de GER,FW,Freiburg,22,1995,2.2,5,2.25,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,22,1996,22.3,33,1.48,29,0,2,1,1,0,1,0.04,0,0,0,1,0,0,Matches
Lukas Klünter,de GER,DF,Hertha BSC,22,1996,6.6,10,1.52,5,1,2,0,2,0,2,0.30,0,0,1,0,1,0,Matches
Robin Knoche,de GER,DF,Wolfsburg,26,1992,31.0,21,0.68,18,2,0,1,0,0,2,0.06,2,0,0,0,0,0,Matches
Törles Knöll,de GER,"FW,MF",Nürnberg,20,1997,4.1,6,1.46,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Hoffenheim,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Augsburg,20,1997,15.4,2,0.13,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Koch,de GER,"MF,DF",Freiburg,22,1996,21.1,17,0.80,14,0,1,0,2,0,2,0.09,2,0,0,0,0,0,Matches
Dominik Kohr,de GER,MF,Leverkusen,24,1994,10.8,25,2.31,18,0,1,4,0,2,3,0.28,1,0,0,2,0,0,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,19,1999,27.0,26,0.96,19,1,2,2,2,0,3,0.11,1,0,2,0,0,0,Matches
Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,28,1989,7.3,24,3.30,16,2,1,4,1,0,2,0.27,2,0,0,0,0,0,Matches
Pascal Köpke,de GER,"FW,MF",Hertha BSC,22,1995,0.8,5,6.16,3,0,1,0,1,0,1,1.23,0,0,0,0,1,0,Matches
Julian Korb,de GER,DF,Hannover 96,26,1992,11.2,21,1.88,19,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,25,1992,32.8,102,3.11,66,15,6,7,7,1,14,0.43,10,1,1,2,0,0,Matches
Dawid Kownacki,pl POL,"MF,FW",Düsseldorf,21,1997,6.4,15,2.35,13,0,1,0,1,0,3,0.47,3,0,0,0,0,0,Matches
Thomas Kraft,de GER,GK,Hertha BSC,30,1988,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,27,1991,26.6,130,4.88,87,13,11,14,5,0,11,0.41,10,0,0,1,0,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,27,1991,12.6,18,1.42,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Max Kruse,de GER,"FW,MF",Werder Bremen,30,1988,31.5,151,4.80,111,25,4,8,3,0,17,0.54,14,1,1,0,1,0,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,25,1992,13.2,14,1.06,11,2,0,0,0,1,3,0.23,3,0,0,0,0,0,Matches
Yuya Kubo,jp JPN,"FW,MF",Nürnberg,24,1993,15.1,40,2.65,28,0,7,3,2,0,4,0.27,3,0,0,0,1,0,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,23,1995,21.2,65,3.07,49,7,5,2,1,1,5,0.24,4,0,0,0,1,0,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,18,2000,4.7,11,2.32,5,1,2,0,3,0,0,0.00,0,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"MF,DF",RB Leipzig,21,1997,20.8,43,2.07,35,1,4,1,0,2,2,0.10,2,0,0,0,0,0,Matches
Michael Lang,ch SUI,DF,M'Gladbach,27,1991,13.9,9,0.65,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,30,1988,15.7,11,0.70,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Danny Latza,de GER,MF,Mainz 05,28,1989,20.7,61,2.95,42,4,2,5,5,3,5,0.24,3,0,0,0,1,1,Matches
Valentino Lazaro,at AUT,"DF,FW",Hertha BSC,22,1996,30.5,101,3.32,58,27,7,5,3,1,12,0.39,7,2,2,1,0,0,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,27,1991,10.5,27,2.58,20,0,2,3,2,0,1,0.10,0,0,0,1,0,0,Matches
Tim Leibold,de GER,DF,Nürnberg,24,1993,30.7,81,2.64,46,21,1,5,6,2,3,0.10,1,1,0,0,1,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,29,1988,32.9,134,4.08,80,0,13,25,13,3,25,0.76,11,0,5,7,0,2,Matches
Philipp Lienhart,at AUT,DF,Freiburg,22,1996,6.8,6,0.88,3,1,1,0,0,1,1,0.15,0,1,0,0,0,0,Matches
Davor Lovren,hr CRO,MF,Düsseldorf,19,1998,0.5,1,1.96,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Eduard Löwen,de GER,"MF,FW",Nürnberg,21,1997,18.0,50,2.77,36,1,2,7,4,0,6,0.33,3,0,1,2,0,0,Matches
Derrick Luckassen,nl NED,DF,Hertha BSC,23,1995,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,20,1997,21.9,58,2.65,38,1,6,4,9,0,5,0.23,3,0,1,0,1,0,Matches
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,30,1988,24.1,17,0.70,14,1,0,1,0,1,2,0.08,1,0,0,1,0,0,Matches
Andreas Luthe,de GER,GK,Augsburg,31,1987,14.6,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,21,1997,6.6,17,2.56,10,2,1,1,2,1,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Hertha BSC,19,1999,22.9,37,1.61,31,0,3,1,1,1,2,0.09,2,0,0,0,0,0,Matches
Linton Maina,de GER,"FW,MF",Hannover 96,19,1999,15.7,45,2.86,29,1,5,6,3,1,6,0.38,4,0,1,1,0,0,Matches
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,26,1992,7.8,33,4.24,24,5,3,0,1,0,3,0.39,3,0,0,0,0,0,Matches
Georg Margreitter,at AUT,DF,Nürnberg,29,1988,22.9,20,0.87,15,1,0,1,2,1,2,0.09,2,0,0,0,0,0,Matches
Aarón Martín,es ESP,DF,Mainz 05,21,1997,32.0,106,3.31,71,23,8,2,1,1,9,0.28,5,2,1,0,1,0,Matches
Javi Martínez,es ESP,MF,Bayern Munich,29,1988,14.5,21,1.44,14,0,1,3,1,2,0,0.00,0,0,0,0,0,0,Matches
Omar Mascarell,es ESP,MF,Schalke 04,25,1993,11.0,14,1.27,11,0,0,2,0,1,2,0.18,1,0,0,1,0,0,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,21,1997,27.6,73,2.64,43,0,15,8,5,2,11,0.40,5,0,5,0,1,0,Matches
Christian Mathenia,de GER,GK,Nürnberg,26,1992,21.5,5,0.23,5,0,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,17,2000,2.1,4,1.90,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Max,de GER,"DF,MF",Augsburg,24,1993,28.5,99,3.47,50,36,2,6,4,1,4,0.14,2,1,0,0,0,1,Matches
Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,28,1990,6.4,41,6.37,27,8,2,2,2,0,2,0.31,2,0,0,0,0,0,Matches
Weston McKennie,us USA,"MF,FW",Schalke 04,19,1998,19.4,44,2.27,32,2,3,3,2,2,5,0.26,4,0,0,1,0,0,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,27,1991,18.8,78,4.15,47,16,3,5,6,1,10,0.53,5,1,0,2,1,1,Matches
Hamza Mendyl,ma MAR,DF,Schalke 04,20,1997,6.0,3,0.50,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Virgil Misidjan,nl NED,"MF,FW",Nürnberg,25,1993,17.1,35,2.04,20,0,4,3,8,0,3,0.17,2,0,0,0,1,0,Matches
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,21,1997,20.0,39,1.95,34,0,0,3,0,2,4,0.20,2,0,0,1,0,1,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,25,1993,9.7,29,2.99,24,0,0,2,2,1,4,0.41,3,0,0,0,1,0,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,32,1985,29.3,36,1.23,32,0,2,1,0,1,4,0.14,2,0,1,1,0,0,Matches
Alfredo Morales,us USA,MF,Düsseldorf,28,1990,17.0,19,1.12,16,0,1,1,0,1,2,0.12,1,0,0,0,0,1,Matches
Jan Morávek,cz CZE,MF,Augsburg,28,1989,8.4,22,2.62,20,0,0,0,0,2,4,0.48,4,0,0,0,0,0,Matches
Lukas Mühl,de GER,DF,Nürnberg,21,1997,31.0,14,0.45,10,1,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,20,1997,13.6,30,2.20,25,0,4,0,1,0,3,0.22,2,0,1,0,0,0,Matches
Florian Müller,de GER,GK,Mainz 05,20,1997,24.0,7,0.29,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolai Müller,de GER,"MF,FW",Hannover 96,30,1987,10.0,24,2.40,11,4,5,1,3,0,1,0.10,0,0,1,0,0,0,Matches
Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,30,1987,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,28,1989,26.4,110,4.16,82,2,10,10,5,1,16,0.61,12,0,1,3,0,0,Matches
Florent Muslija,xk KVX,"MF,FW",Hannover 96,20,1998,7.5,27,3.58,17,2,2,2,3,1,1,0.13,1,0,0,0,0,0,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,24,1994,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,24,1994,3.0,9,2.96,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,18,1999,25.6,18,0.70,15,1,0,1,0,1,3,0.12,3,0,0,0,0,0,Matches
Naldo,br BRA,DF,Schalke 04,35,1982,7.0,7,1.00,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,25,1993,27.2,19,0.70,15,0,0,4,0,0,2,0.07,2,0,0,0,0,0,Matches
Reiss Nelson,eng ENG,"MF,FW",Hoffenheim,18,1999,7.1,34,4.76,28,0,5,1,0,0,3,0.42,1,0,1,1,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,32,1986,25.6,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,21,1997,22.9,84,3.67,62,0,8,8,5,1,14,0.61,8,0,3,2,1,0,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,22,1996,31.0,30,0.97,27,0,1,1,0,1,4,0.13,3,0,0,0,0,1,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,27,1990,10.8,24,2.23,16,0,2,3,2,1,4,0.37,2,0,0,0,1,1,Matches
Håvard Nordtveit,no NOR,"MF,DF",Hoffenheim,28,1990,5.2,9,1.72,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Nübel,de GER,GK,Schalke 04,21,1996,17.6,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,23,1995,10.0,7,0.70,5,0,0,1,1,0,2,0.20,2,0,0,0,0,0,Matches
Hans Nunoo Sarpei,gh GHA,"FW,MF",Stuttgart,19,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,29,1989,20.8,71,3.41,31,33,2,2,3,0,7,0.34,3,3,1,0,0,0,Matches
Chima Okoroji,ng NGA,"DF,MF",Freiburg,21,1997,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,26,1992,12.9,44,3.41,29,0,4,4,5,2,7,0.54,4,0,1,1,0,1,Matches
Willi Orban,hu HUN,DF,RB Leipzig,25,1992,22.8,15,0.66,11,0,0,3,0,1,2,0.09,0,0,0,1,0,1,Matches
Yuya Osako,jp JPN,"FW,MF",Werder Bremen,28,1990,15.0,39,2.60,31,0,6,1,1,0,3,0.20,2,0,0,0,1,0,Matches
Matthias Ostrzolek,de GER,DF,Hannover 96,28,1990,16.3,17,1.04,13,1,0,0,3,0,2,0.12,2,0,0,0,0,0,Matches
David Otto,de GER,"MF,FW",Hoffenheim,19,1999,0.3,2,6.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Reece Oxford,eng ENG,DF,Augsburg,19,1998,5.6,6,1.07,6,0,0,0,0,0,3,0.53,3,0,0,0,0,0,Matches
Berkay Özcan,tr TUR,"MF,DF",Stuttgart,20,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,34,1984,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Levin Öztunalı,de GER,"MF,FW",Mainz 05,22,1996,10.2,18,1.76,13,1,2,1,1,0,1,0.10,1,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,FW,Eint Frankfurt,23,1994,4.3,12,2.77,6,0,2,2,2,0,1,0.23,1,0,0,0,0,0,Matches
Federico Palacios Martínez,de GER,"MF,FW",Nürnberg,23,1995,10.5,17,1.62,15,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Paulinho,br BRA,"FW,MF",Leverkusen,18,2000,2.0,5,2.50,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,22,1996,29.0,19,0.66,17,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,26,1992,33.1,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,31,1986,2.4,2,0.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matheus Pereira,pt POR,"MF,FW",Nürnberg,22,1996,13.7,44,3.21,34,1,2,2,5,0,3,0.22,2,0,0,1,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,30,1987,8.5,2,0.24,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,29,1988,21.4,45,2.10,36,0,0,3,5,1,6,0.28,4,0,0,2,0,0,Matches
Ondřej Petrák,cz CZE,MF,Nürnberg,26,1992,18.0,21,1.16,16,0,0,0,5,0,0,0.00,0,0,0,0,0,0,Matches
Maximilian Philipp,de GER,"FW,MF",Dortmund,24,1994,8.4,16,1.90,12,0,1,1,2,0,2,0.24,2,0,0,0,0,0,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,33,1985,19.5,36,1.85,30,3,1,1,0,1,7,0.36,6,0,0,1,0,0,Matches
Claudio Pizarro,pe PER,FW,Werder Bremen,39,1978,7.7,23,2.99,20,0,0,3,0,0,5,0.65,4,0,0,1,0,0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,26,1992,21.4,58,2.71,32,20,0,2,3,1,6,0.28,4,1,0,0,1,0,Matches
Alassane Pléa,fr FRA,FW,M'Gladbach,25,1993,27.8,78,2.80,53,0,8,11,5,1,6,0.22,4,0,1,1,0,0,Matches
Luca Plogmann,de GER,GK,Werder Bremen,18,2000,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,21,1997,15.6,13,0.83,13,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,24,1994,27.2,77,2.83,53,0,6,5,12,1,11,0.40,5,0,2,2,1,1,Matches
Edgar Prib,de GER,MF,Hannover 96,28,1989,2.2,13,5.79,8,4,0,0,0,1,3,1.34,2,1,0,0,0,0,Matches
Christian Pulisic,us USA,FW,Dortmund,19,1998,10.4,43,4.15,21,4,10,4,4,0,10,0.97,4,0,3,2,1,0,Matches
Robin Quaison,se SWE,"FW,MF",Mainz 05,24,1993,24.4,43,1.76,32,0,2,4,5,0,6,0.25,5,0,0,1,0,0,Matches
Raffael,br BRA,FW,M'Gladbach,33,1985,6.0,26,4.37,21,0,3,2,0,0,3,0.50,2,0,1,0,0,0,Matches
Rafinha,br BRA,DF,Bayern Munich,32,1985,10.0,21,2.10,18,1,0,1,1,0,2,0.20,2,0,0,0,0,0,Matches
Baba Rahman,gh GHA,DF,Schalke 04,24,1994,1.8,4,2.22,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benito Raman,be BEL,"MF,FW",Düsseldorf,23,1994,18.7,57,3.05,41,0,7,7,2,0,11,0.59,7,0,3,1,0,0,Matches
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,22,1996,17.2,80,4.65,45,10,12,4,9,0,11,0.64,6,1,3,0,1,0,Matches
Yoric Ravet,fr FRA,"FW,MF",Freiburg,28,1989,0.8,2,2.40,1,0,0,1,0,0,1,1.20,0,0,0,1,0,0,Matches
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,24,1993,22.0,88,4.00,52,1,19,5,9,2,9,0.41,6,0,3,0,0,0,Matches
Karim Rekik,nl NED,DF,Hertha BSC,23,1994,23.0,7,0.30,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Michael Rensing,de GER,GK,Düsseldorf,34,1984,32.0,3,0.09,2,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,29,1989,25.7,99,3.85,71,7,7,7,6,1,17,0.66,12,1,1,2,1,0,Matches
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,20,1997,12.7,25,1.97,22,0,0,0,2,1,5,0.39,4,0,0,0,1,0,Matches
Simon Rhein,de GER,MF,Nürnberg,20,1998,5.5,4,0.73,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,35,1983,13.0,57,4.37,44,0,8,3,2,0,10,0.77,5,0,3,1,1,0,Matches
Marco Richter,de GER,"MF,FW",Augsburg,20,1997,15.8,65,4.10,39,2,15,6,3,0,12,0.76,8,0,2,2,0,0,Matches
