player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Janik Haberer,de GER,"MF,FW",Freiburg,26,1994,5.4,12,2.22,8,1,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Hack,de GER,DF,Mainz 05,26,1993,15.2,14,0.92,11,1,0,1,0,1,2,0.13,1,0,0,1,0,0,Matches
André Hahn,de GER,"FW,MF",Augsburg,29,1990,22.6,30,1.33,19,0,1,5,4,1,7,0.31,4,0,1,1,1,0,Matches
Amadou Haidara,ml MLI,"MF,FW",RB Leipzig,22,1998,21.2,67,3.16,59,0,1,3,3,1,4,0.19,2,0,0,1,1,0,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,28,1991,18.3,56,3.05,48,4,2,2,0,0,3,0.16,3,0,0,0,0,0,Matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,23,1997,23.3,99,4.24,59,16,10,2,11,1,7,0.30,6,1,0,0,0,0,Matches
Marcel Hartel,de GER,MF,Arminia,24,1996,18.7,37,1.98,26,6,2,0,3,0,1,0.05,1,0,0,0,0,0,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,36,1984,25.4,46,1.81,41,1,0,0,3,1,2,0.08,2,0,0,0,0,0,Matches
Thorgan Hazard,be BEL,"MF,FW",Dortmund,27,1993,7.3,21,2.89,14,4,1,0,1,1,3,0.41,2,1,0,0,0,0,Matches
Jonas Hector,de GER,"MF,FW",Köln,30,1990,14.3,43,3.00,27,7,2,2,3,2,7,0.49,4,1,1,0,1,0,Matches
Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,24,1996,5.1,10,1.96,5,0,3,1,1,0,2,0.39,1,0,0,1,0,0,Matches
Dominique Heintz,de GER,DF,Freiburg,26,1993,15.2,11,0.72,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,23,1997,6.0,7,1.16,7,0,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,24,1996,17.7,33,1.86,30,1,0,0,1,1,4,0.23,3,0,0,0,1,0,Matches
Patrick Herrmann,de GER,"FW,MF",M'Gladbach,29,1991,9.7,45,4.62,30,7,3,2,3,0,3,0.31,3,0,0,0,0,0,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,27,1992,28.1,34,1.21,22,1,0,5,4,2,4,0.14,1,0,0,1,2,0,Matches
Marwin Hitz,ch SUI,GK,Dortmund,32,1987,15.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,30,1990,30.3,46,1.52,33,2,1,4,4,2,11,0.36,6,0,1,2,1,1,Matches
Jonas Hofmann,de GER,"FW,MF",M'Gladbach,28,1992,20.2,88,4.36,42,40,2,1,3,0,11,0.54,5,6,0,0,0,0,Matches
Marco Höger,de GER,"DF,MF",Köln,30,1989,0.6,1,1.70,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,26,1994,23.2,55,2.37,34,0,3,8,10,0,8,0.35,5,0,0,2,1,0,Matches
Matthew Hoppe,us USA,FW,Schalke 04,19,2001,14.5,21,1.45,14,0,2,3,1,1,3,0.21,2,0,1,0,0,0,Matches
Jannes Horn,de GER,DF,Köln,23,1997,19.6,32,1.63,26,2,1,1,2,0,3,0.15,3,0,0,0,0,0,Matches
Timo Horn,de GER,GK,Köln,27,1993,33.4,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,30,1989,28.5,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ajdin Hrustic,au AUS,"MF,DF",Eint Frankfurt,24,1996,3.0,11,3.61,7,2,0,1,0,1,2,0.66,0,0,0,1,0,1,Matches
Florian Hübner,de GER,DF,Union Berlin,29,1991,5.8,3,0.51,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Dortmund,31,1988,31.3,33,1.06,30,0,0,2,1,0,2,0.06,2,0,0,0,0,0,Matches
Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,36,1983,6.5,14,2.14,11,0,0,2,1,0,4,0.61,3,0,0,1,0,0,Matches
Iago,br BRA,DF,Augsburg,23,1997,17.3,32,1.85,24,3,1,2,0,2,3,0.17,2,0,0,1,0,0,Matches
Vedad Ibišević,ba BIH,FW,Schalke 04,35,1984,1.7,5,2.90,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Blendi Idrizi,xk KVX,MF,Schalke 04,22,1998,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Ilsanker,at AUT,"MF,DF",Eint Frankfurt,31,1989,17.5,20,1.14,16,0,1,2,0,1,1,0.06,1,0,0,0,0,0,Matches
Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,24,1996,21.8,59,2.71,35,10,4,6,3,1,11,0.50,7,2,1,0,0,1,Matches
Ismail Jakobs,sn SEN,"MF,FW",Köln,20,1999,19.2,35,1.83,29,2,1,1,2,0,3,0.16,2,1,0,0,0,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,30,1990,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,35,1984,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,24,1995,1.7,1,0.59,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,22,1997,4.2,11,2.63,7,0,1,3,0,0,4,0.95,1,0,1,2,0,0,Matches
Marco John,de GER,DF,Hoffenheim,18,2002,11.1,22,1.99,19,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Luka Jović,rs SRB,FW,Eint Frankfurt,22,1997,9.9,18,1.81,15,0,0,3,0,0,2,0.20,1,0,0,1,0,0,Matches
Ozan Kabak,tr TUR,DF,Schalke 04,20,2000,13.8,14,1.01,9,0,1,4,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,28,1992,17.6,37,2.10,34,0,1,0,2,0,5,0.28,4,0,1,0,0,0,Matches
Florian Kainz,at AUT,"MF,FW",Köln,27,1992,5.0,20,4.03,9,7,0,1,3,0,2,0.40,1,1,0,0,0,0,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,23,1997,23.7,52,2.19,40,0,1,4,7,0,9,0.38,6,0,1,0,2,0,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,23,1996,26.2,112,4.28,73,25,1,3,8,2,17,0.65,12,3,0,0,2,0,Matches
Marcin Kamiński,pl POL,DF,Stuttgart,28,1992,2.4,8,3.29,8,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,29,1990,21.5,53,2.47,50,0,1,0,2,0,6,0.28,6,0,0,0,0,0,Matches
Jimmy Kaparos,de GER,MF,Schalke 04,18,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Atakan Karazor,de GER,"DF,MF",Stuttgart,23,1996,11.5,7,0.61,6,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Loris Karius,de GER,GK,Union Berlin,27,1993,3.2,1,0.31,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Silas Katompa,cd COD,"DF,FW",Stuttgart,21,1998,21.3,60,2.82,38,0,8,8,5,1,8,0.38,5,0,1,1,0,1,Matches
Noah Katterbach,de GER,"DF,MF",Köln,19,2001,12.3,28,2.27,22,0,1,2,3,0,2,0.16,1,0,0,1,0,0,Matches
Yannik Keitel,de GER,MF,Freiburg,20,2000,5.5,6,1.08,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,25,1995,30.3,37,1.22,33,1,0,1,2,0,2,0.07,2,0,0,0,0,0,Matches
Rani Khedira,de GER,MF,Augsburg,26,1994,20.2,16,0.79,14,0,0,1,1,0,1,0.05,1,0,0,0,0,0,Matches
Sami Khedira,de GER,MF,Hertha BSC,33,1987,4.4,6,1.37,4,0,0,0,0,2,2,0.46,2,0,0,0,0,0,Matches
Luca Kilian,de GER,DF,Mainz 05,20,1999,4.2,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,25,1995,24.4,126,5.17,82,38,1,4,1,0,20,0.82,14,6,0,0,0,0,Matches
Davy Klaassen,nl NED,MF,Werder Bremen,27,1993,2.5,4,1.62,2,0,0,1,1,0,1,0.41,1,0,0,0,0,0,Matches
Felix Klaus,de GER,"DF,MF",Wolfsburg,27,1992,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Klauss,br BRA,"MF,FW",Hoffenheim,23,1997,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Klement,de GER,"MF,FW",Stuttgart,27,1992,4.7,29,6.18,13,14,0,1,1,0,4,0.85,2,2,0,0,0,0,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,20,2000,13.3,38,2.86,26,0,4,3,4,1,5,0.38,2,0,1,0,2,0,Matches
Fabian Klos,de GER,FW,Arminia,32,1987,30.1,68,2.26,49,0,2,6,8,3,4,0.13,3,0,1,0,0,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,24,1996,16.1,24,1.49,21,0,0,0,2,1,1,0.06,1,0,0,0,0,0,Matches
Justin Kluivert,nl NED,"FW,MF",RB Leipzig,21,1999,9.0,28,3.11,19,0,4,2,3,0,3,0.33,0,0,2,1,0,0,Matches
Lukas Klünter,de GER,DF,Hertha BSC,24,1996,11.0,10,0.91,9,0,0,0,0,1,3,0.27,3,0,0,0,0,0,Matches
Ansgar Knauff,de GER,"MF,FW",Dortmund,18,2002,0.8,8,10.00,5,0,2,0,1,0,2,2.50,1,0,1,0,0,0,Matches
Robin Knoche,de GER,DF,Union Berlin,28,1992,33.8,23,0.68,17,2,0,2,1,1,2,0.06,2,0,0,0,0,0,Matches
Gregor Kobel,ch SUI,GK,Stuttgart,22,1997,33.0,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dominik Kohr,de GER,MF,Mainz 05,26,1994,14.1,26,1.85,19,0,1,3,3,0,2,0.14,1,0,0,1,0,0,Matches
Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,26,1994,2.9,5,1.73,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,27,1993,15.8,22,1.39,16,0,4,0,1,1,2,0.13,2,0,0,0,0,0,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,21,1999,7.7,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Filip Kostić,rs SRB,DF,Eint Frankfurt,27,1992,28.2,124,4.40,86,29,2,5,1,1,22,0.78,15,5,0,1,0,1,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,29,1991,26.4,96,3.63,64,10,8,6,7,1,13,0.49,7,3,1,0,2,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,29,1991,22.6,40,1.77,34,1,0,1,3,1,5,0.22,5,0,0,0,0,0,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,32,1988,18.1,67,3.70,45,13,3,4,1,1,11,0.61,9,0,0,1,0,1,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,27,1992,9.8,14,1.43,12,2,0,0,0,0,2,0.20,2,0,0,0,0,0,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,25,1995,5.7,9,1.58,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Fabian Kunze,de GER,MF,Arminia,22,1998,14.1,17,1.20,14,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,20,2000,1.2,2,1.67,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,20,2000,28.8,25,0.87,20,0,2,3,0,0,4,0.14,3,0,0,1,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,23,1997,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,27,1992,30.8,68,2.21,55,3,4,2,4,0,6,0.20,3,0,1,0,2,0,Matches
Michael Langer,at AUT,GK,Schalke 04,35,1985,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Danny Latza,de GER,MF,Mainz 05,30,1989,20.0,49,2.45,32,10,2,2,2,1,3,0.15,2,1,0,0,0,0,Matches
Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,24,1996,13.8,34,2.47,29,3,0,1,1,0,2,0.15,2,0,0,0,0,0,Matches
Mathew Leckie,au AUS,"FW,DF",Hertha BSC,29,1991,5.6,12,2.14,11,0,0,0,1,0,1,0.18,1,0,0,0,0,0,Matches
Christopher Lenz,de GER,"DF,FW",Union Berlin,25,1994,25.0,48,1.92,37,5,2,1,1,2,4,0.16,4,0,0,0,0,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,31,1988,27.3,82,3.00,56,1,4,14,6,1,17,0.62,12,0,2,1,2,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,24,1996,33.3,17,0.51,16,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dimitris Limnios,gr GRE,"MF,FW",Köln,22,1998,4.2,9,2.14,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Lomb,de GER,GK,Leverkusen,27,1993,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Eduard Löwen,de GER,"MF,DF",Hertha BSC,23,1997,0.9,1,1.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Luca Schuler,de GER,FW,Schalke 04,21,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Anderson Lucoqui,ao ANG,DF,Arminia,23,1997,17.8,27,1.51,16,3,0,1,7,0,2,0.11,1,1,0,0,0,0,Matches
Kilian Ludewig,de GER,"DF,FW",Schalke 04,20,2000,5.8,10,1.73,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,22,1997,20.6,47,2.28,38,2,5,2,0,0,7,0.34,7,0,0,0,0,0,Matches
Andreas Luthe,de GER,GK,Union Berlin,33,1987,30.8,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tim Maciejewski,de GER,FW,Union Berlin,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Mack,de GER,MF,Stuttgart,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Mikail Maden,no NOR,FW,Schalke 04,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Arminia,21,1999,11.5,29,2.52,20,5,1,3,0,0,3,0.26,2,0,1,0,0,0,Matches
Arne Maier,de GER,MF,Hertha BSC,21,1999,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Yunus Mallı,tr TUR,MF,Wolfsburg,28,1992,0.6,2,3.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Orel Mangala,be BEL,MF,Stuttgart,22,1998,23.4,59,2.52,49,0,3,2,3,2,6,0.26,4,0,0,0,1,1,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Aarón Martín,es ESP,"DF,FW",Mainz 05,23,1997,2.9,4,1.37,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Javi Martínez,es ESP,"DF,MF",Bayern Munich,31,1988,5.2,5,0.96,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Josep Martinez,es ESP,GK,RB Leipzig,22,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Omar Mascarell,es ESP,MF,Schalke 04,27,1993,19.6,16,0.82,12,3,0,1,0,0,1,0.05,0,1,0,0,0,0,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,19,2000,8.4,24,2.84,14,0,4,4,2,0,3,0.36,1,0,0,1,1,0,Matches
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,23,1997,11.1,20,1.81,15,0,4,0,1,0,3,0.27,2,0,0,0,1,0,Matches
Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,19,2000,2.4,4,1.64,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Henning Matriciani,de GER,DF,Schalke 04,20,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,22,1997,16.3,13,0.80,10,0,0,2,0,1,1,0.06,1,0,0,0,0,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,31,1989,9.1,23,2.52,18,0,2,1,2,0,2,0.22,1,0,0,0,1,0,Matches
Kevin Mbabu,ch SUI,DF,Wolfsburg,25,1995,18.2,42,2.30,31,3,4,1,3,0,2,0.11,2,0,0,0,0,0,Matches
Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,20,2000,12.9,18,1.40,12,2,0,0,4,0,3,0.23,2,0,0,0,1,0,Matches
Nathan de Medina,be BEL,DF,Arminia,22,1997,7.1,5,0.70,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
Joshua Mees,de GER,FW,Union Berlin,24,1996,0.1,1,18.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,29,1991,9.1,39,4.28,33,1,1,2,2,0,3,0.33,3,0,0,0,0,0,Matches
Hamza Mendyl,ma MAR,"FW,DF",Schalke 04,22,1997,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Levent Mercan,de GER,FW,Schalke 04,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,Köln,23,1997,14.4,9,0.62,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Meunier,be BEL,DF,Dortmund,28,1991,16.4,28,1.71,22,1,1,2,1,1,2,0.12,1,0,0,1,0,0,Matches
Max Meyer,de GER,MF,Köln,24,1995,3.9,10,2.56,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jonas Michelbrink,de GER,MF,Hertha BSC,19,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,23,1997,20.0,44,2.20,35,3,2,3,0,1,2,0.10,2,0,0,0,0,0,Matches
Anthony Modeste,fr FRA,FW,Köln,32,1988,2.5,4,1.63,1,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Kevin Möhwald,de GER,MF,Werder Bremen,27,1993,17.3,32,1.85,25,4,0,2,1,0,3,0.17,3,0,0,0,0,0,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,34,1985,13.6,7,0.52,7,0,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
Alkhaly Momo Cissé,gn GUI,"FW,DF",Stuttgart,17,2002,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jan Morávek,cz CZE,MF,Augsburg,30,1989,3.0,8,2.70,7,0,0,1,0,0,1,0.34,1,0,0,0,0,0,Matches
Mateu Morey,es ESP,,Dortmund,20,2000,9.2,,,,,,,,,,,,,,,,,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,15,2004,4.7,16,3.41,7,0,2,4,3,0,1,0.21,1,0,0,0,0,0,Matches
Nordi Mukiele,fr FRA,DF,RB Leipzig,22,1997,18.6,29,1.56,26,0,0,0,3,0,4,0.21,3,0,0,0,1,0,Matches
Florian Müller,de GER,GK,Freiburg,22,1997,31.0,11,0.35,9,2,0,0,0,0,4,0.13,3,1,0,0,0,0,Matches
Sebastian Müller,de GER,"MF,DF",Arminia,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,30,1989,29.7,141,4.75,130,1,2,6,2,0,28,0.94,24,0,1,2,1,0,Matches
Petar Musa,hr CRO,FW,Union Berlin,22,1998,7.9,22,2.77,16,0,1,1,4,0,2,0.25,2,0,0,0,0,0,Matches
Jamal Musiala,de GER,"FW,MF",Bayern Munich,17,2003,9.8,35,3.57,21,2,8,1,2,1,8,0.82,5,0,3,0,0,0,Matches
Shkodran Mustafi,de GER,DF,Schalke 04,28,1992,11.5,4,0.35,1,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
Phillipp Mwene,at AUT,"DF,MF",Mainz 05,26,1994,18.6,34,1.83,18,10,2,0,3,1,4,0.22,3,1,0,0,0,0,Matches
Obite N'Dicka,ci CIV,DF,Eint Frankfurt,20,1999,22.7,24,1.06,20,2,1,1,0,0,5,0.22,4,1,0,0,0,0,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,27,1993,13.6,5,0.37,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Paul Nebel,de GER,"MF,FW",Mainz 05,17,2002,0.6,1,1.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Luca Netz,de GER,"DF,FW",Hertha BSC,17,2003,3.4,6,1.75,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,34,1986,33.0,5,0.15,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,23,1997,29.1,75,2.57,59,1,5,5,4,1,11,0.38,9,1,0,1,0,0,Matches
Jessic Ngankam,de GER,FW,Hertha BSC,20,2000,3.3,3,0.90,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Moussa Niakhate,sn SEN,DF,Mainz 05,24,1996,31.8,41,1.29,27,7,2,2,2,1,4,0.13,4,0,0,0,0,0,Matches
Tanguy Nianzou,fr FRA,"DF,FW",Bayern Munich,18,2002,1.3,2,1.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Niederlechner,de GER,FW,Augsburg,29,1990,19.3,29,1.50,18,0,4,0,6,1,5,0.26,4,0,1,0,0,0,Matches
Joakim Nilsson,se SWE,DF,Arminia,26,1994,24.0,6,0.25,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,22,1997,21.0,143,6.80,69,40,9,8,16,1,16,0.76,10,2,2,1,1,0,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,30,1990,7.8,6,0.77,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Nübel,de GER,GK,Bayern Munich,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kasim Nuhu,gh GHA,DF,Hoffenheim,25,1995,11.0,8,0.73,8,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
Bastian Oczipka,de GER,"DF,FW",Schalke 04,31,1989,21.4,44,2.06,29,14,0,0,1,0,4,0.19,3,1,0,0,0,0,Matches
Masaya Okugawa,jp JPN,MF,Arminia,24,1996,10.2,16,1.58,10,1,0,0,5,0,2,0.20,0,0,0,0,2,0,Matches
Dani Olmo,es ESP,MF,RB Leipzig,22,1998,24.4,112,4.60,88,0,8,12,3,1,19,0.78,14,0,1,2,1,1,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,28,1992,20.5,49,2.39,28,0,7,6,6,2,4,0.20,0,0,1,2,1,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,27,1992,26.3,25,0.95,19,0,0,4,1,1,3,0.11,1,0,0,0,1,1,Matches
Stefan Ortega,de GER,GK,Arminia,27,1992,34.0,24,0.71,19,5,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
Yuya Osako,jp JPN,"MF,FW",Werder Bremen,30,1990,8.5,26,3.07,22,0,2,1,1,0,3,0.35,2,0,1,0,0,0,Matches
Paulo Otávio,br BRA,DF,Wolfsburg,25,1994,19.3,37,1.92,32,0,3,0,2,0,4,0.21,3,0,1,0,0,0,Matches
Reece Oxford,eng ENG,DF,Augsburg,21,1998,15.1,8,0.53,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
Salih Özcan,tr TUR,MF,Köln,22,1998,15.2,28,1.84,20,3,1,0,4,0,3,0.20,3,0,0,0,0,0,Matches
Levin Öztunalı,de GER,"DF,FW",Mainz 05,24,1996,8.4,20,2.38,15,3,1,0,1,0,2,0.24,2,0,0,0,0,0,Matches
Gonçalo Paciência,pt POR,FW,Schalke 04,25,1994,8.3,14,1.68,6,0,2,5,1,0,3,0.36,1,0,1,0,1,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,21,1998,6.4,14,2.21,13,0,1,0,0,0,1,0.16,1,0,0,0,0,0,Matches
Matondo-Merveille Papela,de GER,DF,Mainz 05,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,22,1998,4.0,8,1.99,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Paulinho,br BRA,FW,Leverkusen,20,2000,0.7,1,1.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Pavard,fr FRA,DF,Bayern Munich,24,1996,21.6,30,1.39,27,2,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,28,1992,34.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Vasileios Pavlidis,gr GRE,FW,Schalke 04,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,23,1996,9.9,21,2.13,10,7,1,0,3,0,1,0.10,0,0,0,0,1,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,33,1986,18.8,27,1.44,21,3,1,0,2,0,1,0.05,1,0,0,0,0,0,Matches
Philipp Pentke,de GER,GK,Hoffenheim,35,1985,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,32,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,31,1988,14.5,26,1.80,20,0,0,5,0,1,1,0.07,0,0,0,1,0,0,Matches
Lukas Petkov,bg BUL,MF,Augsburg,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
