player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,25-082,1998,8.1,3,2,2,1,0,2,7,28.6,5,8,0,8,0,3,3,0,Matches
Mikkel Kaufmann,dk DEN,"FW,DF",Union Berlin,22-358,2001,1.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Naby Keïta,gn GUI,MF,Werder Bremen,28-320,1995,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
Yannik Keitel,de GER,MF,Freiburg,23-315,2000,1.4,7,5,3,3,1,3,4,75.0,1,3,0,3,4,11,4,1,Matches
Thomas Keller,de GER,"MF,FW",Heidenheim,24-144,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Aljoscha Kemlein,de GER,MF,Union Berlin,19-147,2004,0.3,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,Matches
Tobias Kempe,de GER,MF,Darmstadt 98,34-183,1989,8.2,7,7,4,3,0,4,9,44.4,5,5,1,4,6,13,5,0,Matches
Rani Khedira,de GER,MF,Union Berlin,29-334,1994,4.0,9,5,4,5,0,4,6,66.7,2,3,0,3,5,14,10,0,Matches
Luca Kilian,de GER,DF,Köln,24-117,1999,3.1,10,5,9,1,0,5,7,71.4,2,7,3,4,1,11,8,0,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,28-322,1995,9.5,22,16,8,10,4,12,18,66.7,6,11,2,9,9,31,5,1,Matches
Christoph Klarer,at AUT,DF,Darmstadt 98,23-196,2000,13.0,21,13,16,2,3,11,20,55.0,9,15,6,9,10,31,37,1,Matches
Tim Kleindienst,de GER,FW,Heidenheim,28-118,1995,15.5,8,6,2,4,2,3,11,27.3,8,11,4,7,5,13,23,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,27-207,1996,8.7,10,7,5,4,1,4,11,36.4,7,11,4,7,4,14,35,0,Matches
Ansgar Knauff,de GER,"MF,FW",Eint Frankfurt,21-351,2002,8.9,22,13,10,8,4,9,17,52.9,8,14,2,12,6,28,6,0,Matches
Robin Knoche,de GER,DF,Union Berlin,31-219,1992,11.6,25,15,19,6,0,14,23,60.9,9,13,9,4,7,32,34,0,Matches
Gregor Kobel,ch SUI,GK,Dortmund,26-021,1997,15.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,Matches
Robin Koch,de GER,DF,Eint Frankfurt,27-163,1996,13.7,16,11,11,5,0,9,11,81.8,2,17,12,5,15,31,64,0,Matches
Dominik Kohr,de GER,"MF,DF",Mainz 05,29-330,1994,11.4,31,20,19,10,2,15,28,53.6,13,12,4,8,24,55,27,0,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,25-022,1998,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,22-224,2001,6.8,17,8,6,8,3,6,11,54.5,5,8,0,8,5,22,3,1,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,22-357,2001,13.4,22,16,9,9,4,8,13,61.5,5,21,2,19,23,45,28,0,Matches
Dawid Kownacki,pl POL,FW,Werder Bremen,26-288,1997,2.4,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,1,0,Matches
Alex Král,cz CZE,MF,Union Berlin,25-222,1998,8.5,12,8,2,8,2,4,11,36.4,7,9,2,7,2,14,14,0,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,32-191,1991,10.3,3,1,2,0,1,2,5,40.0,3,5,0,5,2,5,6,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,32-311,1991,2.0,8,4,3,5,0,2,12,16.7,10,5,1,4,4,12,4,0,Matches
Frans Krätzig,de GER,DF,Bayern Munich,20-347,2003,0.6,2,0,2,0,0,1,2,50.0,1,0,0,0,0,2,0,0,Matches
Tom Krauß,de GER,MF,Mainz 05,22-188,2001,8.9,37,21,13,20,4,13,35,37.1,22,18,4,14,10,47,14,0,Matches
Lukas Kübler,de GER,DF,Freiburg,31-119,1992,9.5,20,10,14,5,1,11,17,64.7,6,14,8,6,13,33,21,0,Matches
Moritz-Broni Kwarteng,gh GHA,"FW,MF",Bochum,25-243,1998,1.8,1,0,0,1,0,0,3,0.0,3,0,0,0,1,2,0,0,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,23-265,2000,13.2,23,13,15,8,0,15,21,71.4,6,20,8,12,16,39,69,0,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,27-014,1996,8.0,15,8,4,8,3,3,7,42.9,4,17,2,15,10,25,5,0,Matches
Konrad Laimer,at AUT,"DF,MF",Bayern Munich,26-214,1997,11.3,28,17,10,11,7,14,27,51.9,13,24,4,20,12,40,9,1,Matches
Hugo Larsson,se SWE,MF,Eint Frankfurt,19-183,2004,12.8,17,9,10,5,2,7,14,50.0,7,15,2,13,18,35,13,1,Matches
Diogo Leite,pt POR,DF,Union Berlin,24-338,1999,14.6,22,17,12,7,3,13,27,48.1,14,23,10,13,23,45,74,0,Matches
Maxim Leitsch,de GER,DF,Mainz 05,25-223,1998,4.1,5,2,4,1,0,2,5,40.0,3,2,0,2,4,9,12,0,Matches
Christopher Lenz,de GER,"DF,MF",RB Leipzig,29-096,1994,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,29-096,1994,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
Jamie Leweling,de GER,"MF,FW",Stuttgart,22-304,2001,6.1,8,4,3,2,3,2,6,33.3,4,10,0,10,1,9,5,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,27-169,1996,13.7,18,12,12,5,1,11,20,55.0,9,17,10,7,13,31,50,0,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,24-137,1999,3.1,3,3,0,2,1,2,2,100.0,0,2,1,1,3,6,15,0,Matches
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23-301,2000,0.9,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,26-080,1997,12.3,26,16,12,10,4,13,24,54.2,11,14,2,12,10,36,4,0,Matches
Noah Loosli,ch SUI,"DF,MF",Bochum,26-338,1997,1.8,6,5,4,2,0,5,6,83.3,1,2,0,2,2,8,12,0,Matches
Anthony Losilla,fr FRA,MF,Bochum,37-292,1986,13.5,33,16,7,23,3,13,23,56.5,10,20,5,15,16,49,21,0,Matches
Castello Lukeba,fr FRA,DF,RB Leipzig,21-010,2002,11.0,10,6,5,5,0,6,8,75.0,2,21,7,14,5,15,40,1,Matches
Senne Lynen,be BEL,MF,Werder Bremen,24-311,1999,4.9,10,6,3,6,1,4,14,28.6,10,14,1,13,14,24,10,0,Matches
Matej Maglica,hr CRO,DF,Darmstadt 98,25-093,1998,8.2,16,9,11,5,0,11,17,64.7,6,15,5,10,12,28,44,1,Matches
Arne Maier,de GER,"DF,MF",Augsburg,24-353,1999,0.7,2,2,0,1,1,1,2,50.0,1,1,0,1,0,2,0,0,Matches
Linton Maina,de GER,"FW,MF",Köln,24-187,1999,11.0,10,9,7,1,2,6,19,31.6,13,7,1,6,4,14,4,0,Matches
Patrick Mainka,de GER,DF,Heidenheim,29-051,1994,16.0,30,15,21,8,1,14,31,45.2,17,31,13,18,23,53,74,0,Matches
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25-344,1998,12.5,17,9,7,10,0,5,16,31.3,11,11,1,10,4,21,7,0,Matches
Jordy Makengo,fr FRA,DF,Freiburg,22-146,2001,3.4,7,4,4,2,1,4,6,66.7,2,5,0,5,5,12,15,0,Matches
Donyell Malen,nl NED,"FW,MF",Dortmund,24-352,1999,10.6,5,5,2,1,2,0,2,0.0,2,5,1,4,2,7,5,0,Matches
Lennard Maloney,us USA,MF,Heidenheim,24-080,1999,14.8,20,13,9,8,3,13,32,40.6,19,14,2,12,19,39,56,0,Matches
David Mamutovic,de GER,DF,Mainz 05,23-022,2000,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
Braydon Manu,gh GHA,MF,Darmstadt 98,26-274,1997,0.9,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,24-323,1999,12.0,11,5,5,4,2,5,9,55.6,4,4,0,4,6,17,6,0,Matches
Eric Martel,de GER,MF,Köln,21-242,2002,12.4,37,23,17,18,2,22,37,59.5,15,28,8,20,18,55,35,0,Matches
Erhan Mašović,rs SRB,DF,Bochum,25-035,1998,12.4,38,22,23,12,3,22,38,57.9,16,17,8,9,11,49,30,1,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,23-076,2000,0.7,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
Philipp Max,de GER,"DF,MF",Eint Frankfurt,30-088,1993,9.3,16,9,4,10,2,14,20,70.0,6,13,1,12,4,20,9,0,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,34-279,1989,3.7,8,6,3,4,1,2,3,66.7,1,1,0,1,2,10,3,0,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,26-043,1997,9.1,12,8,5,5,2,5,10,50.0,5,9,1,8,13,25,16,1,Matches
Kevin Mbabu,ch SUI,DF,Augsburg,28-252,1995,7.9,19,14,11,5,3,9,12,75.0,3,10,4,6,10,29,14,0,Matches
Noah Mbamba,be BEL,MF,Leverkusen,18-356,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Nathanael Mbuku,fr FRA,FW,Augsburg,21-286,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Marvin Mehlem,de GER,MF,Darmstadt 98,26-107,1997,10.8,18,13,6,8,4,8,20,40.0,12,16,2,14,24,42,13,0,Matches
Thomas Meunier,be BEL,DF,Dortmund,32-106,1991,2.9,3,1,2,1,0,1,10,10.0,9,2,0,2,2,5,6,0,Matches
Alexander Meyer,de GER,GK,Dortmund,32-258,1991,0.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
Sven Michel,de GER,"FW,MF",Augsburg,33-165,1990,4.8,5,3,1,1,3,2,5,40.0,3,1,0,1,0,5,4,0,Matches
Enzo Millot,fr FRA,"MF,FW",Stuttgart,21-163,2002,11.4,20,12,5,10,5,9,16,56.3,7,9,1,8,6,26,4,1,Matches
Jovan Milošević,rs SRB,FW,Stuttgart,18-149,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Kim Min-jae,kr KOR,DF,Bayern Munich,27-042,1996,14.6,16,9,9,4,3,7,16,43.8,9,19,9,10,31,47,47,1,Matches
Maximilian Mittelstädt,de GER,DF,Stuttgart,26-284,1997,7.8,36,21,21,11,4,24,35,68.6,11,15,3,12,22,58,16,0,Matches
Youssoufa Moukoko,de GER,FW,Dortmund,19-037,2004,1.7,2,0,2,0,0,1,2,50.0,1,2,1,1,1,3,0,0,Matches
Andreas Müller,de GER,MF,Darmstadt 98,23-160,2000,0.6,5,5,2,3,0,2,2,100.0,0,1,1,0,1,6,3,0,Matches
Jannik Müller,de GER,DF,Darmstadt 98,29-343,1994,6.7,11,4,9,2,0,6,9,66.7,3,9,6,3,9,20,25,0,Matches
Kevin Müller,de GER,GK,Heidenheim,32-287,1991,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1,Matches
Marcus Müller,de GER,MF,Mainz 05,21-129,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,34-105,1989,5.6,10,8,1,3,6,6,14,42.9,8,9,0,9,0,10,2,0,Matches
Jamal Musiala,de GER,"MF,FW",Bayern Munich,20-304,2003,7.2,19,14,5,13,1,9,16,56.3,7,13,1,12,5,24,2,0,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,29-332,1994,8.4,13,5,5,6,2,7,13,53.8,6,11,0,11,10,23,14,0,Matches
Joakim Mæhle,dk DEN,DF,Wolfsburg,26-221,1997,14.0,33,19,18,9,6,22,36,61.1,14,21,2,19,16,49,37,0,Matches
Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,23-288,2000,7.4,16,12,9,6,1,8,18,44.4,10,11,0,11,2,18,9,0,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,24-262,1999,0.3,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,6,0,Matches
Luca Netz,de GER,DF,M'Gladbach,20-226,2003,12.5,24,14,10,11,3,12,21,57.1,9,21,7,14,11,35,51,1,Matches
Manuel Neuer,de GER,GK,Bayern Munich,37-275,1986,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,26-286,1997,6.7,5,5,2,3,0,3,14,21.4,11,5,4,1,7,12,6,0,Matches
Jessic Ngankam,de GER,"FW,DF",Eint Frankfurt,23-160,2000,2.8,2,1,0,1,1,0,0,,0,0,0,0,0,2,1,0,Matches
Moritz Nicolas,de GER,GK,M'Gladbach,26-067,1997,14.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,5,1,Matches
Justin Njinmah,de GER,"FW,MF",Werder Bremen,23-042,2000,4.0,3,0,1,2,0,2,5,40.0,3,3,0,3,2,5,4,0,Matches
Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,23-056,2000,4.6,13,8,6,7,0,7,17,41.2,10,14,0,14,7,20,7,0,Matches
Felix Nmecha,de GER,MF,Dortmund,23-078,2000,6.7,13,9,3,6,4,8,13,61.5,5,9,0,9,8,21,11,0,Matches
Alexander Nübel,de GER,GK,Stuttgart,27-088,1996,16.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,6,1,Matches
Fabian Nürnberger,de GER,"DF,MF",Darmstadt 98,24-152,1999,10.6,19,14,16,3,0,17,33,51.5,16,5,1,4,11,30,19,0,Matches
Tim Oermann,de GER,"DF,MF",Bochum,20-082,2003,1.1,3,2,2,0,1,1,1,100.0,0,2,1,1,0,3,1,0,Matches
Masaya Okugawa,jp JPN,"FW,DF",Augsburg,27-257,1996,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,23-202,2000,3.8,6,6,4,2,0,2,8,25.0,6,8,1,7,0,6,3,0,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,22-281,2001,1.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,25-234,1998,3.1,2,0,1,1,0,1,2,50.0,1,1,0,1,3,5,2,0,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,29-351,1994,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31-285,1992,8.9,10,5,1,5,4,3,6,50.0,3,12,3,9,1,11,1,0,Matches
Loïs Openda,be BEL,FW,RB Leipzig,23-314,2000,13.9,2,2,0,0,2,0,2,0.0,2,5,0,5,2,4,6,0,Matches
Leon Opitz,de GER,"FW,DF",Werder Bremen,18-260,2005,0.2,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,31-054,1992,3.0,7,4,2,5,0,4,5,80.0,1,4,1,3,2,9,14,0,Matches
Ivan Ordets,ua UKR,DF,Bochum,31-172,1992,8.4,4,2,0,3,1,1,2,50.0,1,14,8,6,19,23,42,0,Matches
Patrick Osterhage,de GER,"MF,DF",Bochum,23-329,2000,8.6,14,10,2,11,1,3,12,25.0,9,11,0,11,10,24,14,0,Matches
Salih Özcan,tr TUR,MF,Dortmund,25-350,1998,6.1,11,5,7,4,0,5,8,62.5,3,12,1,11,6,17,4,0,Matches
Willian Pacho,ec ECU,DF,Eint Frankfurt,22-072,2001,16.0,40,27,24,15,1,19,26,73.1,7,22,6,16,25,65,74,0,Matches
Gonçalo Paciência,pt POR,FW,Bochum,29-148,1994,4.6,5,2,1,2,2,3,5,60.0,2,1,0,1,0,5,4,0,Matches
Exequiel Palacios,ar ARG,MF,Leverkusen,25-083,1998,13.4,37,21,14,18,5,14,31,45.2,17,18,0,18,24,61,12,2,Matches
Miloš Pantović,rs SRB,MF,Union Berlin,27-173,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Antonios Papadopoulos,de GER,DF,Dortmund,24-108,1999,0.3,3,1,3,0,0,3,3,100.0,0,1,0,1,0,3,4,0,Matches
Matondo-Merveille Papela,de GER,"MF,DF",Mainz 05,22-343,2001,1.6,1,1,0,1,0,0,2,0.0,2,0,0,0,3,4,1,0,Matches
Leart Paqarada,xk KVX,DF,Köln,29-080,1994,9.6,17,9,8,8,1,8,19,42.1,11,15,5,10,9,26,20,1,Matches
Kevin Paredes,us USA,"MF,FW",Wolfsburg,20-234,2003,3.9,11,4,7,4,0,6,11,54.5,5,10,0,10,11,22,5,0,Matches
Felix Passlack,de GER,DF,Bochum,25-212,1998,4.8,10,7,4,5,1,7,13,53.8,6,6,1,5,5,15,10,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,31-257,1992,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Aleksandar Pavlovic,de GER,MF,Bayern Munich,19-238,2004,3.3,12,10,5,6,1,7,11,63.6,4,6,0,6,2,14,3,0,Matches
Mads Pedersen,dk DEN,DF,Augsburg,27-117,1996,12.4,29,19,13,13,3,9,20,45.0,11,12,2,10,11,40,28,0,Matches
Jordan Pefok,us USA,FW,M'Gladbach,27-245,1996,5.5,2,1,0,2,0,0,2,0.0,2,6,2,4,1,3,9,0,Matches
Jordan Pefok,us USA,FW,Union Berlin,27-245,1996,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
Pavao Pervan,at AUT,GK,Wolfsburg,36-044,1987,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Jens Petter Hauge,no NOR,"MF,FW",Eint Frankfurt,24-076,1999,1.5,2,1,1,0,1,2,6,33.3,4,5,1,4,0,2,0,0,Matches
Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,27-129,1996,11.2,7,3,0,4,3,3,7,42.9,4,3,1,2,2,9,11,0,Matches
Patric Pfeiffer,de GER,DF,Augsburg,24-129,1999,4.1,9,5,5,3,1,5,6,83.3,1,7,4,3,8,17,16,0,Matches
Maximilian Philipp,de GER,"FW,MF",Freiburg,29-301,1994,2.5,7,5,4,3,0,1,5,20.0,4,5,0,5,0,7,0,0,Matches
Florian Pick,de GER,"MF,FW",Heidenheim,28-110,1995,2.4,3,3,2,0,1,2,3,66.7,1,2,0,2,2,5,1,0,Matches
Amos Pieper,de GER,DF,Werder Bremen,25-344,1998,6.0,13,10,8,5,0,7,12,58.3,5,12,7,5,8,21,34,1,Matches
Marvin Pieringer,de GER,"FW,MF",Heidenheim,24-084,1999,8.1,10,8,3,5,2,4,10,40.0,6,17,3,14,8,18,11,0,Matches
Alassane Pléa,fr FRA,"FW,MF",M'Gladbach,30-292,1993,13.0,11,6,4,5,2,4,11,36.4,7,6,0,6,0,11,3,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,29-195,1994,9.4,8,6,0,5,3,2,7,28.6,5,8,1,7,3,11,11,0,Matches
Grischa Prömel,de GER,MF,Hoffenheim,28-352,1995,13.6,22,15,6,10,6,10,24,41.7,14,13,3,10,9,31,23,0,Matches
Gustavo Puerta,co COL,"DF,MF",Leverkusen,20-157,2003,0.3,5,3,2,2,1,1,1,100.0,0,2,0,2,0,5,0,0,Matches
Luca Raimund,de GER,FW,Stuttgart,18-262,2005,0.2,3,1,2,1,0,0,0,,0,1,0,1,0,3,0,0,Matches
Grant Ranos,am ARM,"FW,MF",M'Gladbach,20-160,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Nicolai Rapp,de GER,DF,Werder Bremen,27-014,1996,0.8,3,2,2,1,0,2,2,100.0,0,2,0,2,2,5,8,0,Matches
David Raum,de GER,DF,RB Leipzig,25-249,1998,15.7,26,15,12,11,3,17,30,56.7,13,26,4,22,8,34,33,2,Matches
Rocco Reitz,de GER,MF,M'Gladbach,21-212,2002,12.3,28,18,11,15,2,14,27,51.9,13,25,9,16,14,42,22,0,Matches
Marco Reus,de GER,"MF,FW",Dortmund,34-210,1989,9.9,20,17,8,10,2,5,11,45.5,6,9,0,9,4,24,11,0,Matches
Elvis Rexhbeçaj,de GER,MF,Augsburg,26-056,1997,15.3,21,14,6,12,3,13,24,54.2,11,23,4,19,14,35,12,0,Matches
Gio Reyna,us USA,"MF,FW",Dortmund,21-044,2002,2.6,9,6,3,4,2,2,5,40.0,3,5,1,4,2,11,4,0,Matches
Marco Richter,de GER,"MF,FW",Mainz 05,26-033,1997,5.8,5,1,2,2,1,1,5,20.0,4,6,0,6,1,6,1,0,Matches
Clemens Riedel,de GER,DF,Darmstadt 98,20-161,2003,4.1,10,6,8,1,1,6,11,54.5,5,7,2,5,8,18,17,0,Matches
Manuel Riemann,de GER,GK,Bochum,35-109,1988,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,11,0,Matches
Sebastian Rode,de GER,MF,Eint Frankfurt,33-077,1990,0.3,3,2,0,2,1,2,3,66.7,1,0,0,0,1,4,0,0,Matches
Rogério,br BRA,"DF,MF",Wolfsburg,25-348,1998,5.8,4,2,4,0,0,2,5,40.0,3,9,3,6,3,7,9,1,Matches
Merlin Röhl,de GER,"MF,FW",Freiburg,21-175,2002,8.5,13,8,7,4,2,3,12,25.0,9,16,2,14,1,14,15,0,Matches
Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,26-159,1997,0.8,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,3,0,Matches
Anthony Rouault,fr FRA,DF,Stuttgart,22-212,2001,5.1,12,8,9,3,0,8,10,80.0,2,8,4,4,3,15,11,0,Matches
Jérôme Roussillon,fr FRA,DF,Union Berlin,30-355,1993,5.3,8,4,3,3,2,3,6,50.0,3,8,3,5,4,12,14,0,Matches
Fabian Rüdlin,de GER,MF,Freiburg,26-348,1997,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
Julian Ryerson,no NOR,DF,Dortmund,26-040,1997,9.9,22,15,15,5,2,17,24,70.8,7,16,2,14,6,28,20,2,Matches
Frederik Rønnow,dk DEN,GK,Union Berlin,31-145,1992,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,1,Matches
Marcel Sabitzer,at AUT,MF,Dortmund,29-285,1994,9.3,15,9,8,7,0,10,21,47.6,11,16,6,10,6,21,19,0,Matches
Roland Sallai,hu HUN,"FW,DF",Freiburg,26-219,1997,8.4,6,2,4,0,2,3,9,33.3,6,13,1,12,3,9,14,0,Matches
Diadie Samassékou,ml MLI,MF,Hoffenheim,27-350,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Leroy Sané,de GER,FW,Bayern Munich,27-350,1996,14.6,10,5,4,4,2,4,11,36.4,7,9,0,9,3,13,2,0,Matches
Amin Sarr,se SWE,"FW,MF",Wolfsburg,22-291,2001,1.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
Bouna Sarr,sn SEN,DF,Bayern Munich,31-330,1992,1.2,2,0,1,1,0,2,2,100.0,0,3,0,3,0,2,1,0,Matches
Joe Scally,us USA,DF,M'Gladbach,20-361,2002,12.9,27,18,12,13,2,16,23,69.6,7,17,6,11,12,39,43,1,Matches
András Schäfer,hu HUN,MF,Union Berlin,24-258,1999,1.9,2,1,0,2,0,1,3,33.3,2,1,0,1,3,5,1,0,Matches
Patrik Schick,cz CZE,"FW,MF",Leverkusen,27-337,1996,1.3,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,Matches
Stefan Schimmer,de GER,"MF,FW",Heidenheim,29-243,1994,0.8,1,1,0,1,0,0,3,0.0,3,1,0,1,1,2,4,0,Matches
Xaver Schlager,at AUT,MF,RB Leipzig,26-090,1997,13.7,38,24,17,19,2,11,27,40.7,16,21,4,17,10,48,9,0,Matches
Keven Schlotterbeck,de GER,DF,Bochum,26-243,1997,9.0,14,8,11,2,1,7,8,87.5,1,15,11,4,12,26,39,0,Matches
Nico Schlotterbeck,de GER,DF,Dortmund,24-026,1999,14.5,27,19,15,11,1,15,28,53.6,13,23,13,10,16,43,49,2,Matches
Romano Schmid,at AUT,MF,Werder Bremen,23-334,2000,13.6,19,12,5,12,2,10,26,38.5,16,17,1,16,3,22,9,2,Matches
Kenneth Schmidt,de GER,DF,Freiburg,21-207,2002,0.8,2,2,2,0,0,2,4,50.0,2,1,0,1,1,3,2,0,Matches
Benno Schmitz,de GER,DF,Köln,29-040,1994,6.0,13,7,11,2,0,9,18,50.0,9,10,2,8,2,15,14,0,Matches
Fabian Schnellhardt,de GER,MF,Darmstadt 98,29-349,1994,2.3,4,1,2,1,1,1,3,33.3,2,1,0,1,4,8,5,0,Matches
Jan Schöppner,de GER,MF,Heidenheim,24-198,1999,7.0,9,2,5,4,0,6,13,46.2,7,8,2,6,9,18,18,0,Matches
Marcel Schuhen,de GER,GK,Darmstadt 98,30-348,1993,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,3,Matches
Marvin Schwäbe,de GER,GK,Köln,28-246,1995,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,7,0,Matches
Nicolas Seiwald,at AUT,MF,RB Leipzig,22-237,2001,1.6,11,7,7,3,1,5,7,71.4,2,4,1,3,1,12,0,0,Matches
Davie Selke,de GER,FW,Köln,28-341,1995,11.3,3,2,1,2,0,0,1,0.0,1,3,2,1,0,3,15,0,Matches
Benjamin Šeško,si SVN,FW,RB Leipzig,20-210,2003,3.9,5,2,2,3,0,1,3,33.3,2,9,1,8,1,6,5,0,Matches
Kevin Sessa,de GER,"MF,FW",Heidenheim,23-174,2000,2.4,1,1,0,0,1,0,4,0.0,4,5,0,5,1,2,4,0,Matches
Aaron Seydel,de GER,FW,Darmstadt 98,27-323,1996,2.9,2,1,0,2,0,0,0,,0,5,2,3,0,2,5,0,Matches
Tim Siersleben,de GER,DF,Heidenheim,23-293,2000,9.0,25,9,19,6,0,8,19,42.1,11,15,10,5,17,42,24,1,Matches
Kiliann Sildillia,fr FRA,DF,Freiburg,21-225,2002,11.5,23,9,15,5,3,16,26,61.5,10,14,5,9,12,35,29,0,Matches
Mohamed Simakan,fr FRA,DF,RB Leipzig,23-238,2000,14.8,25,16,16,9,0,17,25,68.0,8,22,9,13,21,46,45,0,Matches
Xavi Simons,nl NED,MF,RB Leipzig,20-250,2003,14.1,11,4,5,5,1,8,14,57.1,6,13,0,13,4,15,1,0,Matches
Tim Skarke,de GER,"FW,DF",Darmstadt 98,27-111,1996,12.0,12,9,8,2,2,7,13,53.8,6,12,1,11,5,17,10,0,Matches
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,28-231,1995,13.3,28,16,10,15,3,12,23,52.2,11,21,2,19,18,46,28,1,Matches
Robert Skov,dk DEN,"DF,FW",Hoffenheim,27-221,1996,9.1,16,9,10,5,1,10,23,43.5,13,14,2,12,7,23,14,1,Matches
