player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,24,1996,9.3,266,362,73.5,4828,1822,126,154,81.8,106,129,82.2,30,62,48.4,1,1.3,1.2,-0.3,12,21,6,2,23,Matches
Alfreð Finnbogason,is ISL,FW,Augsburg,31,1989,6.0,110,177,62.1,1825,420,51,81,63.0,38,58,65.5,14,15,93.3,1,0.9,0.8,+0.1,9,12,2,0,18,Matches
Mark Flekken,nl NED,GK,Freiburg,27,1993,3.0,92,123,74.8,3190,2559,10,10,100.0,41,41,100.0,41,72,56.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Florian Flick,de GER,MF,Schalke 04,20,2000,4.0,73,95,76.8,1315,402,33,37,89.2,26,35,74.3,11,15,73.3,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Emil Forsberg,se SWE,"FW,MF",RB Leipzig,28,1991,17.1,468,616,76.0,6514,1542,258,299,86.3,130,161,80.7,29,63,46.0,4,4.8,4.4,-0.8,36,33,24,1,71,Matches
Philipp Förster,de GER,MF,Stuttgart,25,1995,16.8,550,697,78.9,7775,2454,327,376,87.0,167,202,82.7,26,47,55.3,1,2.3,3.6,-1.3,28,61,32,3,93,Matches
Timothy Fosu-Mensah,nl NED,DF,Leverkusen,22,1998,4.5,302,357,84.6,5028,1690,154,168,91.7,125,140,89.3,21,40,52.5,0,0.1,0.2,-0.1,2,30,5,3,35,Matches
Raphael Framberger,de GER,DF,Augsburg,24,1995,17.1,478,745,64.2,7422,3787,270,328,82.3,167,256,65.2,31,97,32.0,1,2.0,1.4,-1.0,11,31,13,9,36,Matches
Marco Friedl,at AUT,DF,Werder Bremen,22,1998,30.9,1370,1724,79.5,28613,10668,490,541,90.6,637,723,88.1,231,405,57.0,0,0.8,1.1,-0.8,8,116,6,3,125,Matches
Marvin Friedrich,de GER,DF,Union Berlin,24,1995,34.0,1443,1827,79.0,29849,11963,449,511,87.9,762,852,89.4,225,404,55.7,2,2.5,1.4,-0.5,16,116,8,3,123,Matches
Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,19,2000,4.8,232,283,82.0,3327,906,138,149,92.6,82,94,87.2,8,18,44.4,0,0.9,1.0,-0.9,4,20,8,2,29,Matches
Niclas Füllkrug,de GER,FW,Werder Bremen,27,1993,9.7,151,262,57.6,2182,501,88,141,62.4,40,71,56.3,11,18,61.1,0,0.2,0.3,-0.2,5,15,2,0,22,Matches
Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,25,1995,9.1,328,444,73.9,4606,1678,205,232,88.4,99,131,75.6,12,32,37.5,2,2.0,1.7,0.0,11,23,8,2,29,Matches
Christian Gebauer,at AUT,"MF,FW",Arminia,26,1993,7.6,114,179,63.7,1729,643,69,86,80.2,28,49,57.1,12,23,52.2,1,1.0,1.1,0.0,11,12,4,0,14,Matches
Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,33,1986,33.7,1160,1559,74.4,18676,8057,599,717,83.5,463,614,75.4,76,145,52.4,1,1.1,2.7,-0.1,20,70,23,13,84,Matches
Emrehan Gedikli,de GER,FW,Leverkusen,17,2003,0.3,3,4,75.0,38,19,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Dennis Geiger,de GER,MF,Hoffenheim,22,1998,7.3,283,347,81.6,4988,1675,127,137,92.7,112,128,87.5,32,58,55.2,1,1.5,1.2,-0.5,12,34,6,0,46,Matches
Christian Gentner,de GER,MF,Union Berlin,34,1985,11.5,360,480,75.0,5651,1844,180,216,83.3,126,163,77.3,29,54,53.7,0,0.8,0.9,-0.8,8,40,7,2,45,Matches
Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,26,1994,21.5,540,745,72.5,8430,2579,271,343,79.0,213,269,79.2,30,55,54.5,4,3.4,2.7,+0.6,25,51,14,4,74,Matches
Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,29,1990,0.5,10,15,66.7,127,52,6,7,85.7,2,5,40.0,1,2,50.0,0,0.0,0.2,0.0,0,2,0,0,1,Matches
Niko Gießelmann,de GER,DF,Union Berlin,28,1991,4.8,169,257,65.8,2900,1309,80,105,76.2,67,90,74.4,19,42,45.2,0,0.2,0.4,-0.2,3,14,4,2,23,Matches
Rafał Gikiewicz,pl POL,GK,Augsburg,32,1987,34.0,964,1389,69.4,27513,18804,166,169,98.2,452,462,97.8,343,750,45.7,0,0.0,0.1,0.0,0,17,1,0,1,Matches
Daniel Ginczek,de GER,"FW,MF",Wolfsburg,29,1991,2.4,42,71,59.2,561,93,31,45,68.9,9,15,60.0,1,3,33.3,0,0.2,0.3,-0.2,3,2,1,0,9,Matches
Matthias Ginter,de GER,DF,M'Gladbach,26,1994,34.0,2018,2402,84.0,37414,14424,760,840,90.5,1066,1193,89.4,167,309,54.0,1,1.8,2.1,-0.8,10,164,14,2,178,Matches
Robert Glatzel,de GER,FW,Mainz 05,26,1994,4.0,90,133,67.7,1004,219,52,68,76.5,18,32,56.3,3,5,60.0,1,0.5,0.5,+0.5,2,7,4,1,12,Matches
Serge Gnabry,de GER,"FW,MF",Bayern Munich,25,1995,18.3,671,861,77.9,9731,2213,379,432,87.7,220,268,82.1,36,71,50.7,2,6.0,5.9,-4.0,39,36,46,6,93,Matches
Akaki Gogia,de GER,"FW,MF",Union Berlin,28,1992,1.6,40,57,70.2,634,203,21,25,84.0,14,21,66.7,4,5,80.0,1,0.5,0.4,+0.5,2,3,1,0,7,Matches
Nicolás González,ar ARG,"FW,MF",Stuttgart,22,1998,10.4,147,243,60.5,2332,661,81,117,69.2,47,71,66.2,12,25,48.0,2,2.0,1.1,0.0,12,17,9,0,27,Matches
Leon Goretzka,de GER,MF,Bayern Munich,25,1995,18.9,920,1060,86.8,15950,4140,429,470,91.3,342,381,89.8,108,136,79.4,5,2.8,4.3,+2.2,19,103,21,2,137,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,29,1991,31.5,1262,1613,78.2,26030,11425,378,437,86.5,695,775,89.7,172,353,48.7,0,0.6,0.9,-0.6,13,120,13,3,131,Matches
Demarai Gray,jm JAM,FW,Leverkusen,24,1996,4.9,118,176,67.0,1991,422,65,77,84.4,38,57,66.7,12,30,40.0,2,0.9,0.6,+1.1,9,7,6,1,12,Matches
Michael Gregoritsch,at AUT,"FW,MF",Augsburg,26,1994,9.3,166,267,62.2,2563,685,93,126,73.8,53,76,69.7,13,37,35.1,2,1.5,1.2,+0.5,5,20,8,3,26,Matches
Sebastian Griesbeck,de GER,MF,Union Berlin,29,1990,9.9,165,231,71.4,2480,741,85,112,75.9,63,81,77.8,9,17,52.9,0,0.0,0.6,0.0,0,17,4,1,20,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,27,1993,25.7,838,1148,73.0,15258,4435,372,432,86.1,306,407,75.2,121,221,54.8,10,7.1,5.9,+2.9,65,79,33,5,135,Matches
Lennart Grill,de GER,GK,Leverkusen,21,1999,4.0,141,161,87.6,3001,2094,30,30,100.0,94,97,96.9,16,33,48.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,24,1995,20.9,1228,1427,86.1,24525,8411,432,484,89.3,579,634,91.3,188,241,78.0,1,1.6,2.9,-0.6,16,121,29,3,160,Matches
Christian Groß,de GER,"MF,DF",Werder Bremen,31,1989,16.3,739,870,84.9,12755,3903,335,367,91.3,339,389,87.1,57,88,64.8,1,0.6,0.3,+0.4,6,45,2,0,55,Matches
Ilia Gruev,bg BUL,FW,Werder Bremen,20,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Carlos Gruezo,ec ECU,MF,Augsburg,25,1995,23.2,629,791,79.5,12285,3446,233,270,86.3,291,335,86.9,94,147,63.9,0,0.5,0.5,-0.5,8,57,6,1,79,Matches
Mattéo Guendouzi,fr FRA,MF,Hertha BSC,21,1999,20.2,859,1004,85.6,15970,4495,334,368,90.8,402,437,92.0,107,143,74.8,1,1.6,1.3,-0.6,17,85,19,0,125,Matches
Raphaël Guerreiro,pt POR,DF,Dortmund,26,1993,24.6,1841,2151,85.6,27469,10173,1054,1151,91.6,613,704,87.1,112,172,65.1,10,7.4,8.7,+2.6,55,188,56,10,243,Matches
Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,29,1990,8.3,362,435,83.2,6739,2175,137,158,86.7,178,199,89.4,42,61,68.9,1,0.7,0.5,+0.3,6,40,4,0,39,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,30,1990,33.0,1023,1172,87.3,24225,15489,234,235,99.6,542,546,99.3,242,385,62.9,0,0.0,0.1,0.0,0,17,1,0,3,Matches
Manuel Gulde,de GER,DF,Freiburg,29,1991,21.7,898,1030,87.2,17088,5226,304,333,91.3,504,543,92.8,82,133,61.7,0,0.0,0.4,0.0,0,37,0,0,54,Matches
Robert Gumny,pl POL,DF,Augsburg,22,1998,15.3,435,590,73.7,6643,2518,232,267,86.9,170,221,76.9,20,55,36.4,0,0.6,0.7,-0.6,8,14,10,4,27,Matches
Christian Günter,de GER,"DF,MF",Freiburg,27,1993,34.0,1187,1645,72.2,20960,8419,561,648,86.6,457,597,76.5,141,294,48.0,3,5.9,6.4,-2.9,68,89,50,37,115,Matches
Erling Haaland,no NOR,FW,Dortmund,20,2000,26.7,333,468,71.2,4220,806,205,268,76.5,96,124,77.4,6,17,35.3,6,3.5,3.2,+2.5,27,19,20,0,39,Matches
Janik Haberer,de GER,"MF,FW",Freiburg,26,1994,5.4,164,214,76.6,2622,561,83,101,82.2,58,69,84.1,14,24,58.3,0,0.1,0.2,-0.1,2,17,3,2,19,Matches
Alexander Hack,de GER,DF,Mainz 05,26,1993,15.2,536,701,76.5,10919,5277,170,204,83.3,279,337,82.8,83,131,63.4,0,0.3,0.2,-0.3,6,35,1,0,51,Matches
André Hahn,de GER,"FW,MF",Augsburg,29,1990,22.6,247,457,54.0,4105,921,120,194,61.9,95,151,62.9,21,52,40.4,3,2.1,1.3,+0.9,18,17,9,3,29,Matches
Amadou Haidara,ml MLI,"MF,FW",RB Leipzig,22,1998,21.2,869,1099,79.1,12075,3814,526,609,86.4,248,312,79.5,44,76,57.9,1,3.0,3.2,-2.0,35,86,26,8,99,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,28,1991,18.3,1412,1649,85.6,23009,7864,707,776,91.1,587,672,87.4,91,141,64.5,2,1.7,3.1,+0.3,27,141,17,9,143,Matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,23,1997,23.3,639,869,73.5,10046,3127,323,391,82.6,211,264,79.9,64,120,53.3,5,5.1,4.0,-0.1,51,42,39,3,93,Matches
Marcel Hartel,de GER,MF,Arminia,24,1996,18.7,572,782,73.1,9630,2549,277,314,88.2,225,289,77.9,52,125,41.6,0,1.3,1.6,-1.3,15,51,15,6,69,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,36,1984,25.4,1475,1672,88.2,27106,9730,569,641,88.8,724,775,93.4,157,204,77.0,0,0.3,1.3,-0.3,6,134,15,2,167,Matches
Thorgan Hazard,be BEL,"MF,FW",Dortmund,27,1993,7.3,295,368,80.2,4502,1331,168,189,88.9,85,102,83.3,24,41,58.5,3,3.5,3.0,-0.5,14,16,14,0,31,Matches
Jonas Hector,de GER,"MF,FW",Köln,30,1990,14.3,438,580,75.5,8037,2162,185,236,78.4,180,216,83.3,68,98,69.4,1,1.6,1.6,-0.6,18,32,14,1,60,Matches
Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,24,1996,5.1,82,128,64.1,1011,175,45,63,71.4,24,40,60.0,3,8,37.5,1,0.5,0.5,+0.5,3,2,1,0,7,Matches
Dominique Heintz,de GER,DF,Freiburg,26,1993,15.2,833,968,86.1,18104,6016,233,245,95.1,448,485,92.4,148,216,68.5,0,0.3,0.3,-0.3,3,61,3,1,78,Matches
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,23,1997,6.0,258,344,75.0,3854,1378,149,175,85.1,85,114,74.6,16,32,50.0,1,0.6,0.6,+0.4,3,25,4,0,33,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,24,1996,17.7,1100,1317,83.5,19083,7094,462,509,90.8,529,598,88.5,83,135,61.5,2,1.8,2.2,+0.2,13,87,21,13,86,Matches
Patrick Herrmann,de GER,"FW,MF",M'Gladbach,29,1991,9.7,235,347,67.7,3678,1129,132,169,78.1,69,95,72.6,22,49,44.9,3,2.5,2.1,+0.5,22,16,7,2,24,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,27,1992,28.1,1574,1934,81.4,30808,12292,527,596,88.4,867,982,88.3,166,308,53.9,1,1.2,0.8,-0.2,10,114,10,0,152,Matches
Marwin Hitz,ch SUI,GK,Dortmund,32,1987,15.5,458,551,83.1,12366,8229,81,82,98.8,232,233,99.6,141,230,61.3,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,30,1990,30.3,1169,1393,83.9,20176,6241,499,581,85.9,537,588,91.3,92,132,69.7,3,1.3,1.8,+1.7,15,100,13,2,122,Matches
Jonas Hofmann,de GER,"FW,MF",M'Gladbach,28,1992,20.2,763,1035,73.7,13638,3850,353,412,85.7,258,324,79.6,115,216,53.2,11,5.3,5.1,+5.7,57,53,22,2,73,Matches
Marco Höger,de GER,"DF,MF",Köln,30,1989,0.6,21,33,63.6,348,147,10,12,83.3,9,18,50.0,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,26,1994,23.2,439,679,64.7,6142,1063,276,367,75.2,123,191,64.4,21,36,58.3,4,2.8,1.8,+1.2,21,29,11,1,46,Matches
Matthew Hoppe,us USA,FW,Schalke 04,19,2001,14.5,174,256,68.0,2168,365,106,138,76.8,40,62,64.5,7,13,53.8,1,0.8,0.7,+0.2,8,11,5,0,14,Matches
Jannes Horn,de GER,DF,Köln,23,1997,19.6,716,921,77.7,13606,5539,279,310,90.0,337,408,82.6,91,169,53.8,1,1.6,1.5,-0.6,13,55,17,15,62,Matches
Timo Horn,de GER,GK,Köln,27,1993,33.4,997,1337,74.6,29370,21737,156,157,99.4,445,451,98.7,395,721,54.8,0,0.1,0.1,-0.1,1,25,1,0,2,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,30,1989,28.5,1078,1397,77.2,27862,20476,209,209,100.0,530,541,98.0,337,634,53.2,0,0.0,0.1,0.0,1,11,0,0,1,Matches
Ajdin Hrustic,au AUS,"MF,DF",Eint Frankfurt,24,1996,3.0,190,238,79.8,3221,1012,102,110,92.7,68,75,90.7,19,43,44.2,0,0.1,0.6,-0.1,4,27,9,4,28,Matches
Florian Hübner,de GER,DF,Union Berlin,29,1991,5.8,187,251,74.5,3178,1434,81,98,82.7,92,112,82.1,10,32,31.3,0,0.0,0.1,0.0,1,14,2,1,17,Matches
Mats Hummels,de GER,DF,Dortmund,31,1988,31.3,2320,2654,87.4,51168,17573,535,595,89.9,1384,1484,93.3,390,523,74.6,0,0.8,1.1,-0.8,12,140,10,0,149,Matches
Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,36,1983,6.5,106,137,77.4,1537,236,56,69,81.2,38,49,77.6,4,4,100.0,1,0.3,0.4,+0.7,5,7,6,1,14,Matches
Iago,br BRA,DF,Augsburg,23,1997,17.3,591,829,71.3,10018,3373,266,319,83.4,248,324,76.5,58,126,46.0,1,1.1,1.3,-0.1,15,23,16,9,37,Matches
Vedad Ibišević,ba BIH,FW,Schalke 04,35,1984,1.7,23,32,71.9,255,30,12,17,70.6,4,6,66.7,1,2,50.0,0,0.1,0.1,-0.1,2,1,0,0,1,Matches
Blendi Idrizi,xk KVX,MF,Schalke 04,22,1998,2.6,50,72,69.4,741,307,32,40,80.0,8,13,61.5,6,7,85.7,0,0.3,0.2,-0.3,1,4,2,0,5,Matches
Stefan Ilsanker,at AUT,"MF,DF",Eint Frankfurt,31,1989,17.5,692,879,78.7,12216,4490,298,341,87.4,321,388,82.7,62,115,53.9,0,0.2,0.6,-0.2,5,70,5,1,77,Matches
Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,24,1996,21.8,462,666,69.4,6923,2033,256,321,79.8,148,199,74.4,31,68,45.6,5,2.1,2.6,+2.9,22,44,11,3,53,Matches
Ismail Jakobs,sn SEN,"MF,FW",Köln,20,1999,19.2,459,703,65.3,7065,2361,268,329,81.5,141,215,65.6,35,103,34.0,1,1.9,1.5,-0.9,15,19,16,11,34,Matches
Tony Jantschke,de GER,DF,M'Gladbach,30,1990,3.0,240,262,91.6,4244,1384,97,100,97.0,122,131,93.1,18,25,72.0,0,0.0,0.0,0.0,0,5,0,0,16,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,35,1984,8.0,187,284,65.8,6096,4642,17,17,100.0,87,88,98.9,82,176,46.6,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,24,1995,1.7,111,137,81.0,2072,802,51,52,98.1,50,61,82.0,10,18,55.6,0,0.0,0.2,0.0,0,15,0,0,9,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,22,1997,4.2,67,103,65.0,978,339,39,48,81.3,20,28,71.4,4,13,30.8,1,1.2,1.1,-0.2,6,3,4,1,11,Matches
Marco John,de GER,DF,Hoffenheim,18,2002,11.1,414,537,77.1,5987,2356,244,280,87.1,133,167,79.6,24,41,58.5,0,2.0,1.6,-2.0,10,21,19,8,47,Matches
Luka Jović,rs SRB,FW,Eint Frankfurt,22,1997,9.9,225,289,77.9,3410,820,133,161,82.6,60,80,75.0,20,25,80.0,1,0.7,0.7,+0.3,5,24,8,0,37,Matches
Ozan Kabak,tr TUR,DF,Schalke 04,20,2000,13.8,604,688,87.8,11568,3935,217,228,95.2,331,358,92.5,50,87,57.5,0,0.3,0.5,-0.3,4,45,2,0,54,Matches
Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,28,1992,17.6,703,971,72.4,11350,4177,344,403,85.4,298,392,76.0,48,113,42.5,4,2.8,3.2,+1.2,22,58,27,14,86,Matches
Florian Kainz,at AUT,"MF,FW",Köln,27,1992,5.0,131,196,66.8,2345,867,62,69,89.9,48,79,60.8,17,36,47.2,0,1.5,1.0,-1.5,10,25,8,4,27,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,23,1997,23.7,455,669,68.0,5933,998,282,369,76.4,121,178,68.0,17,29,58.6,5,3.7,3.2,+1.3,26,24,9,0,46,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,23,1996,26.2,730,1002,72.9,11788,3433,390,467,83.5,259,326,79.4,63,129,48.8,12,7.5,6.8,+4.5,56,77,31,5,124,Matches
Marcin Kamiński,pl POL,DF,Stuttgart,28,1992,2.4,196,224,87.5,3903,1499,55,61,90.2,117,122,95.9,22,32,68.8,0,0.3,0.3,-0.3,2,26,3,1,36,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,29,1990,21.5,1252,1401,89.4,19648,4741,633,675,93.8,489,533,91.7,78,113,69.0,1,1.6,2.1,-0.6,15,126,17,1,117,Matches
Jimmy Kaparos,de GER,MF,Schalke 04,18,2001,0.2,2,2,100.0,32,22,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Atakan Karazor,de GER,"DF,MF",Stuttgart,23,1996,11.5,605,703,86.1,9874,3721,281,315,89.2,276,303,91.1,30,55,54.5,0,0.1,0.2,-0.1,2,21,0,0,33,Matches
Loris Karius,de GER,GK,Union Berlin,27,1993,3.2,57,96,59.4,1868,1530,9,9,100.0,22,22,100.0,26,63,41.3,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Silas Katompa,cd COD,"DF,FW",Stuttgart,21,1998,21.3,318,477,66.7,4729,1331,179,237,75.5,110,154,71.4,18,44,40.9,4,4.4,3.2,-0.4,23,17,16,4,33,Matches
Noah Katterbach,de GER,"DF,MF",Köln,19,2001,12.3,511,664,77.0,8164,3558,278,314,88.5,187,233,80.3,39,87,44.8,0,1.1,1.0,-1.1,10,42,10,6,60,Matches
Yannik Keitel,de GER,MF,Freiburg,20,2000,5.5,155,202,76.7,2484,641,87,109,79.8,57,65,87.7,10,16,62.5,0,0.1,0.1,-0.1,3,17,1,0,25,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,25,1995,30.3,1545,1897,81.4,29043,11760,612,680,90.0,746,853,87.5,170,300,56.7,1,0.5,1.6,+0.5,10,165,19,2,199,Matches
Rani Khedira,de GER,MF,Augsburg,26,1994,20.2,469,663,70.7,7837,2276,206,268,76.9,205,254,80.7,33,78,42.3,0,0.2,0.7,-0.2,6,30,9,2,56,Matches
Sami Khedira,de GER,MF,Hertha BSC,33,1987,4.4,182,222,82.0,3047,697,82,94,87.2,78,86,90.7,17,29,58.6,1,1.1,0.5,-0.1,3,12,2,0,15,Matches
Luca Kilian,de GER,DF,Mainz 05,20,1999,4.2,185,212,87.3,3866,1185,47,52,90.4,110,118,93.2,26,36,72.2,0,0.0,0.0,0.0,1,6,0,0,7,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,25,1995,24.4,1778,2131,83.4,35284,11678,652,721,90.4,777,864,89.9,290,446,65.0,10,6.7,8.5,+3.3,66,223,56,10,288,Matches
Davy Klaassen,nl NED,MF,Werder Bremen,27,1993,2.5,40,61,65.6,575,221,22,29,75.9,15,19,78.9,1,5,20.0,0,0.1,0.1,-0.1,1,4,2,0,10,Matches
Felix Klaus,de GER,"DF,MF",Wolfsburg,27,1992,1.5,60,72,83.3,1017,290,27,31,87.1,27,29,93.1,5,8,62.5,0,0.0,0.0,0.0,0,5,0,0,3,Matches
Klauss,br BRA,"MF,FW",Hoffenheim,23,1997,0.6,20,22,90.9,245,73,13,13,100.0,4,5,80.0,1,1,100.0,0,0.1,0.2,-0.1,2,0,2,0,3,Matches
Philipp Klement,de GER,"MF,FW",Stuttgart,27,1992,4.7,283,360,78.6,5075,1625,122,133,91.7,107,128,83.6,41,71,57.7,2,1.6,1.6,+0.4,18,30,10,1,42,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,20,2000,13.3,247,326,75.8,3608,853,143,168,85.1,67,88,76.1,19,28,67.9,1,1.0,1.2,0.0,16,27,11,1,36,Matches
Fabian Klos,de GER,FW,Arminia,32,1987,30.1,441,831,53.1,6528,1746,250,426,58.7,130,234,55.6,33,67,49.3,2,4.8,3.9,-2.8,32,64,16,1,79,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,24,1996,16.1,1015,1169,86.8,17349,5891,448,486,92.2,491,528,93.0,68,125,54.4,0,0.8,1.9,-0.8,5,87,11,1,106,Matches
Justin Kluivert,nl NED,"FW,MF",RB Leipzig,21,1999,9.0,171,249,68.7,2417,470,95,127,74.8,55,73,75.3,9,21,42.9,1,1.0,1.0,0.0,12,9,9,3,11,Matches
Lukas Klünter,de GER,DF,Hertha BSC,24,1996,11.0,414,542,76.4,7906,2739,140,158,88.6,228,272,83.8,42,81,51.9,0,0.3,0.5,-0.3,3,32,5,2,36,Matches
Ansgar Knauff,de GER,"MF,FW",Dortmund,18,2002,0.8,18,27,66.7,318,92,10,13,76.9,7,9,77.8,1,3,33.3,1,1.1,0.6,-0.1,4,2,3,2,2,Matches
Robin Knoche,de GER,DF,Union Berlin,28,1992,33.8,1762,2097,84.0,37312,13315,463,522,88.7,1022,1147,89.1,258,386,66.8,0,0.2,1.2,-0.2,4,72,4,0,102,Matches
Gregor Kobel,ch SUI,GK,Stuttgart,22,1997,33.0,1009,1222,82.6,22272,16279,364,364,100.0,419,425,98.6,198,401,49.4,0,0.1,0.1,-0.1,1,11,1,0,0,Matches
Dominik Kohr,de GER,MF,Mainz 05,26,1994,14.1,392,539,72.7,5953,2230,216,261,82.8,125,176,71.0,30,57,52.6,1,0.7,1.7,+0.3,7,64,5,0,62,Matches
Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,26,1994,2.9,131,172,76.2,2081,693,71,87,81.6,46,58,79.3,10,16,62.5,0,0.0,0.1,0.0,1,25,0,0,24,Matches
Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,27,1993,15.8,583,738,79.0,8755,3095,310,356,87.1,230,285,80.7,23,50,46.0,1,1.4,0.9,-0.4,13,28,9,4,51,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,21,1999,7.7,480,561,85.6,9065,3046,152,171,88.9,288,317,90.9,34,61,55.7,0,0.0,0.1,0.0,0,27,0,0,29,Matches
Filip Kostić,rs SRB,DF,Eint Frankfurt,27,1992,28.2,971,1592,61.0,17444,6513,440,575,76.5,378,571,66.2,126,298,42.3,14,12.8,11.5,+1.2,89,59,64,45,108,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,29,1991,26.4,780,1019,76.5,12495,2621,403,458,88.0,269,338,79.6,73,128,57.0,5,4.2,4.9,+0.8,40,63,33,13,106,Matches
Christoph Kramer,de GER,MF,M'Gladbach,29,1991,22.6,1123,1313,85.5,16742,5562,612,672,91.1,396,456,86.8,57,96,59.4,2,1.0,1.7,+1.0,10,92,12,2,113,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,32,1988,18.1,567,765,74.1,10561,2142,242,291,83.2,224,281,79.7,80,129,62.0,5,4.2,3.3,+0.8,38,44,19,5,74,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,27,1992,9.8,277,423,65.5,5597,2247,102,130,78.5,130,191,68.1,43,81,53.1,1,0.5,0.4,+0.5,5,30,10,3,37,Matches
Pierre Kunde,cm CMR,MF,Mainz 05,25,1995,5.7,212,282,75.2,4031,1296,92,110,83.6,87,109,79.8,30,51,58.8,0,0.7,1.2,-0.7,5,21,5,2,23,Matches
Fabian Kunze,de GER,MF,Arminia,22,1998,14.1,437,579,75.5,7147,1950,211,264,79.9,177,221,80.1,32,60,53.3,0,0.5,0.3,-0.5,6,42,4,0,57,Matches
Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,20,2000,1.2,23,35,65.7,291,22,12,17,70.6,5,7,71.4,1,3,33.3,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,20,2000,28.8,1473,1777,82.9,32179,11861,305,364,83.8,944,1023,92.3,217,350,62.0,1,0.3,0.6,+0.7,4,98,5,0,126,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,23,1997,0.9,35,49,71.4,401,149,25,27,92.6,4,12,33.3,2,3,66.7,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,27,1992,30.8,1260,1709,73.7,19499,8042,686,774,88.6,444,609,72.9,85,186,45.7,2,3.1,4.1,-1.1,35,105,34,13,136,Matches
Michael Langer,at AUT,GK,Schalke 04,35,1985,2.7,53,77,68.8,1487,1089,9,9,100.0,27,27,100.0,17,41,41.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Danny Latza,de GER,MF,Mainz 05,30,1989,20.0,518,747,69.3,8980,2938,225,283,79.5,224,301,74.4,52,104,50.0,2,2.2,2.7,-0.2,24,46,8,2,67,Matches
