player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26-259,1997,0.7,18,26,69.2,351,98,4,6,66.7,13,15,86.7,1,5,20.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Genki Haraguchi,jp JPN,MF,Stuttgart,32-147,1991,0.2,10,13,76.9,151,53,6,7,85.7,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches
Makoto Hasebe,jp JPN,DF,Eint Frankfurt,39-258,1984,0.3,19,20,95.0,433,224,6,6,100.0,10,10,100.0,3,4,75.0,0,0.0,0.2,0.0,0,1,1,0,1,Matches
Thorgan Hazard,be BEL,DF,Dortmund,30-188,1993,0.1,7,9,77.8,113,45,4,6,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Dominique Heintz,de GER,DF,Köln,30-049,1993,0.2,12,16,75.0,188,44,5,6,83.3,7,8,87.5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Benjamin Henrichs,de GER,DF,RB Leipzig,26-222,1997,5.9,253,335,75.5,4137,1544,123,140,87.9,111,140,79.3,16,39,41.0,1,0.5,0.6,+0.5,4,26,7,1,22,Matches
Piero Hincapié,ec ECU,"DF,MF",Leverkusen,21-267,2002,0.1,16,16,100.0,202,57,8,8,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Adam Hložek,cz CZE,"FW,MF",Leverkusen,21-070,2002,0.5,15,22,68.2,225,32,7,7,100.0,3,8,37.5,2,2,100.0,0,0.1,0.1,-0.1,2,0,0,0,2,Matches
Nicolas Höfler,de GER,MF,Freiburg,33-208,1990,2.9,139,154,90.3,2347,679,61,68,89.7,63,67,94.0,8,9,88.9,0,0.0,0.1,0.0,0,17,1,0,16,Matches
Jonas Hofmann,de GER,MF,Leverkusen,31-081,1992,5.8,291,354,82.2,4142,899,183,197,92.9,73,87,83.9,18,38,47.4,2,1.5,1.5,+0.5,12,12,10,2,20,Matches
Philipp Hofmann,de GER,FW,Bochum,30-187,1993,4.2,65,106,61.3,773,104,42,62,67.7,11,28,39.3,3,3,100.0,1,0.7,0.5,+0.3,6,3,3,0,9,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,29-085,1994,5.7,113,177,63.8,1474,308,69,104,66.3,27,40,67.5,4,5,80.0,0,0.8,0.6,-0.8,9,9,2,0,10,Matches
Fabian Holland,de GER,"MF,DF",Darmstadt 98,33-084,1990,5.6,206,261,78.9,4023,1218,76,88,86.4,98,112,87.5,32,55,58.2,1,0.7,0.4,+0.3,3,26,2,2,30,Matches
Benedict Hollerbach,de GER,"MF,FW",Union Berlin,22-139,2001,0.8,10,20,50.0,115,24,7,9,77.8,2,4,50.0,0,1,0.0,0,0.1,0.0,-0.1,1,2,0,0,1,Matches
Franck Honorat,fr FRA,"DF,FW",M'Gladbach,27-053,1996,4.7,144,223,64.6,2611,1161,72,87,82.8,48,71,67.6,21,54,38.9,1,2.1,2.0,-1.1,23,3,10,4,13,Matches
Mathias Honsak,at AUT,"MF,FW",Darmstadt 98,26-287,1996,2.7,56,73,76.7,950,185,26,29,89.7,22,25,88.0,6,8,75.0,0,0.1,0.1,-0.1,2,3,2,1,6,Matches
Fraser Hornby,sct SCO,"FW,MF",Darmstadt 98,24-020,1999,1.5,21,35,60.0,271,36,17,23,73.9,3,5,60.0,1,1,100.0,0,0.3,0.2,-0.3,3,0,1,0,1,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,33-313,1989,6.0,133,160,83.1,3334,2500,34,34,100.0,54,55,98.2,43,68,63.2,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Timo Hübers,de GER,DF,Köln,27-075,1996,6.0,247,312,79.2,4630,1775,78,90,86.7,148,164,90.2,16,47,34.0,0,0.2,0.0,-0.2,1,11,0,0,17,Matches
Mats Hummels,de GER,DF,Dortmund,34-291,1988,4.5,349,391,89.3,7474,2663,93,100,93.0,207,226,91.6,49,59,83.1,0,0.0,0.3,0.0,1,31,0,0,27,Matches
Denis Huseinbasic,de GER,MF,Köln,22-092,2001,2.5,62,67,92.5,916,146,34,34,100.0,24,25,96.0,2,3,66.7,1,0.1,0.0,+0.9,2,4,0,0,7,Matches
Iago,br BRA,DF,Augsburg,26-194,1997,2.1,57,75,76.0,995,358,32,36,88.9,19,25,76.0,6,11,54.5,0,0.0,0.1,0.0,0,3,3,2,7,Matches
Thomas Isherwood,se SWE,DF,Darmstadt 98,25-248,1998,0.8,12,18,66.7,244,103,3,3,100.0,8,8,100.0,1,6,16.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ko Itakura,jp JPN,DF,M'Gladbach,26-249,1997,5.8,214,246,87.0,3805,1403,77,81,95.1,120,133,90.2,13,25,52.0,0,0.0,0.0,0.0,0,9,0,0,8,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,24-144,1999,5.8,366,430,85.1,6070,2004,177,193,91.7,157,177,88.7,27,49,55.1,2,1.2,1.1,+0.8,7,25,7,3,27,Matches
Lee Jae-sung,kr KOR,MF,Mainz 05,31-054,1992,4.9,107,148,72.3,1375,330,64,79,81.0,32,43,74.4,3,9,33.3,0,0.1,0.1,-0.1,3,13,0,0,13,Matches
Paul Jaeckel,de GER,"DF,MF",Union Berlin,25-073,1998,0.3,20,21,95.2,397,146,7,7,100.0,8,8,100.0,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Kristijan Jakić,hr CRO,MF,Eint Frankfurt,26-142,1997,1.7,72,89,80.9,1216,264,37,43,86.0,31,33,93.9,4,6,66.7,0,0.2,0.1,-0.2,1,4,0,0,8,Matches
Tony Jantschke,de GER,"DF,MF",M'Gladbach,33-179,1990,0.2,6,6,100.0,113,79,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Fredrik Jensen,fi FIN,MF,Augsburg,26-024,1997,0.6,7,15,46.7,162,79,2,6,33.3,1,2,50.0,3,5,60.0,0,0.3,0.5,-0.3,2,0,0,0,1,Matches
Moritz Jenz,de GER,DF,Wolfsburg,24-156,1999,2.0,83,89,93.3,1721,614,14,14,100.0,59,62,95.2,9,11,81.8,0,0.0,0.0,0.0,1,2,0,0,7,Matches
Anthony Jung,de GER,"FW,DF",Werder Bremen,31-334,1991,3.5,114,165,69.1,2017,762,47,61,77.0,54,72,75.0,10,20,50.0,0,0.1,0.4,-0.1,2,3,5,3,10,Matches
Josip Juranović,hr CRO,"DF,MF",Union Berlin,28-048,1995,3.0,114,162,70.4,2359,1215,43,46,93.5,44,61,72.1,25,48,52.1,2,0.9,1.2,+1.1,12,13,3,1,20,Matches
Julian Justvan,de GER,"MF,FW",Hoffenheim,25-184,1998,0.3,9,19,47.4,187,83,4,8,50.0,2,5,40.0,3,5,60.0,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Ozan Kabak,tr TUR,DF,Hoffenheim,23-192,2000,4.7,189,227,83.3,3824,1332,53,63,84.1,113,120,94.2,22,38,57.9,0,0.1,0.4,-0.1,1,17,3,0,25,Matches
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,31-161,1992,4.0,108,169,63.9,2011,833,45,58,77.6,48,72,66.7,14,27,51.9,0,0.4,0.3,-0.4,5,14,2,2,9,Matches
Florian Kainz,at AUT,MF,Köln,30-344,1992,5.1,177,251,70.5,3299,1163,73,88,83.0,72,90,80.0,26,53,49.1,0,0.7,1.2,-0.7,10,19,7,2,34,Matches
Jakub Kamiński,pl POL,FW,Wolfsburg,21-120,2002,0.7,28,31,90.3,449,149,17,17,100.0,9,10,90.0,2,4,50.0,0,0.0,0.8,0.0,1,2,5,2,9,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,32-359,1990,5.0,316,349,90.5,5596,1352,126,136,92.6,156,169,92.3,27,32,84.4,0,0.1,0.3,-0.1,4,22,4,1,36,Matches
Harry Kane,eng ENG,FW,Bayern Munich,30-067,1993,5.8,72,107,67.3,1487,449,27,36,75.0,27,38,71.1,15,20,75.0,3,2.0,1.3,+1.0,7,10,7,1,14,Matches
Atakan Karazor,de GER,MF,Stuttgart,26-355,1996,5.5,276,314,87.9,4284,1208,125,139,89.9,127,139,91.4,12,17,70.6,2,0.7,0.3,+1.3,5,34,2,0,25,Matches
Emir Karic,at AUT,DF,Darmstadt 98,26-116,1997,3.7,132,169,78.1,2308,747,62,70,88.6,55,64,85.9,14,27,51.9,0,0.1,0.1,-0.1,3,13,1,0,13,Matches
Silas Katompa,cd COD,FW,Stuttgart,24-362,1998,3.9,60,87,69.0,1001,193,24,33,72.7,30,36,83.3,4,6,66.7,1,0.4,0.2,+0.6,4,1,5,0,7,Matches
Mikkel Kaufmann,dk DEN,"FW,DF",Union Berlin,22-273,2001,0.4,5,14,35.7,43,5,5,7,71.4,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Naby Keïta,gn GUI,MF,Werder Bremen,28-235,1995,0.3,17,19,89.5,288,97,6,7,85.7,9,9,100.0,1,2,50.0,0,0.0,0.0,0.0,0,4,1,0,5,Matches
Yannik Keitel,de GER,MF,Freiburg,23-230,2000,1.4,28,39,71.8,449,158,16,20,80.0,11,15,73.3,1,1,100.0,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Thomas Keller,de GER,"MF,FW",Heidenheim,24-059,1999,0.0,5,7,71.4,73,37,3,3,100.0,0,0,,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Aljoscha Kemlein,de GER,MF,Union Berlin,19-062,2004,0.3,7,9,77.8,122,52,3,4,75.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Tobias Kempe,de GER,MF,Darmstadt 98,34-098,1989,2.3,66,92,71.7,1161,353,33,38,86.8,24,31,77.4,8,18,44.4,1,0.6,0.7,+0.4,9,5,3,2,9,Matches
Luca Kilian,de GER,"DF,MF",Köln,24-032,1999,0.1,6,9,66.7,58,19,5,6,83.3,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,1,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,28-237,1995,5.5,502,576,87.2,9661,2555,161,169,95.3,273,294,92.9,57,95,60.0,3,1.5,2.3,+1.5,18,50,12,1,57,Matches
Christoph Klarer,at AUT,DF,Darmstadt 98,23-111,2000,5.5,179,216,82.9,3520,1174,58,65,89.2,102,114,89.5,18,35,51.4,2,0.5,0.5,+1.5,4,13,2,0,13,Matches
Tim Kleindienst,de GER,FW,Heidenheim,28-033,1995,5.9,95,160,59.4,1439,322,47,70,67.1,31,49,63.3,8,11,72.7,2,1.0,0.6,+1.0,4,9,4,2,17,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,27-122,1996,0.4,43,50,86.0,646,181,21,23,91.3,19,21,90.5,1,4,25.0,0,0.1,0.0,-0.1,1,3,0,0,2,Matches
Ansgar Knauff,de GER,"DF,FW",Eint Frankfurt,21-266,2002,1.3,52,75,69.3,868,175,26,33,78.8,22,33,66.7,3,5,60.0,0,0.0,0.1,0.0,0,1,2,1,2,Matches
Robin Knoche,de GER,DF,Union Berlin,31-134,1992,3.9,206,240,85.8,4371,1620,38,45,84.4,143,151,94.7,23,39,59.0,0,0.0,0.1,0.0,0,11,2,0,14,Matches
Gregor Kobel,ch SUI,GK,Dortmund,25-301,1997,6.0,219,263,83.3,5607,3490,50,50,100.0,102,102,100.0,65,108,60.2,0,0.0,0.0,0.0,0,2,1,0,0,Matches
Robin Koch,de GER,DF,Eint Frankfurt,27-078,1996,6.0,412,476,86.6,8124,2766,118,131,90.1,259,278,93.2,34,63,54.0,0,0.0,0.1,0.0,1,21,0,0,15,Matches
Dominik Kohr,de GER,"MF,DF",Mainz 05,29-245,1994,5.3,250,307,81.4,4958,1511,83,97,85.6,135,153,88.2,28,43,65.1,0,0.0,0.2,0.0,2,30,4,1,38,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,24-302,1998,1.7,17,26,65.4,227,67,11,15,73.3,3,4,75.0,2,4,50.0,0,0.0,0.0,0.0,0,2,1,0,3,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,22-139,2001,0.9,18,21,85.7,299,72,9,9,100.0,9,11,81.8,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,22-272,2001,5.9,342,383,89.3,5246,1420,204,216,94.4,110,120,91.7,23,31,74.2,0,0.4,0.4,-0.4,4,25,4,0,24,Matches
Dawid Kownacki,pl POL,"FW,MF",Werder Bremen,26-203,1997,1.6,23,38,60.5,254,57,14,18,77.8,5,12,41.7,0,0,,0,0.1,0.5,-0.1,3,3,0,0,2,Matches
Alex Král,cz CZE,MF,Union Berlin,25-137,1998,5.0,113,156,72.4,2053,554,36,48,75.0,68,80,85.0,7,17,41.2,0,0.3,0.2,-0.3,2,12,1,1,17,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,32-106,1991,5.8,194,251,77.3,3043,914,105,120,87.5,62,75,82.7,21,39,53.8,1,2.1,2.2,-1.1,24,15,2,0,16,Matches
Christoph Kramer,de GER,MF,M'Gladbach,32-226,1991,0.3,27,32,84.4,350,116,18,19,94.7,5,6,83.3,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,4,Matches
Frans Krätzig,de GER,DF,Bayern Munich,20-262,2003,0.3,17,17,100.0,295,114,9,9,100.0,6,6,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
Tom Krauß,de GER,"MF,DF",Mainz 05,22-103,2001,1.7,52,76,68.4,846,256,27,33,81.8,22,27,81.5,3,6,50.0,0,0.0,0.2,0.0,1,5,2,0,7,Matches
Lukas Kübler,de GER,DF,Freiburg,31-034,1992,5.8,199,255,78.0,3378,1012,95,105,90.5,85,109,78.0,16,33,48.5,0,0.0,0.1,0.0,1,16,1,0,18,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,23-180,2000,6.0,336,389,86.4,7524,2514,74,82,90.2,205,225,91.1,55,68,80.9,0,0.0,0.1,0.0,1,19,0,0,27,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,26-294,1996,3.4,96,131,73.3,1708,499,40,51,78.4,44,55,80.0,9,17,52.9,3,0.4,0.9,+2.6,6,9,5,2,14,Matches
Konrad Laimer,at AUT,"DF,MF",Bayern Munich,26-129,1997,3.8,249,279,89.2,3537,931,155,169,91.7,88,95,92.6,5,8,62.5,0,1.0,1.1,-1.0,6,20,5,2,27,Matches
Hugo Larsson,se SWE,MF,Eint Frankfurt,19-098,2004,3.8,158,189,83.6,2523,809,78,84,92.9,66,77,85.7,9,19,47.4,0,0.3,0.2,-0.3,2,8,3,1,11,Matches
Diogo Leite,pt POR,DF,Union Berlin,24-253,1999,5.7,263,323,81.4,5233,2066,93,103,90.3,136,153,88.9,32,57,56.1,0,0.1,0.3,-0.1,3,32,2,1,33,Matches
Maxim Leitsch,de GER,DF,Mainz 05,25-138,1998,0.8,16,19,84.2,386,160,3,4,75.0,10,12,83.3,3,3,100.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Christopher Lenz,de GER,DF,RB Leipzig,29-011,1994,0.2,9,12,75.0,160,42,2,3,66.7,7,7,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,29-011,1994,0.1,5,9,55.6,117,53,0,0,,4,4,100.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Jamie Leweling,de GER,"FW,MF",Stuttgart,22-219,2001,1.3,35,43,81.4,486,164,22,25,88.0,7,10,70.0,3,3,100.0,0,0.5,0.5,-0.5,3,1,1,1,2,Matches
Philipp Lienhart,at AUT,DF,Freiburg,27-084,1996,6.0,353,427,82.7,7112,2621,123,136,90.4,183,200,91.5,46,85,54.1,0,0.0,0.1,0.0,0,18,1,0,15,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,24-052,1999,0.9,60,65,92.3,1211,497,18,18,100.0,35,36,97.2,7,11,63.6,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Jesper Lindstrøm,dk DEN,FW,Eint Frankfurt,23-216,2000,0.9,24,32,75.0,384,27,10,13,76.9,13,15,86.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,25-360,1997,5.8,176,218,80.7,2735,825,98,110,89.1,55,67,82.1,17,24,70.8,0,0.6,0.6,-0.6,3,14,6,1,28,Matches
Noah Loosli,ch SUI,DF,Bochum,26-253,1997,0.7,23,30,76.7,329,110,12,12,100.0,9,11,81.8,1,5,20.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Anthony Losilla,fr FRA,MF,Bochum,37-207,1986,5.1,140,175,80.0,2144,665,67,85,78.8,63,73,86.3,4,9,44.4,0,0.2,0.3,-0.2,3,9,3,1,23,Matches
Castello Lukeba,fr FRA,DF,RB Leipzig,20-290,2002,3.4,185,202,91.6,3093,929,71,75,94.7,111,114,97.4,2,10,20.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches
Senne Lynen,be BEL,MF,Werder Bremen,24-226,1999,2.4,77,88,87.5,1295,406,37,43,86.0,35,37,94.6,5,7,71.4,1,0.5,0.1,+0.5,2,6,1,0,4,Matches
Matej Maglica,hr CRO,DF,Darmstadt 98,25-008,1998,3.3,133,176,75.6,2668,980,48,54,88.9,65,78,83.3,20,44,45.5,0,0.0,0.1,0.0,1,14,0,0,10,Matches
Arne Maier,de GER,"MF,FW",Augsburg,24-268,1999,0.3,9,12,75.0,170,78,5,5,100.0,2,3,66.7,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Linton Maina,de GER,"MF,FW",Köln,24-102,1999,3.5,84,122,68.9,1070,277,62,73,84.9,16,26,61.5,4,7,57.1,0,0.3,0.6,-0.3,5,6,3,0,10,Matches
Patrick Mainka,de GER,DF,Heidenheim,28-331,1994,6.0,211,248,85.1,4619,1972,48,60,80.0,126,136,92.6,36,49,73.5,0,0.0,0.2,0.0,0,15,0,0,23,Matches
Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25-259,1998,5.1,139,189,73.5,2078,567,74,80,92.5,50,70,71.4,7,16,43.8,1,0.3,0.3,+0.7,6,12,6,0,24,Matches
Donyell Malen,nl NED,FW,Dortmund,24-267,1999,5.1,110,154,71.4,1524,395,71,80,88.8,26,40,65.0,6,14,42.9,0,0.9,1.0,-0.9,3,8,11,3,14,Matches
Lennard Maloney,us USA,MF,Heidenheim,23-360,1999,5.9,156,212,73.6,3112,607,43,59,72.9,91,105,86.7,17,37,45.9,0,0.3,0.1,-0.3,2,11,0,0,12,Matches
Braydon Manu,gh GHA,MF,Darmstadt 98,26-189,1997,0.9,13,17,76.5,184,21,7,8,87.5,6,7,85.7,0,1,0.0,0,0.0,0.0,0.0,1,2,0,0,1,Matches
Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,24-238,1999,3.9,57,84,67.9,840,159,33,37,89.2,17,26,65.4,5,10,50.0,0,1.2,1.6,-1.2,7,4,2,1,4,Matches
Eric Martel,de GER,MF,Köln,21-157,2002,2.8,86,102,84.3,1286,318,40,44,90.9,36,39,92.3,4,9,44.4,0,0.0,0.1,0.0,1,5,2,1,5,Matches
Erhan Mašović,rs SRB,DF,Bochum,24-315,1998,6.0,150,191,78.5,2627,756,62,81,76.5,65,71,91.5,13,25,52.0,0,0.0,0.1,0.0,1,14,2,0,13,Matches
Roberto Massimo,de GER,"DF,FW",Stuttgart,22-356,2000,0.7,26,33,78.8,420,109,12,15,80.0,11,12,91.7,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,3,Matches
Philipp Max,de GER,"DF,MF",Eint Frankfurt,30-003,1993,2.5,127,158,80.4,1897,686,72,82,87.8,46,56,82.1,5,11,45.5,1,0.9,0.8,+0.1,2,9,1,1,6,Matches
Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,34-194,1989,1.1,37,44,84.1,525,126,25,28,89.3,7,9,77.8,3,3,100.0,0,0.1,0.1,-0.1,1,1,2,0,4,Matches
Noussair Mazraoui,ma MAR,DF,Bayern Munich,25-323,1997,3.6,214,249,85.9,3021,1197,134,145,92.4,67,79,84.8,8,10,80.0,1,0.6,0.8,+0.4,7,23,6,1,30,Matches
Kevin Mbabu,ch SUI,DF,Augsburg,28-167,1995,3.0,71,118,60.2,1314,745,28,39,71.8,31,50,62.0,10,22,45.5,0,0.3,0.5,-0.3,3,11,4,2,11,Matches
Noah Mbamba,be BEL,MF,Leverkusen,18-271,2005,0.1,17,18,94.4,225,85,10,10,100.0,6,6,100.0,0,0,,1,0.6,0.5,+0.4,1,4,1,1,2,Matches
Marvin Mehlem,de GER,MF,Darmstadt 98,26-022,1997,5.1,152,200,76.0,2468,640,78,90,86.7,62,77,80.5,9,22,40.9,1,0.4,0.6,+0.6,6,13,7,1,17,Matches
Sven Michel,de GER,"FW,MF",Augsburg,33-080,1990,2.2,32,49,65.3,429,149,18,24,75.0,9,12,75.0,1,2,50.0,1,0.2,0.2,+0.8,4,2,3,0,6,Matches
Enzo Millot,fr FRA,MF,Stuttgart,21-078,2002,4.0,195,231,84.4,2792,590,115,125,92.0,64,77,83.1,10,18,55.6,0,0.3,1.1,-0.3,5,16,2,0,19,Matches
Jovan Milošević,rs SRB,FW,Stuttgart,18-064,2005,0.2,6,10,60.0,71,17,3,4,75.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Kim Min-jae,kr KOR,DF,Bayern Munich,26-322,1996,5.6,499,541,92.2,8261,3870,226,239,94.6,243,258,94.2,24,32,75.0,0,0.2,0.2,-0.2,3,36,2,0,36,Matches
Maximilian Mittelstädt,de GER,"FW,DF",Stuttgart,26-199,1997,1.0,35,53,66.0,523,214,17,19,89.5,16,24,66.7,1,7,14.3,1,0.2,0.2,+0.8,1,2,3,2,3,Matches
Youssoufa Moukoko,de GER,"FW,MF",Dortmund,18-317,2004,0.6,12,14,85.7,162,33,9,9,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Kevin Müller,de GER,GK,Heidenheim,32-202,1991,6.0,198,264,75.0,6509,4319,13,13,100.0,94,95,98.9,91,156,58.3,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Thomas Müller,de GER,MF,Bayern Munich,34-020,1989,1.9,61,80,76.3,805,248,38,42,90.5,18,30,60.0,1,2,50.0,1,1.5,0.9,-0.5,7,7,2,1,8,Matches
Jamal Musiala,de GER,MF,Bayern Munich,20-219,2003,2.2,63,75,84.0,715,177,47,50,94.0,10,13,76.9,2,3,66.7,1,0.7,0.5,+0.3,3,4,5,0,8,Matches
Phillipp Mwene,at AUT,DF,Mainz 05,29-247,1994,2.6,64,104,61.5,1051,449,29,37,78.4,33,46,71.7,2,14,14.3,0,0.2,0.4,-0.2,2,3,4,2,7,Matches
Joakim Mæhle,dk DEN,DF,Wolfsburg,26-136,1997,5.7,269,333,80.8,4147,1420,144,158,91.1,98,115,85.2,17,34,50.0,0,0.7,1.2,-0.7,4,16,7,1,28,Matches
Nathan N'Goumou,fr FRA,"FW,MF",M'Gladbach,23-203,2000,3.3,68,93,73.1,926,234,45,57,78.9,16,22,72.7,6,9,66.7,0,0.1,0.4,-0.1,2,2,2,1,8,Matches
Stanley N'Soki,fr FRA,DF,Hoffenheim,24-177,1999,0.3,10,12,83.3,198,149,4,5,80.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Luca Netz,de GER,DF,M'Gladbach,20-141,2003,3.4,112,144,77.8,1749,582,60,68,88.2,38,43,88.4,8,25,32.0,0,0.3,0.3,-0.3,4,7,3,1,11,Matches
Florian Neuhaus,de GER,MF,M'Gladbach,26-201,1997,4.2,140,166,84.3,2236,693,79,84,94.0,51,59,86.4,8,15,53.3,0,0.5,0.9,-0.5,4,27,5,2,21,Matches
Jessic Ngankam,de GER,"FW,DF",Eint Frankfurt,23-075,2000,1.3,11,19,57.9,118,15,6,11,54.5,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Moritz Nicolas,de GER,GK,M'Gladbach,25-347,1997,4.0,101,149,67.8,2831,1911,12,12,100.0,51,52,98.1,37,83,44.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Justin Njinmah,de GER,"FW,MF",Werder Bremen,22-322,2000,1.0,16,21,76.2,193,84,9,11,81.8,4,7,57.1,0,0,,1,0.9,1.3,+0.1,5,2,3,0,4,Matches
Niels Nkounkou,fr FRA,DF,Eint Frankfurt,22-336,2000,1.8,72,104,69.2,1328,610,27,38,71.1,36,47,76.6,7,12,58.3,0,0.0,0.0,0.0,0,4,1,0,2,Matches
Felix Nmecha,de GER,"MF,FW",Dortmund,22-358,2000,3.7,120,145,82.8,2066,515,51,58,87.9,51,56,91.1,10,14,71.4,1,0.2,0.1,+0.8,3,7,2,0,17,Matches
Alexander Nübel,de GER,GK,Stuttgart,27-003,1996,6.0,208,236,88.1,5494,3954,33,33,100.0,113,116,97.4,62,85,72.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Fabian Nürnberger,de GER,DF,Darmstadt 98,24-067,1999,3.7,165,216,76.4,2894,926,73,85,85.9,71,89,79.8,17,35,48.6,1,0.6,1.3,+0.4,13,15,10,8,14,Matches
Finn Ole Becker,de GER,MF,Hoffenheim,23-117,2000,0.7,29,38,76.3,434,172,13,16,81.3,11,12,91.7,3,6,50.0,0,0.1,0.2,-0.1,1,2,2,0,4,Matches
Mathias Olesen,lu LUX,"MF,FW",Köln,22-196,2001,0.9,28,34,82.4,442,120,16,19,84.2,9,11,81.8,2,2,100.0,0,0.0,0.1,0.0,0,3,1,0,7,Matches
Dani Olmo,es ESP,"MF,FW",RB Leipzig,25-149,1998,2.9,93,122,76.2,1437,296,46,56,82.1,38,45,84.4,5,11,45.5,1,0.5,0.5,+0.5,4,12,2,0,10,Matches
Jonas Omlin,ch SUI,GK,M'Gladbach,29-266,1994,2.0,53,77,68.8,1545,1074,9,9,100.0,27,28,96.4,17,40,42.5,1,0.4,0.0,+0.6,1,1,0,0,0,Matches
Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31-200,1992,4.3,61,102,59.8,855,127,33,47,70.2,18,27,66.7,3,6,50.0,1,0.5,0.4,+0.5,5,4,0,0,6,Matches
Loïs Openda,be BEL,FW,RB Leipzig,23-229,2000,4.9,43,73,58.9,543,120,26,35,74.3,13,20,65.0,0,3,0.0,2,0.9,0.7,+1.1,7,3,2,1,6,Matches
Leon Opitz,de GER,"FW,DF",Werder Bremen,18-175,2005,0.2,4,10,40.0,84,38,2,3,66.7,1,4,25.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,30-334,1992,3.0,252,283,89.0,4526,1729,87,95,91.6,154,167,92.2,11,18,61.1,0,0.0,0.1,0.0,0,12,1,0,25,Matches
Ivan Ordets,ua UKR,DF,Bochum,31-087,1992,6.0,192,254,75.6,3696,1313,57,75,76.0,117,137,85.4,16,32,50.0,0,0.0,0.1,0.0,0,9,1,0,15,Matches
