player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Marvin Friedrich,de GER,DF,Union Berlin,25,1995,13.0,464,630,73.7,9210,3861,154,180,85.6,250,298,83.9,56,134,41.8,0,0.9,1.8,-0.9,5,38,2,2,38,Matches
Jeremie Frimpong,nl NED,DF,Leverkusen,20,2000,22.8,970,1211,80.1,14028,3966,580,653,88.8,311,379,82.1,51,101,50.5,6,4.2,4.3,+1.8,30,45,22,10,70,Matches
Christian Früchtl,de GER,GK,Bayern Munich,21,2000,0.1,4,4,100.0,72,50,3,3,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Chris Führich,de GER,"FW,MF",Stuttgart,23,1998,19.0,553,698,79.2,8245,2406,292,331,88.2,173,212,81.6,42,77,54.5,2,4.2,4.9,-2.2,32,39,28,5,69,Matches
Marius Funk,de GER,GK,Greuther Fürth,25,1996,8.0,225,361,62.3,7130,5241,34,34,100.0,101,103,98.1,89,218,40.8,0,0.2,0.0,-0.2,3,9,0,0,0,Matches
Stephan Fürstner,de GER,MF,Mainz 05,33,1987,0.1,1,4,25.0,14,14,1,1,100.0,0,2,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Mijat Gaćinović,rs SRB,"FW,MF",Hoffenheim,26,1995,1.2,39,53,73.6,658,255,16,19,84.2,18,20,90.0,4,8,50.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Cristian Gamboa,cr CRC,DF,Bochum,31,1989,19.1,694,984,70.5,14026,6486,243,274,88.7,325,440,73.9,116,226,51.3,0,0.9,1.7,-0.9,13,74,18,11,74,Matches
Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,25,1996,1.7,34,59,57.6,529,85,18,31,58.1,12,18,66.7,2,3,66.7,0,0.0,0.1,0.0,0,2,0,0,7,Matches
Linus Gechter,de GER,DF,Hertha BSC,17,2004,8.0,301,382,78.8,5804,2050,115,125,92.0,148,162,91.4,35,81,43.2,0,0.2,0.2,-0.2,4,20,3,0,28,Matches
Dennis Geiger,de GER,MF,Hoffenheim,23,1998,15.3,645,785,82.2,11880,3471,264,297,88.9,282,308,91.6,80,129,62.0,2,2.2,2.5,-0.2,23,67,19,1,85,Matches
Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,27,1994,17.5,592,808,73.3,9477,3284,307,370,83.0,226,287,78.7,39,80,48.8,3,1.5,1.6,+1.5,11,52,19,4,90,Matches
Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,30,1990,5.5,76,112,67.9,873,127,45,64,70.3,20,28,71.4,1,1,100.0,2,1.0,0.8,+1.0,8,1,2,0,5,Matches
Niko Gießelmann,de GER,"DF,FW",Union Berlin,29,1991,23.1,770,1123,68.6,14077,5678,336,389,86.4,328,473,69.3,95,201,47.3,6,1.6,2.6,+4.4,29,65,18,14,80,Matches
Rafał Gikiewicz,pl POL,GK,Augsburg,33,1987,34.0,831,1245,66.7,26246,19511,102,103,99.0,384,398,96.5,341,732,46.6,0,0.1,0.1,-0.1,2,22,0,0,0,Matches
Daniel Ginczek,de GER,"MF,FW",Wolfsburg,30,1991,0.1,1,4,25.0,15,0,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matthias Ginter,de GER,DF,M'Gladbach,27,1994,26.2,1451,1759,82.5,25960,10355,595,653,91.1,712,804,88.6,121,235,51.5,0,1.8,1.8,-1.8,16,104,18,6,125,Matches
Serge Gnabry,de GER,"FW,DF",Bayern Munich,26,1995,24.3,1063,1356,78.4,15227,4008,629,732,85.9,341,430,79.3,46,91,50.5,5,8.4,11.6,-3.4,48,70,68,8,127,Matches
Leon Goretzka,de GER,MF,Bayern Munich,26,1995,15.5,708,854,82.9,11193,3541,346,401,86.3,282,314,89.8,46,74,62.2,3,2.3,3.7,+0.7,28,73,24,2,98,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,30,1991,28.6,861,1210,71.2,19033,8374,249,308,80.8,446,537,83.1,154,319,48.3,0,1.1,1.9,-1.1,8,77,16,1,80,Matches
Jens Grahl,de GER,GK,Eint Frankfurt,32,1988,1.0,24,29,82.8,535,380,3,3,100.0,19,20,95.0,2,6,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Julian Green,us USA,MF,Greuther Fürth,26,1995,11.7,322,433,74.4,5029,1365,177,197,89.8,110,133,82.7,23,72,31.9,0,0.6,1.0,-0.6,10,31,9,3,44,Matches
Michael Gregoritsch,at AUT,"FW,MF",Augsburg,27,1994,15.5,244,415,58.8,3511,947,138,211,65.4,84,138,60.9,9,28,32.1,0,0.9,0.7,-0.9,8,29,8,3,36,Matches
Sebastian Griesbeck,de GER,"DF,MF",Greuther Fürth,30,1990,27.1,689,878,78.5,13294,4206,240,269,89.2,346,393,88.0,86,168,51.2,0,0.1,0.3,-0.1,2,42,1,0,50,Matches
Sebastian Griesbeck,de GER,MF,Union Berlin,30,1990,0.1,1,1,100.0,14,14,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,28,1993,30.8,1043,1428,73.0,17809,6429,524,610,85.9,332,441,75.3,138,276,50.0,7,7.5,8.3,-0.5,66,93,58,10,147,Matches
Lennart Grill,de GER,GK,Leverkusen,22,1999,1.0,34,47,72.3,792,519,14,14,100.0,11,11,100.0,8,21,38.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,25,1995,16.6,940,1062,88.5,19549,7333,288,310,92.9,471,503,93.6,158,197,80.2,0,0.5,1.2,-0.5,11,95,15,3,110,Matches
Carlos Gruezo,ec ECU,MF,Augsburg,26,1995,10.8,244,319,76.5,4734,1686,83,101,82.2,116,137,84.7,39,58,67.2,0,0.1,0.2,-0.1,4,13,4,1,34,Matches
Raphaël Guerreiro,pt POR,DF,Dortmund,27,1993,19.9,1294,1525,84.9,17644,6995,795,872,91.2,391,453,86.3,49,91,53.8,2,2.1,2.7,-0.1,28,96,22,5,118,Matches
Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30,1990,10.5,424,517,82.0,7619,2554,160,200,80.0,211,234,90.2,39,56,69.6,0,0.1,0.3,-0.1,3,24,1,0,42,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,31,1990,33.0,950,1176,80.8,23404,15166,231,231,100.0,477,480,99.4,240,461,52.1,0,0.0,0.1,0.0,0,17,3,0,6,Matches
Manuel Gulde,de GER,DF,Freiburg,30,1991,13.6,483,585,82.6,9485,3236,158,189,83.6,268,292,91.8,50,85,58.8,0,0.0,0.9,0.0,1,27,3,1,31,Matches
Robert Gumny,pl POL,DF,Augsburg,23,1998,25.2,720,965,74.6,11859,4968,373,435,85.7,250,327,76.5,74,144,51.4,0,0.5,0.9,-0.5,7,52,7,1,75,Matches
Christian Günter,de GER,"DF,MF",Freiburg,28,1993,34.0,1142,1667,68.5,18871,7620,572,693,82.5,423,564,75.0,110,284,38.7,9,7.1,6.7,+1.9,68,81,47,25,120,Matches
Lasse Günther,de GER,DF,Augsburg,18,2003,1.8,48,69,69.6,785,227,22,28,78.6,20,25,80.0,5,9,55.6,0,0.0,0.0,0.0,1,2,0,0,5,Matches
Joško Gvardiol,hr CRO,DF,RB Leipzig,19,2002,26.8,1769,2121,83.4,30575,13299,817,902,90.6,765,852,89.8,155,261,59.4,2,1.9,4.0,+0.1,11,170,18,1,157,Matches
Erling Haaland,no NOR,FW,Dortmund,21,2000,21.2,331,476,69.5,3628,787,210,266,78.9,70,109,64.2,2,4,50.0,8,5.4,5.0,+2.6,23,14,24,1,41,Matches
Janik Haberer,de GER,MF,Freiburg,27,1994,9.1,244,323,75.5,3730,932,127,158,80.4,92,107,86.0,15,24,62.5,0,0.1,0.3,-0.1,1,24,2,0,31,Matches
Alexander Hack,de GER,DF,Mainz 05,27,1993,23.0,895,1135,78.9,17415,8428,338,394,85.8,412,490,84.1,129,195,66.2,1,1.2,0.9,-0.2,10,71,7,1,74,Matches
Robin Hack,de GER,"FW,MF",Arminia,22,1998,15.2,349,494,70.6,5519,1628,183,212,86.3,122,162,75.3,27,65,41.5,3,1.4,2.3,+1.6,17,28,20,5,55,Matches
André Hahn,de GER,"MF,FW",Augsburg,30,1990,23.3,232,447,51.9,3598,1078,139,207,67.1,57,126,45.2,28,59,47.5,2,2.1,1.2,-0.1,19,14,17,13,31,Matches
Amadou Haidara,ml MLI,MF,RB Leipzig,23,1998,14.7,655,788,83.1,9966,3375,354,393,90.1,202,243,83.1,56,73,76.7,1,0.7,1.7,+0.3,8,86,16,1,99,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,29,1991,5.6,361,414,87.2,6075,1841,168,178,94.4,160,178,89.9,25,43,58.1,0,0.4,0.9,-0.4,4,17,1,1,24,Matches
Genki Haraguchi,jp JPN,MF,Union Berlin,30,1991,19.5,395,546,72.3,6260,1767,201,250,80.4,146,191,76.4,29,53,54.7,6,1.6,1.2,+4.4,25,39,11,3,67,Matches
Luis Hartwig,de GER,FW,Bochum,18,2002,0.0,1,2,50.0,7,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Makoto Hasebe,jp JPN,DF,Eint Frankfurt,37,1984,13.2,810,939,86.3,15945,5349,264,289,91.3,436,477,91.4,101,154,65.6,0,0.4,0.4,-0.4,3,53,4,0,63,Matches
Thorgan Hazard,be BEL,"FW,DF",Dortmund,28,1993,14.9,613,835,73.4,8877,2325,360,422,85.3,164,230,71.3,45,90,50.0,1,2.0,3.7,-1.0,22,22,15,3,44,Matches
Jonas Hector,de GER,DF,Köln,31,1990,28.4,1225,1631,75.1,22840,8314,508,598,84.9,531,669,79.4,166,279,59.5,6,4.3,4.7,+1.7,37,95,25,13,134,Matches
Hwang Hee-chan,kr KOR,FW,RB Leipzig,25,1996,0.5,7,8,87.5,78,2,6,6,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Dominique Heintz,de GER,DF,Union Berlin,27,1993,5.2,205,260,78.8,3860,1289,80,94,85.1,97,110,88.2,23,41,56.1,0,0.0,0.0,0.0,1,22,0,0,24,Matches
Dominique Heintz,de GER,DF,Freiburg,27,1993,0.3,20,21,95.2,466,181,1,1,100.0,18,19,94.7,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Benjamin Henrichs,de GER,DF,RB Leipzig,24,1997,12.7,569,716,79.5,8014,3014,335,376,89.1,191,237,80.6,19,55,34.5,3,2.5,2.7,+0.5,14,47,14,3,60,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,25,1996,22.6,1783,1995,89.4,31360,11842,736,786,93.6,911,976,93.3,117,184,63.6,1,0.4,0.9,+0.6,9,167,10,3,193,Matches
Patrick Herrmann,de GER,"DF,FW",M'Gladbach,30,1991,8.4,254,370,68.6,4289,1390,133,161,82.6,88,124,71.0,28,60,46.7,4,1.3,2.1,+2.7,18,16,11,5,19,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,19,2002,19.5,971,1198,81.1,16256,5693,439,475,92.4,440,505,87.1,68,139,48.9,2,1.2,1.6,+0.8,10,49,9,4,73,Matches
Martin Hinteregger,at AUT,DF,Eint Frankfurt,28,1992,24.7,1079,1403,76.9,21300,9360,354,410,86.3,603,704,85.7,106,242,43.8,0,0.7,1.0,-0.7,8,74,6,0,78,Matches
Marwin Hitz,ch SUI,GK,Dortmund,33,1987,4.5,155,177,87.6,3923,2648,35,36,97.2,74,75,98.7,45,65,69.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,31,1990,28.9,986,1189,82.9,16174,5132,456,522,87.4,440,508,86.6,61,90,67.8,4,1.8,2.1,+2.2,18,102,14,0,135,Matches
Jonas Hofmann,de GER,"MF,FW",M'Gladbach,29,1992,23.1,961,1265,76.0,15692,4485,490,551,88.9,314,392,80.1,108,205,52.7,5,6.6,6.4,-1.6,70,64,24,3,95,Matches
Lucas Höler,de GER,FW,Freiburg,27,1994,28.7,614,912,67.3,8186,1672,371,504,73.6,184,256,71.9,24,40,60.0,2,3.5,3.6,-1.5,41,35,33,1,85,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,26,1995,20.4,227,344,66.0,3465,1152,119,152,78.3,78,119,65.5,15,38,39.5,4,4.9,4.0,-0.9,27,19,26,9,43,Matches
Justin Hoogma,nl NED,DF,Greuther Fürth,23,1998,3.0,144,180,80.0,3010,1097,32,38,84.2,92,98,93.9,18,40,45.0,0,0.0,0.0,0.0,1,7,0,0,5,Matches
Jannes Horn,de GER,DF,Köln,24,1997,5.3,217,305,71.1,3700,1399,96,114,84.2,102,134,76.1,15,38,39.5,0,0.5,0.8,-0.5,6,13,8,6,21,Matches
Timo Horn,de GER,GK,Köln,28,1993,13.0,408,519,78.6,11271,7762,69,69,100.0,197,199,99.0,142,251,56.6,0,0.0,0.0,0.0,0,3,1,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,31,1989,32.0,969,1260,76.9,24679,17459,194,194,100.0,493,498,99.0,281,565,49.7,0,0.0,0.1,0.0,0,7,0,0,1,Matches
Branimir Hrgota,se SWE,FW,Greuther Fürth,28,1993,30.9,524,748,70.1,8121,2185,277,342,81.0,179,234,76.5,41,73,56.2,5,4.1,2.7,+0.9,35,52,24,3,87,Matches
Ajdin Hrustic,au AUS,MF,Eint Frankfurt,25,1996,10.7,482,606,79.5,8621,2932,228,261,87.4,196,225,87.1,51,88,58.0,0,0.6,1.3,-0.6,10,51,8,2,59,Matches
Timo Hübers,de GER,DF,Köln,25,1996,19.3,1043,1259,82.8,21857,7437,280,331,84.6,626,686,91.3,131,214,61.2,0,0.0,0.2,0.0,0,48,4,0,77,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,32,1989,4.2,230,273,84.2,3899,1609,108,113,95.6,94,110,85.5,24,39,61.5,0,0.0,0.1,0.0,0,23,1,0,22,Matches
Mats Hummels,de GER,DF,Dortmund,32,1988,19.6,1333,1530,87.1,27073,9577,376,413,91.0,784,859,91.3,159,215,74.0,2,0.7,0.9,+1.3,3,57,5,0,78,Matches
Iago,br BRA,DF,Augsburg,24,1997,24.2,795,1184,67.1,14228,6138,344,423,81.3,349,482,72.4,84,194,43.3,5,2.9,3.1,+2.1,32,61,45,23,84,Matches
Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,32,1989,3.0,90,112,80.4,1564,643,45,52,86.5,36,45,80.0,8,13,61.5,0,0.0,0.0,0.0,0,3,0,0,8,Matches
Burak İnce,tr TUR,FW,Arminia,17,2004,1.5,31,36,86.1,360,48,22,24,91.7,5,6,83.3,1,3,33.3,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Marcus Ingvartsen,dk DEN,MF,Union Berlin,25,1996,1.4,21,31,67.7,261,61,17,19,89.5,4,11,36.4,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,25,1996,7.6,148,217,68.2,2050,475,88,117,75.2,38,50,76.0,8,22,36.4,0,0.4,0.7,-0.4,5,9,5,2,18,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,22,1999,26.1,1486,1834,81.0,29708,12106,521,570,91.4,747,822,90.9,202,392,51.5,1,1.1,1.7,-0.1,15,111,12,1,120,Matches
Cedric Itten,ch SUI,FW,Greuther Fürth,24,1996,7.1,81,141,57.4,976,218,55,79,69.6,15,28,53.6,2,5,40.0,0,0.1,0.1,-0.1,3,8,1,0,10,Matches
Gian-Luca Itter,de GER,DF,Greuther Fürth,22,1999,16.2,588,814,72.2,10340,4127,246,288,85.4,286,376,76.1,46,121,38.0,1,0.8,1.6,+0.2,10,49,10,6,57,Matches
Lee Jae-sung,kr KOR,"MF,FW",Mainz 05,28,1992,16.0,466,647,72.0,6858,1951,276,340,81.2,141,184,76.6,29,60,48.3,3,1.6,2.5,+1.4,20,48,20,6,68,Matches
Paul Jaeckel,de GER,DF,Union Berlin,23,1998,22.7,905,1142,79.2,18752,6538,279,323,86.4,491,554,88.6,128,226,56.6,0,0.6,0.3,-0.6,6,64,3,0,71,Matches
Kristijan Jakić,hr CRO,MF,Eint Frankfurt,24,1997,20.9,618,834,74.1,10214,3712,317,390,81.3,228,296,77.0,57,93,61.3,0,0.5,1.1,-0.5,8,67,7,1,90,Matches
Tony Jantschke,de GER,DF,M'Gladbach,31,1990,2.5,88,121,72.7,1572,679,38,45,84.4,45,57,78.9,5,18,27.8,0,0.0,0.0,0.0,0,5,1,0,6,Matches
Dennis Jastrzembski,pl POL,"DF,FW",Hertha BSC,21,2000,2.5,65,111,58.6,1071,341,34,53,64.2,23,41,56.1,5,11,45.5,0,0.7,0.6,-0.7,4,2,2,0,6,Matches
Fredrik Jensen,fi FIN,"MF,FW",Augsburg,23,1997,4.6,63,117,53.8,1041,386,28,46,60.9,17,34,50.0,9,14,64.3,1,0.6,1.0,+0.4,6,5,9,5,10,Matches
Marco John,de GER,DF,Hoffenheim,19,2002,0.5,15,16,93.8,215,93,10,10,100.0,5,6,83.3,0,0,,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,31,1989,11.3,246,380,64.7,3541,1156,149,201,74.1,65,92,70.7,18,37,48.6,1,1.6,1.6,-0.6,15,25,16,3,47,Matches
Gideon Jung,de GER,DF,Greuther Fürth,26,1994,1.6,49,63,77.8,938,316,8,12,66.7,35,40,87.5,4,9,44.4,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Anton Kade,de GER,"FW,MF",Hertha BSC,17,2004,0.9,19,30,63.3,249,61,10,13,76.9,9,12,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,29,1992,13.3,501,690,72.6,8055,2944,256,314,81.5,200,264,75.8,35,60,58.3,2,2.9,3.6,-0.9,21,29,17,9,56,Matches
Florian Kainz,at AUT,"MF,FW",Köln,28,1992,25.8,636,1075,59.2,12361,4668,255,321,79.4,280,416,67.3,90,252,35.7,4,5.3,6.1,-1.3,47,78,45,18,145,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,24,1997,13.6,255,369,69.1,3608,715,145,191,75.9,71,105,67.6,17,28,60.7,1,2.5,1.2,-1.5,21,24,6,0,26,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,24,1996,23.8,672,869,77.3,10743,2689,341,407,83.8,264,316,83.5,44,77,57.1,3,2.8,1.9,+0.2,31,72,26,1,128,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,30,1990,21.1,1372,1508,91.0,21256,5448,683,718,95.1,557,601,92.7,70,97,72.2,1,1.9,1.6,-0.9,16,109,17,1,147,Matches
Stefanos Kapino,gr GRE,GK,Arminia,27,1994,1.0,20,31,64.5,712,520,1,1,100.0,8,8,100.0,11,22,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Atakan Karazor,de GER,MF,Stuttgart,24,1996,21.1,830,1016,81.7,13376,4140,400,465,86.0,344,393,87.5,51,88,58.0,1,1.2,0.9,-0.2,17,72,8,1,82,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,22,1998,3.1,40,62,64.5,624,106,21,26,80.8,11,20,55.0,4,7,57.1,0,0.0,0.4,0.0,0,1,1,0,2,Matches
Noah Katterbach,de GER,DF,Köln,20,2001,0.2,6,12,50.0,70,41,5,6,83.3,1,2,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Yannik Keitel,de GER,MF,Freiburg,21,2000,5.6,126,186,67.7,2247,555,59,77,76.6,50,68,73.5,14,29,48.3,0,0.1,0.5,-0.1,3,13,0,0,17,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,26,1995,11.7,317,438,72.4,5674,2688,142,168,84.5,141,171,82.5,30,79,38.0,1,0.5,0.6,+0.5,4,28,4,0,35,Matches
Marc-Oliver Kempf,de GER,DF,Stuttgart,26,1995,9.3,476,584,81.5,8371,3387,203,227,89.4,232,265,87.5,37,71,52.1,0,0.6,0.7,-0.6,5,46,4,0,56,Matches
Rani Khedira,de GER,MF,Union Berlin,27,1994,30.6,685,947,72.3,10631,3334,342,424,80.7,255,339,75.2,45,92,48.9,1,0.7,0.9,+0.3,9,58,9,5,91,Matches
Luca Kilian,de GER,FW,Mainz 05,21,1999,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Luca Kilian,de GER,DF,Köln,21,1999,25.3,1166,1390,83.9,24267,7586,303,347,87.3,702,763,92.0,149,248,60.1,0,0.1,0.3,-0.1,2,60,3,1,78,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,26,1995,27.5,2177,2595,83.9,39188,13899,984,1080,91.1,893,999,89.4,250,406,61.6,9,8.7,10.6,+0.3,80,246,56,4,292,Matches
Philipp Klement,de GER,MF,Stuttgart,28,1992,3.8,215,266,80.8,3814,1206,99,111,89.2,84,98,85.7,25,40,62.5,0,1.0,1.1,-1.0,8,27,5,0,28,Matches
Mateo Klimowicz,de GER,"MF,FW",Stuttgart,21,2000,6.7,140,193,72.5,2099,583,75,90,83.3,47,58,81.0,10,16,62.5,1,0.4,0.6,+0.6,4,17,8,0,30,Matches
Fabian Klos,de GER,FW,Arminia,33,1987,15.8,232,467,49.7,3453,1178,136,234,58.1,62,147,42.2,21,36,58.3,1,1.0,1.1,0.0,15,36,9,1,43,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,25,1996,18.3,944,1100,85.8,15274,5600,462,511,90.4,409,460,88.9,57,92,62.0,1,0.8,0.8,+0.2,4,51,10,0,70,Matches
Lukas Klünter,de GER,DF,Hertha BSC,25,1996,2.2,67,96,69.8,1045,437,37,49,75.5,24,32,75.0,5,11,45.5,0,0.4,0.3,-0.4,2,3,5,2,10,Matches
Ansgar Knauff,de GER,"FW,MF",Dortmund,19,2002,1.3,18,36,50.0,216,35,13,21,61.9,3,7,42.9,1,4,25.0,0,0.1,0.1,-0.1,1,0,2,0,2,Matches
Ansgar Knauff,de GER,"DF,MF",Eint Frankfurt,19,2002,8.4,213,341,62.5,3252,1276,106,154,68.8,88,121,72.7,10,26,38.5,1,1.1,1.7,-0.1,10,19,5,3,32,Matches
Robin Knoche,de GER,DF,Union Berlin,29,1992,33.0,1353,1725,78.4,29713,12137,318,374,85.0,774,905,85.5,243,403,60.3,0,0.2,0.5,-0.2,3,78,3,0,102,Matches
Gregor Kobel,ch SUI,GK,Dortmund,23,1997,28.5,840,1024,82.0,19421,12069,215,215,100.0,444,448,99.1,173,349,49.6,0,0.0,0.0,0.0,0,7,0,0,1,Matches
Dominik Kohr,de GER,MF,Mainz 05,27,1994,17.9,621,840,73.9,9904,3316,318,389,81.7,239,315,75.9,45,79,57.0,3,1.2,1.2,+1.8,10,65,14,1,100,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,20,2001,24.3,978,1145,85.4,14537,5252,539,604,89.2,368,403,91.3,40,72,55.6,0,0.5,1.0,-0.5,12,87,10,1,109,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,20,2001,19.9,977,1182,82.7,18518,6759,359,400,89.8,493,561,87.9,108,174,62.1,1,1.1,0.2,-0.1,5,47,3,1,53,Matches
Filip Kostić,rs SRB,"DF,FW",Eint Frankfurt,28,1992,28.0,1007,1621,62.1,19966,7472,392,501,78.2,434,637,68.1,157,348,45.1,9,9.2,9.7,-0.2,87,80,53,43,101,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,30,1991,30.1,829,1064,77.9,12200,2869,474,554,85.6,272,342,79.5,49,82,59.8,9,8.0,7.4,+1.0,41,66,42,10,134,Matches
Christoph Kramer,de GER,MF,M'Gladbach,30,1991,8.3,372,473,78.6,5435,1954,206,242,85.1,133,163,81.6,16,29,55.2,0,0.3,0.5,-0.3,3,29,5,1,46,Matches
Florian Krüger,de GER,"FW,MF",Arminia,22,1999,12.5,199,299,66.6,2707,736,113,138,81.9,55,83,66.3,11,27,40.7,2,1.3,1.6,+0.7,11,12,11,3,19,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,33,1988,12.5,362,506,71.5,6087,1151,176,235,74.9,131,166,78.9,38,57,66.7,1,1.8,2.3,-0.8,16,25,18,5,49,Matches
Max Kruse,de GER,"FW,MF",Union Berlin,33,1988,14.1,349,496,70.4,6555,1844,140,178,78.7,148,188,78.7,50,97,51.5,4,4.1,2.9,-0.1,26,33,21,6,62,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,28,1992,25.9,898,1238,72.5,16352,5329,359,432,83.1,388,510,76.1,115,220,52.3,0,1.0,1.5,-1.0,14,71,21,8,89,Matches
Fabian Kunze,de GER,MF,Arminia,23,1998,14.0,371,498,74.5,6178,1921,188,234,80.3,137,178,77.0,33,56,58.9,0,0.3,0.6,-0.3,6,38,8,3,58,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,21,2000,27.7,1240,1538,80.6,25668,9563,353,421,83.8,716,794,90.2,163,269,60.6,0,0.9,1.1,-0.9,7,79,8,0,117,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,24,1997,13.8,564,714,79.0,8498,2331,318,364,87.4,184,219,84.0,32,56,57.1,4,2.4,2.2,+1.6,18,50,11,2,64,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,28,1992,16.3,544,736,73.9,8229,3429,300,361,83.1,203,268,75.7,24,52,46.2,2,2.1,2.5,-0.1,12,41,12,4,58,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,31,1990,13.0,358,443,80.8,7885,2221,81,104,77.9,217,247,87.9,57,82,69.5,0,0.0,0.1,0.0,1,13,0,0,19,Matches
Sam Lammers,nl NED,"FW,MF",Eint Frankfurt,24,1997,5.7,83,135,61.5,1047,295,49,73,67.1,26,40,65.0,1,1,100.0,0,0.1,0.3,-0.1,2,12,2,0,16,Matches
Bryan Lasme,fr FRA,FW,Arminia,22,1998,9.7,107,182,58.8,1452,355,71,104,68.3,21,38,55.3,6,12,50.0,0,0.4,1.4,-0.4,7,7,7,6,7,Matches
Maxim Leitsch,de GER,DF,Bochum,23,1998,17.1,685,835,82.0,14283,3797,176,210,83.8,409,451,90.7,92,147,62.6,0,0.5,0.2,-0.5,3,38,3,2,43,Matches
Tim Lemperle,de GER,"FW,MF",Köln,19,2002,1.7,39,61,63.9,530,121,24,34,70.6,12,18,66.7,2,3,66.7,0,0.7,0.6,-0.7,7,3,5,1,4,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,26,1994,7.4,374,521,71.8,6527,2547,172,209,82.3,152,201,75.6,42,86,48.8,1,1.0,1.0,0.0,13,25,5,2,35,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,32,1988,32.7,575,767,75.0,7309,1585,362,441,82.1,146,193,75.6,21,40,52.5,3,4.4,4.8,-1.4,37,38,30,3,81,Matches
Jamie Leweling,de GER,"FW,MF",Greuther Fürth,20,2001,21.8,255,415,61.4,3917,807,128,181,70.7,90,134,67.2,18,47,38.3,1,1.7,1.7,-0.7,16,17,13,4,34,Matches
