player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
Amine Harit,ma MAR,"MF,FW",Schalke 04,20,1997,22.7,98,4.31,66,0,13,2,17,0,15,0.66,5,0,2,1,7,0,Matches
Martin Harnik,at AUT,"FW,MF",Hannover 96,30,1987,21.0,40,1.91,29,1,3,6,1,0,6,0.29,5,0,0,1,0,0,Matches
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,33,1984,23.2,17,0.73,17,0,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
Kai Havertz,de GER,"MF,FW",Leverkusen,18,1999,23.8,91,3.82,73,0,2,4,9,3,14,0.59,10,0,0,1,2,1,Matches
Thorgan Hazard,be BEL,"MF,FW",M'Gladbach,24,1993,32.7,141,4.32,84,27,13,8,6,3,14,0.43,7,3,2,1,1,0,Matches
Jonas Hector,de GER,"DF,MF",Köln,27,1990,19.5,47,2.40,32,6,3,2,2,2,7,0.36,3,1,2,0,1,0,Matches
Dominique Heintz,de GER,DF,Köln,23,1993,31.0,25,0.81,20,0,1,2,1,1,3,0.10,2,0,0,1,0,0,Matches
Marcel Heller,de GER,"FW,MF",Augsburg,31,1986,14.4,36,2.49,27,0,1,1,5,2,4,0.28,2,0,0,0,2,0,Matches
Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,14.1,37,2.63,28,3,1,3,2,0,4,0.28,3,0,1,0,0,0,Matches
Patrick Herrmann,de GER,"MF,FW",M'Gladbach,26,1991,12.5,30,2.40,22,3,0,5,0,0,2,0.16,1,0,0,1,0,0,Matches
Kaylen Hinds,eng ENG,FW,Wolfsburg,19,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Martin Hinteregger,at AUT,DF,Augsburg,24,1992,29.5,21,0.71,18,0,0,2,0,1,1,0.03,1,0,0,0,0,0,Matches
Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32.0,5,0.16,3,2,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
Nicolas Höfler,de GER,MF,Freiburg,27,1990,25.1,51,2.03,42,4,0,0,5,0,6,0.24,4,1,0,0,1,0,Matches
Jonas Hofmann,de GER,"MF,FW",M'Gladbach,25,1992,11.5,49,4.28,26,9,4,5,5,0,8,0.70,4,1,0,1,2,0,Matches
Marco Höger,de GER,MF,Köln,27,1989,18.6,27,1.45,19,1,0,1,5,1,4,0.22,1,0,0,0,2,1,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,23,1994,10.1,16,1.59,10,0,2,2,2,0,1,0.10,1,0,0,0,0,0,Matches
Lewis Holtby,de GER,"MF,FW",Hamburger SV,26,1990,13.3,45,3.39,32,3,2,3,5,0,4,0.30,1,0,1,2,0,0,Matches
Gerrit Holtmann,ph PHI,"FW,DF",Mainz 05,22,1995,10.0,21,2.10,17,2,0,0,2,0,4,0.40,4,0,0,0,0,0,Matches
Jannes Horn,de GER,DF,Köln,20,1997,9.2,17,1.85,14,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Timo Horn,de GER,GK,Köln,24,1993,34.0,10,0.29,5,5,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Eint Frankfurt,27,1989,34.0,6,0.18,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Branimir Hrgota,se SWE,"MF,FW",Eint Frankfurt,24,1993,2.2,5,2.28,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Timo Hübers,de GER,DF,Hannover 96,21,1996,5.0,5,1.00,4,0,1,0,0,0,1,0.20,1,0,0,0,0,0,Matches
Benjamin Hübner,de GER,DF,Hoffenheim,28,1989,25.7,26,1.01,20,1,0,2,2,1,4,0.16,2,0,0,1,1,0,Matches
Florian Hübner,de GER,DF,Hannover 96,26,1991,3.6,3,0.83,2,0,0,0,0,1,1,0.28,1,0,0,0,0,0,Matches
Mats Hummels,de GER,DF,Bayern Munich,28,1988,24.6,39,1.59,36,0,0,2,0,1,3,0.12,2,0,0,1,0,0,Matches
Aaron Hunt,de GER,"MF,FW",Hamburger SV,30,1986,23.1,111,4.63,57,46,2,2,2,2,6,0.25,4,1,0,0,0,1,Matches
Vedad Ibišević,ba BIH,FW,Hertha BSC,32,1984,16.1,36,2.24,25,0,1,8,1,1,8,0.50,5,0,0,3,0,0,Matches
Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,28,1989,14.3,28,1.96,26,1,0,0,0,1,3,0.21,3,0,0,0,0,0,Matches
Emiliano Insúa,ar ARG,DF,Stuttgart,28,1989,23.4,56,2.39,37,8,5,1,2,3,2,0.09,2,0,0,0,0,0,Matches
Pablo Insua,es ESP,DF,Schalke 04,23,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Alexander Isak,se SWE,"FW,MF",Dortmund,17,1999,1.3,5,3.78,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Tatsuya Ito,jp JPN,"MF,FW",Hamburger SV,20,1997,11.2,39,3.47,24,0,6,1,8,0,4,0.36,2,0,0,0,2,0,Matches
Gian-Luca Itter,de GER,DF,Wolfsburg,18,1999,4.6,5,1.09,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Koo Ja-cheol,kr KOR,MF,Augsburg,28,1989,22.7,46,2.02,35,0,0,1,8,2,0,0.00,0,0,0,0,0,0,Matches
Paul Jaeckel,de GER,DF,Wolfsburg,19,1998,3.0,4,1.33,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kilian Jakob,de GER,FW,Augsburg,19,1998,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Vasilije Janjicic,ch SUI,MF,Hamburger SV,18,1998,3.6,5,1.41,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Christoph Janker,de GER,"DF,MF",Augsburg,32,1985,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Tony Jantschke,de GER,DF,M'Gladbach,27,1990,8.1,6,0.75,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Rune Jarstein,no NOR,GK,Hertha BSC,32,1984,31.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,19,1998,3.3,7,2.12,5,0,0,0,1,1,1,0.30,1,0,0,0,0,0,Matches
Tin Jedvaj,hr CRO,DF,Leverkusen,21,1995,6.7,10,1.50,10,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,26,1990,3.1,21,6.85,15,1,2,2,1,0,1,0.33,0,0,0,1,0,0,Matches
Fabian Johnson,us USA,"MF,DF",M'Gladbach,29,1987,5.2,6,1.16,4,0,0,2,0,0,1,0.19,1,0,0,0,0,0,Matches
Miloš Jojić,rs SRB,MF,Köln,25,1992,16.2,64,3.95,39,12,1,6,4,2,7,0.43,3,3,0,0,1,0,Matches
Jonathas,br BRA,FW,Hannover 96,28,1989,7.0,17,2.41,13,0,1,2,1,0,5,0.71,3,0,0,1,1,0,Matches
Nigel de Jong,nl NED,MF,Mainz 05,32,1984,8.2,14,1.71,13,1,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
Luka Jović,rs SRB,FW,Eint Frankfurt,19,1997,10.4,23,2.21,18,0,1,3,1,0,5,0.48,4,0,0,1,0,0,Matches
Gideon Jung,de GER,"MF,DF",Hamburger SV,22,1994,28.6,23,0.81,18,1,1,0,2,1,2,0.07,2,0,0,0,0,0,Matches
Sebastian Jung,de GER,DF,Wolfsburg,27,1990,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Zlatko Junuzović,at AUT,"MF,FW",Werder Bremen,29,1987,18.1,73,4.02,51,14,0,3,5,0,6,0.33,2,3,0,1,0,0,Matches
Gojko Kačar,rs SRB,DF,Augsburg,30,1987,2.5,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Pavel Kadeřábek,cz CZE,"FW,DF",Hoffenheim,25,1992,24.4,51,2.09,39,4,0,4,3,1,9,0.37,8,0,0,1,0,0,Matches
Shinji Kagawa,jp JPN,MF,Dortmund,28,1989,13.0,44,3.39,31,9,0,2,2,0,7,0.54,6,0,0,0,1,0,Matches
Florian Kainz,at AUT,"MF,FW",Werder Bremen,24,1992,19.0,86,4.61,56,19,4,3,3,1,6,0.32,5,1,0,0,0,0,Matches
Dominik Kaiser,de GER,"MF,FW",RB Leipzig,28,1988,3.1,7,2.29,3,3,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,31,1985,24.5,35,1.43,30,0,0,2,3,0,6,0.24,6,0,0,0,0,0,Matches
Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,20,1996,1.6,2,1.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Marcin Kamiński,pl POL,DF,Stuttgart,25,1992,12.6,13,1.03,11,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,26,1990,22.4,85,3.79,58,21,1,2,0,3,8,0.36,6,2,0,0,0,0,Matches
Kevin Kampl,si SVN,MF,Leverkusen,26,1990,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Bartosz Kapustka,pl POL,"FW,MF",Freiburg,20,1996,2.6,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kenan Karaman,tr TUR,"MF,FW",Hannover 96,23,1994,9.5,24,2.52,19,0,1,3,1,0,1,0.11,1,0,0,0,0,0,Matches
Florian Kath,de GER,"FW,MF",Freiburg,22,1994,7.5,27,3.62,14,0,2,5,5,1,3,0.40,2,0,0,0,1,0,Matches
Ole Käuper,de GER,MF,Werder Bremen,20,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thilo Kehrer,de GER,DF,Schalke 04,20,1996,26.3,24,0.91,18,1,1,1,2,1,1,0.04,0,0,0,0,1,0,Matches
Naby Keïta,gn GUI,MF,RB Leipzig,22,1995,21.8,92,4.24,64,4,14,2,5,3,9,0.41,7,0,1,0,0,1,Matches
Marc-Oliver Kempf,de GER,DF,Freiburg,22,1995,10.0,6,0.60,6,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
Ryan Kent,eng ENG,"FW,MF",Freiburg,20,1996,2.7,5,1.84,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Rani Khedira,de GER,"MF,DF",Augsburg,23,1994,25.3,26,1.03,21,1,0,2,0,2,2,0.08,1,0,0,0,0,1,Matches
Stefan Kießling,de GER,"DF,MF",Leverkusen,33,1984,0.9,3,3.29,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Joshua Kimmich,de GER,DF,Bayern Munich,22,1995,25.9,100,3.86,67,21,1,1,9,1,23,0.89,19,1,0,1,2,0,Matches
Felix Klaus,de GER,"MF,FW",Hannover 96,24,1992,22.0,92,4.18,38,20,4,10,17,3,13,0.59,4,2,0,3,4,0,Matches
Tim Kleindienst,de GER,"FW,DF",Freiburg,21,1995,12.6,24,1.90,15,0,2,5,2,0,4,0.32,3,0,0,1,0,0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,21,1996,24.3,32,1.32,28,1,0,0,1,2,1,0.04,1,0,0,0,0,0,Matches
Lukas Klünter,de GER,"DF,FW",Köln,21,1996,14.8,30,2.02,22,0,3,3,1,1,0,0.00,0,0,0,0,0,0,Matches
Robin Knoche,de GER,DF,Wolfsburg,25,1992,23.4,14,0.60,12,0,0,0,2,0,2,0.09,2,0,0,0,0,0,Matches
Törles Knöll,de GER,"MF,FW",Hamburger SV,19,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robin Koch,de GER,"MF,DF",Freiburg,21,1996,21.3,14,0.66,13,0,0,1,0,0,4,0.19,3,0,0,1,0,0,Matches
Kenan Kodro,ba BIH,"FW,DF",Mainz 05,23,1993,2.6,8,3.09,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Dominik Kohr,de GER,MF,Leverkusen,23,1994,18.5,63,3.41,48,1,3,6,2,3,5,0.27,4,0,1,0,0,0,Matches
Ibrahima Konaté,fr FRA,DF,RB Leipzig,18,1999,13.6,9,0.66,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Yevhen Konoplyanka,ua UKR,"FW,MF",Schalke 04,27,1989,17.4,59,3.40,36,8,4,5,4,2,7,0.40,3,1,1,1,1,0,Matches
Julian Korb,de GER,"DF,MF",Hannover 96,25,1992,26.0,44,1.70,36,3,1,2,1,1,3,0.12,3,0,0,0,0,0,Matches
Filip Kostić,rs SRB,"FW,MF",Hamburger SV,24,1992,27.1,81,3.03,54,7,4,5,8,3,4,0.15,2,0,1,1,0,0,Matches
Vincent Koziello,fr FRA,MF,Köln,21,1995,8.8,13,1.48,9,1,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
Thomas Kraft,de GER,GK,Hertha BSC,29,1988,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,26,1991,24.8,98,3.96,63,19,5,7,4,0,12,0.48,7,2,0,3,0,0,Matches
Christoph Kramer,de GER,MF,M'Gladbach,26,1991,23.9,30,1.25,23,1,3,1,0,2,0,0.00,0,0,0,0,0,0,Matches
Max Kruse,de GER,FW,Werder Bremen,29,1988,27.3,124,4.55,93,18,4,5,2,2,13,0.48,8,2,1,2,0,0,Matches
Lukas Kübler,de GER,"DF,MF",Freiburg,24,1992,12.8,8,0.63,5,3,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Filip Kusić,rs SRB,"DF,MF",Köln,21,1996,0.2,1,6.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Konrad Laimer,at AUT,"DF,MF",RB Leipzig,20,1997,14.9,31,2.09,29,1,1,0,0,0,2,0.13,2,0,0,0,0,0,Matches
Sebastian Langkamp,de GER,DF,Hertha BSC,29,1988,10.6,6,0.57,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Sebastian Langkamp,de GER,DF,Werder Bremen,29,1988,4.6,2,0.44,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Danny Latza,de GER,MF,Mainz 05,27,1989,26.1,77,2.95,58,6,4,3,4,2,5,0.19,5,0,0,0,0,0,Matches
Valentino Lazaro,at AUT,"MF,FW",Hertha BSC,21,1996,20.7,55,2.66,39,9,3,1,2,1,9,0.43,6,2,1,0,0,0,Matches
Mathew Leckie,au AUS,"FW,MF",Hertha BSC,26,1991,20.6,48,2.33,34,0,5,3,6,0,5,0.24,4,0,1,0,0,0,Matches
Matthias Lehmann,de GER,MF,Köln,34,1983,16.8,11,0.65,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Bernd Leno,de GER,GK,Leverkusen,25,1992,33.0,7,0.21,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Robert Lewandowski,pl POL,FW,Bayern Munich,28,1988,24.1,71,2.94,44,1,7,11,8,0,11,0.46,6,0,3,0,2,0,Matches
Philipp Lienhart,at AUT,DF,Freiburg,21,1996,9.6,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,19,1997,6.4,34,5.33,22,3,5,1,3,0,7,1.10,4,0,2,1,0,0,Matches
Lars Lukas Mai,de GER,DF,Bayern Munich,17,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,29,1988,17.6,19,1.08,17,0,0,0,2,0,1,0.06,1,0,0,0,0,0,Matches
Andreas Luthe,de GER,GK,Augsburg,30,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Arne Maier,de GER,MF,Hertha BSC,18,1999,13.6,23,1.69,21,0,0,1,1,0,3,0.22,2,0,0,1,0,0,Matches
Sebastian Maier,de GER,MF,Hannover 96,23,1993,2.9,4,1.36,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Linton Maina,de GER,MF,Hannover 96,18,1999,0.1,5,13.64,3,0,2,0,0,0,2,5.45,1,0,1,0,0,0,Matches
Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,25,1992,24.9,88,3.53,66,2,7,5,6,2,11,0.44,10,0,0,0,0,1,Matches
Orel Mangala,be BEL,MF,Stuttgart,19,1998,8.7,9,1.04,5,0,2,0,0,2,0,0.00,0,0,0,0,0,0,Matches
Dominic Maroh,si SVN,DF,Köln,30,1987,10.2,7,0.69,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Javi Martínez,es ESP,"MF,DF",Bayern Munich,28,1988,17.9,29,1.62,27,0,0,0,1,1,4,0.22,4,0,0,0,0,0,Matches
Omar Mascarell,es ESP,MF,Eint Frankfurt,24,1993,8.6,20,2.33,20,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
Christian Mathenia,de GER,GK,Hamburger SV,25,1992,24.0,4,0.17,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Ville Matti Steinmann,de GER,MF,Hamburger SV,22,1995,6.6,13,1.96,9,0,3,0,0,1,0,0.00,0,0,0,0,0,0,Matches
Mërgim Mavraj,al ALB,DF,Hamburger SV,31,1986,16.1,7,0.44,3,1,0,0,1,2,1,0.06,0,0,0,0,0,1,Matches
Philipp Max,de GER,DF,Augsburg,23,1993,32.9,117,3.56,65,51,0,0,0,1,15,0.46,12,3,0,0,0,0,Matches
Alexandru Maxim,ro ROU,MF,Mainz 05,27,1990,10.6,46,4.32,23,14,4,2,3,0,4,0.38,1,3,0,0,0,0,Matches
Florian Mayer,de GER,DF,M'Gladbach,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Weston McKennie,us USA,MF,Schalke 04,18,1998,14.0,21,1.58,19,1,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
Slobodan Medojević,rs SRB,MF,Eint Frankfurt,26,1990,0.3,1,3.10,1,0,0,0,0,0,1,3.10,1,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,26,1991,3.2,5,1.56,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Admir Mehmedi,ch SUI,"DF,MF",Leverkusen,26,1991,7.8,34,4.37,26,3,0,1,4,0,4,0.51,3,0,0,0,1,0,Matches
Alexander Meier,de GER,FW,Eint Frankfurt,34,1983,0.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Jorge Meré,es ESP,DF,Köln,20,1997,21.0,11,0.52,9,1,0,0,1,0,1,0.05,1,0,0,0,0,0,Matches
Max Meyer,de GER,MF,Schalke 04,21,1995,19.2,35,1.82,33,0,0,0,2,0,4,0.21,4,0,0,0,0,0,Matches
Maximilian Mittelstädt,de GER,"MF,DF",Hertha BSC,20,1997,4.7,7,1.49,5,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Niklas Moisander,fi FIN,DF,Werder Bremen,31,1985,25.0,26,1.04,19,0,0,6,0,1,1,0.04,0,0,0,1,0,0,Matches
Jan Morávek,cz CZE,MF,Augsburg,27,1989,7.8,18,2.31,16,0,2,0,0,0,1,0.13,1,0,0,0,0,0,Matches
Florian Müller,de GER,GK,Mainz 05,19,1997,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Nicolai Müller,de GER,"DF,MF",Hamburger SV,29,1987,1.1,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Thomas Müller,de GER,"MF,FW",Bayern Munich,27,1989,22.3,90,4.13,81,0,5,1,2,1,21,0.96,19,0,0,1,0,1,Matches
Yoshinori Mutō,jp JPN,FW,Mainz 05,25,1992,21.2,52,2.46,34,0,2,1,13,2,7,0.33,2,0,0,1,4,0,Matches
Yvon Mvogo,ch SUI,GK,RB Leipzig,23,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Naldo,br BRA,DF,Schalke 04,34,1982,34.0,30,0.88,24,0,0,5,1,0,4,0.12,2,0,0,2,0,0,Matches
Nikolas Nartey,dk DEN,MF,Köln,17,2000,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Matija Nastasić,rs SRB,DF,Schalke 04,24,1993,22.1,12,0.54,9,1,0,1,0,1,1,0.05,1,0,0,0,0,0,Matches
Manuel Neuer,de GER,GK,Bayern Munich,31,1986,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Florian Niederlechner,de GER,"FW,MF",Freiburg,26,1990,7.7,20,2.59,11,0,1,2,6,0,1,0.13,0,0,1,0,0,0,Matches
Håvard Nordtveit,no NOR,DF,Hoffenheim,27,1990,10.8,14,1.30,13,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
Paul-Georges Ntep,cm CMR,"FW,MF",Wolfsburg,25,1992,1.8,4,2.17,3,0,1,0,0,0,1,0.54,1,0,0,0,0,0,Matches
Alexander Nübel,de GER,GK,Schalke 04,20,1996,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Philipp Ochs,de GER,"FW,DF",Hoffenheim,20,1997,0.8,2,2.43,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
Bastian Oczipka,de GER,"DF,MF",Schalke 04,28,1989,25.8,102,3.96,50,42,6,3,1,0,6,0.23,4,2,0,0,0,0,Matches
Ebenezer Ofori,gh GHA,MF,Stuttgart,22,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Kwasi Okyere Wriedt,gh GHA,MF,Bayern Munich,23,1994,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Paweł Olkowski,pl POL,DF,Köln,27,1990,5.0,5,1.00,2,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Karim Onisiwo,at AUT,"DF,FW",Mainz 05,25,1992,2.8,10,3.52,5,0,3,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Daniel Opare,gh GHA,DF,Augsburg,26,1990,15.7,25,1.59,16,3,2,0,3,1,0,0.00,0,0,0,0,0,0,Matches
Willi Orban,hu HUN,DF,RB Leipzig,24,1992,23.6,13,0.55,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Divock Origi,be BEL,FW,Wolfsburg,22,1995,21.9,39,1.78,18,0,6,7,8,0,6,0.27,2,0,1,0,3,0,Matches
Yuya Osako,jp JPN,"FW,MF",Köln,27,1990,21.1,60,2.85,53,0,1,1,5,0,7,0.33,6,0,1,0,0,0,Matches
Victor Osimhen,ng NGA,"FW,MF",Wolfsburg,18,1998,3.2,6,1.88,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Matthias Ostrzolek,de GER,"DF,MF",Hannover 96,27,1990,26.4,64,2.42,47,9,2,3,3,0,4,0.15,3,0,0,0,1,0,Matches
Anas Ouahim,de GER,MF,Köln,19,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Reece Oxford,eng ENG,"DF,MF",M'Gladbach,18,1998,5.1,7,1.36,5,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
Berkay Özcan,tr TUR,"MF,FW",Stuttgart,19,1998,11.1,32,2.87,22,6,0,1,1,2,4,0.36,1,1,0,0,1,1,Matches
Ramazan Özcan,at AUT,GK,Leverkusen,33,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Salih Özcan,tr TUR,MF,Köln,19,1998,18.6,47,2.53,35,1,2,3,3,3,4,0.22,3,0,0,0,1,0,Matches
Levin Öztunalı,de GER,"FW,MF",Mainz 05,21,1996,19.3,52,2.69,40,5,4,1,1,1,7,0.36,5,2,0,0,0,0,Matches
Kyriakos Papadopoulos,gr GRE,DF,Hamburger SV,25,1992,29.0,20,0.69,16,0,0,4,0,0,1,0.03,1,0,0,0,0,0,Matches
Sokratis Papastathopoulos,gr GRE,DF,Dortmund,29,1988,26.4,22,0.83,19,1,1,1,0,0,2,0.08,2,0,0,0,0,0,Matches
Shawn Parker,de GER,"FW,MF",Augsburg,24,1993,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,"FW,DF",Hoffenheim,19,1998,0.7,2,2.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Felix Passlack,de GER,DF,Dortmund,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Benjamin Pavard,fr FRA,DF,Stuttgart,21,1996,34.0,27,0.79,23,1,0,1,1,1,2,0.06,2,0,0,0,0,0,Matches
Jiří Pavlenka,cz CZE,GK,Werder Bremen,25,1992,34.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Peter Pekarík,sk SVK,DF,Hertha BSC,30,1986,15.3,25,1.64,23,0,0,2,0,0,3,0.20,3,0,0,0,0,0,Matches
Nils Petersen,de GER,FW,Freiburg,28,1988,24.9,72,2.89,54,0,5,6,5,2,9,0.36,3,0,2,0,2,2,Matches
Maximilian Philipp,de GER,FW,Dortmund,23,1994,13.4,40,2.99,22,1,3,8,4,2,7,0.52,3,0,0,4,0,0,Matches
Łukasz Piszczek,pl POL,DF,Dortmund,32,1985,23.8,45,1.89,38,2,0,3,1,1,5,0.21,4,0,0,1,0,0,Matches
Claudio Pizarro,pe PER,"FW,MF",Köln,38,1978,6.4,17,2.63,11,0,4,1,1,0,3,0.46,3,0,0,0,0,0,Matches
Marko Pjaca,hr CRO,"FW,MF",Schalke 04,22,1995,2.9,6,2.08,0,2,3,1,0,0,2,0.69,0,1,1,0,0,0,Matches
Marvin Plattenhardt,de GER,DF,Hertha BSC,25,1992,33.0,57,1.73,27,27,2,0,1,0,10,0.30,4,6,0,0,0,0,Matches
Joel Pohjanpalo,fi FIN,"MF,FW",Leverkusen,22,1994,1.3,1,0.78,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
Eugen Polanski,pl POL,MF,Hoffenheim,31,1986,2.9,9,3.09,7,0,1,1,0,0,2,0.69,2,0,0,0,0,0,Matches
Julian Pollersbeck,de GER,GK,Hamburger SV,22,1994,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Stefan Posch,at AUT,DF,Hoffenheim,20,1997,8.4,12,1.43,11,0,0,1,0,0,2,0.24,2,0,0,0,0,0,Matches
Yussuf Poulsen,dk DEN,FW,RB Leipzig,23,1994,18.5,56,3.03,33,0,8,6,5,4,4,0.22,3,0,0,1,0,0,Matches
Christian Pulisic,us USA,"FW,DF",Dortmund,18,1998,25.6,78,3.05,54,0,12,4,5,3,10,0.39,7,0,2,1,0,0,Matches
Robin Quaison,se SWE,FW,Mainz 05,23,1993,15.7,36,2.30,24,0,8,2,0,2,3,0.19,1,0,2,0,0,0,Matches
Raffael,br BRA,FW,M'Gladbach,32,1985,23.0,84,3.65,69,1,2,8,2,2,7,0.30,5,0,0,2,0,0,Matches
