player,nationality,position,team,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Oscar Fraulo,dk DEN,"FW,MF",M'Gladbach,18,2003,0.1,10,16,62.5,153,25,6,6,100.0,4,6,66.7,0,4,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Michael Frey,ch SUI,FW,Schalke 04,28,1994,9.6,127,222,57.2,1706,507,81,129,62.8,33,49,67.3,4,12,33.3,3,1.8,1.3,+1.2,10,14,5,2,22,Matches
Marco Friedl,at AUT,DF,Werder Bremen,24,1998,28.8,1407,1731,81.3,30355,10867,436,468,93.2,692,784,88.3,260,424,61.3,0,0.4,1.6,-0.4,8,114,18,6,115,Matches
Marvin Friedrich,de GER,DF,M'Gladbach,26,1995,13.9,830,965,86.0,15811,5285,281,301,93.4,481,517,93.0,64,125,51.2,0,0.5,0.6,-0.5,5,21,1,0,35,Matches
Jeremie Frimpong,nl NED,"DF,MF",Leverkusen,21,2000,30.1,982,1232,79.7,12784,3814,684,768,89.1,230,302,76.2,30,69,43.5,7,6.2,6.3,+0.8,45,39,27,11,62,Matches
Chris Führich,de GER,"FW,MF",Stuttgart,24,1998,20.9,552,704,78.4,8781,2032,300,342,87.7,195,236,82.6,43,78,55.1,2,4.8,3.5,-2.8,24,43,21,3,83,Matches
Angelo Fulgini,fr FRA,MF,Mainz 05,25,1996,5.8,188,238,79.0,2496,683,123,139,88.5,48,69,69.6,6,15,40.0,1,0.8,0.4,+0.2,8,13,10,1,29,Matches
Niclas Füllkrug,de GER,FW,Werder Bremen,29,1993,27.5,581,929,62.5,9105,1989,323,457,70.7,167,271,61.6,59,91,64.8,5,3.6,3.4,+1.4,34,48,27,1,90,Matches
Cristian Gamboa,cr CRC,DF,Bochum,32,1989,16.4,458,684,67.0,9419,3894,171,206,83.0,190,271,70.1,92,178,51.7,0,0.5,0.7,-0.5,9,57,14,9,56,Matches
Silvère Ganvoula M'Boussy,cg CGO,"FW,MF",Bochum,26,1996,2.7,49,87,56.3,669,184,32,48,66.7,15,27,55.6,1,6,16.7,0,0.5,0.2,-0.5,5,8,5,0,12,Matches
Dario Gebuhr,de GER,DF,Eint Frankfurt,19,2003,0.2,10,13,76.9,163,31,4,4,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Dennis Geiger,de GER,MF,Hoffenheim,24,1998,21.7,697,852,81.8,12742,4292,293,325,90.2,306,351,87.2,79,127,62.2,3,2.7,3.4,+0.3,35,74,15,1,99,Matches
Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,20.7,503,674,74.6,8116,2535,269,313,85.9,193,246,78.5,30,63,47.6,4,2.2,2.0,+1.8,20,63,13,3,82,Matches
Niko Gießelmann,de GER,DF,Union Berlin,30,1991,14.5,496,744,66.7,9352,3543,219,265,82.6,192,288,66.7,77,146,52.7,2,1.7,1.9,+0.3,22,36,22,11,50,Matches
Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,23.0,846,1152,73.4,24931,17753,134,137,97.8,410,417,98.3,300,593,50.6,0,0.0,0.1,0.0,0,23,1,0,0,Matches
Matthias Ginter,de GER,DF,Freiburg,28,1994,34.0,1566,1903,82.3,32228,12401,436,506,86.2,903,1006,89.8,216,350,61.7,1,0.9,1.5,+0.1,13,122,12,1,122,Matches
Serge Gnabry,de GER,"FW,MF",Bayern Munich,27,1995,21.6,693,873,79.4,9720,2515,443,516,85.9,193,229,84.3,37,68,54.4,5,5.3,4.8,-0.3,36,49,33,5,82,Matches
Jacek Góralski,pl POL,MF,Bochum,29,1992,1.6,31,39,79.5,488,138,14,17,82.4,12,12,100.0,3,6,50.0,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
Leon Goretzka,de GER,MF,Bayern Munich,27,1995,19.2,826,1012,81.6,12312,3833,455,515,88.3,290,354,81.9,45,72,62.5,2,2.3,2.5,-0.3,21,80,19,0,114,Matches
Mario Götze,de GER,MF,Eint Frankfurt,30,1992,30.4,1130,1527,74.0,16936,4802,621,724,85.8,376,496,75.8,72,161,44.7,1,5.3,6.7,-4.3,42,90,44,10,149,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,31.1,1036,1481,70.0,22964,9746,301,381,79.0,549,647,84.9,176,392,44.9,1,2.1,1.5,-1.1,12,102,14,1,80,Matches
Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,6.4,326,373,87.4,4941,1234,182,202,90.1,119,130,91.5,16,20,80.0,0,0.5,0.8,-0.5,8,34,9,0,44,Matches
Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,23.9,297,541,54.9,3845,1141,178,290,61.4,80,145,55.2,14,28,50.0,4,3.0,2.6,+1.0,24,28,16,1,57,Matches
Leo Greiml,at AUT,DF,Schalke 04,21,2001,4.0,160,197,81.2,3284,1149,41,46,89.1,101,111,91.0,17,37,45.9,0,0.1,0.1,-0.1,1,10,1,0,10,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,26.8,977,1336,73.1,17577,5272,459,538,85.3,370,474,78.1,123,256,48.0,5,5.5,6.2,-0.5,55,82,46,4,128,Matches
Lennart Grill,de GER,GK,Union Berlin,23,1999,5.0,147,214,68.7,4637,3732,24,24,100.0,68,69,98.6,55,120,45.8,0,0.0,0.0,0.0,0,10,0,0,0,Matches
Christian Groß,de GER,MF,Werder Bremen,33,1989,21.0,695,860,80.8,10815,3306,367,426,86.2,262,317,82.6,41,59,69.5,1,0.5,0.7,+0.5,5,63,10,3,67,Matches
Brajan Gruda,de GER,MF,Mainz 05,18,2004,0.0,2,4,50.0,49,17,1,3,33.3,0,0,,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,1,0,Matches
Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,17.6,673,780,86.3,11340,3111,305,338,90.2,300,328,91.5,54,81,66.7,0,0.8,1.0,-0.8,8,53,9,2,61,Matches
Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,10.7,199,276,72.1,4090,1319,63,80,78.8,88,110,80.0,40,70,57.1,0,0.3,0.4,-0.3,6,25,6,0,29,Matches
Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,25.4,1495,1811,82.6,21673,8387,874,956,91.4,466,550,84.7,78,171,45.6,12,7.6,7.8,+4.4,58,135,54,11,191,Matches
Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,13.1,678,805,84.2,13280,5021,217,253,85.8,380,423,89.8,75,109,68.8,0,0.4,1.0,-0.4,4,63,6,0,64,Matches
Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,18.3,329,448,73.4,4462,708,204,243,84.0,92,125,73.6,14,27,51.9,0,1.4,1.0,-1.4,19,20,6,0,30,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6.0,189,215,87.9,4257,2285,44,44,100.0,112,112,100.0,33,59,55.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Manuel Gulde,de GER,DF,Freiburg,31,1991,7.1,343,412,83.3,6393,1826,128,144,88.9,172,190,90.5,38,65,58.5,0,0.2,0.3,-0.2,2,24,2,2,23,Matches
Robert Gumny,pl POL,DF,Augsburg,24,1998,22.4,533,823,64.8,9185,3817,249,317,78.5,215,327,65.7,55,129,42.6,2,0.7,0.9,+1.3,9,30,10,4,56,Matches
Christian Günter,de GER,"DF,MF",Freiburg,29,1993,30.5,996,1400,71.1,17192,6168,456,534,85.4,385,517,74.5,101,231,43.7,4,5.1,5.3,-1.1,59,55,36,28,77,Matches
Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,24.1,1914,2149,89.1,38395,13386,588,632,93.0,1096,1159,94.6,217,314,69.1,0,0.6,1.0,-0.6,12,137,10,1,116,Matches
Janik Haberer,de GER,MF,Union Berlin,28,1994,24.3,489,677,72.2,7369,2013,279,339,82.3,146,202,72.3,34,55,61.8,1,2.1,1.4,-1.1,23,58,14,4,78,Matches
Alexander Hack,de GER,DF,Mainz 05,28,1993,12.6,430,586,73.4,9125,4776,144,171,84.2,191,236,80.9,87,149,58.4,0,0.1,0.8,-0.1,4,35,4,1,52,Matches
André Hahn,de GER,"FW,MF",Augsburg,31,1990,4.3,33,83,39.8,542,216,15,25,60.0,13,26,50.0,2,17,11.8,0,0.0,0.0,0.0,1,7,1,0,8,Matches
Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,15.9,684,824,83.0,11151,3521,345,406,85.0,272,310,87.7,51,72,70.8,1,1.5,1.3,-0.5,12,93,14,0,85,Matches
Sébastien Haller,ci CIV,FW,Dortmund,28,1994,13.6,216,309,69.9,2676,504,130,174,74.7,60,82,73.2,6,9,66.7,3,2.3,1.5,+0.7,16,13,4,0,22,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,30,1991,17.3,918,1171,78.4,15582,5277,432,490,88.2,414,498,83.1,62,127,48.8,1,2.1,1.8,-1.1,19,49,16,5,59,Matches
Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,16.6,536,754,71.1,10059,4036,218,260,83.8,251,319,78.7,62,149,41.6,3,1.2,0.5,+1.8,5,45,4,0,43,Matches
Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,8.3,243,301,80.7,3710,864,134,153,87.6,79,93,84.9,16,25,64.0,2,0.7,0.3,+1.3,8,30,2,2,30,Matches
Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,5.5,119,159,74.8,1900,486,51,65,78.5,47,58,81.0,10,14,71.4,0,0.3,0.4,-0.3,7,15,3,0,17,Matches
Makoto Hasebe,jp JPN,DF,Eint Frankfurt,38,1984,14.5,887,1013,87.6,17636,6066,268,289,92.7,511,551,92.7,97,152,63.8,0,0.4,0.5,-0.4,2,51,6,0,57,Matches
Thorgan Hazard,be BEL,"FW,DF",Dortmund,29,1993,5.2,235,324,72.5,3790,1328,121,151,80.1,92,118,78.0,18,41,43.9,0,0.9,0.9,-0.9,11,17,7,1,28,Matches
Jonas Hector,de GER,DF,Köln,32,1990,31.4,1378,1830,75.3,24579,7977,609,681,89.4,596,744,80.1,145,307,47.2,2,3.9,4.3,-1.9,32,86,16,9,129,Matches
Dominique Heintz,de GER,DF,Bochum,28,1993,8.8,269,326,82.5,5201,1712,98,108,90.7,139,158,88.0,30,53,56.6,0,0.2,0.7,-0.2,3,16,8,2,21,Matches
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,24.3,1198,1538,77.9,19513,5932,624,711,87.8,480,576,83.3,77,165,46.7,2,1.8,3.5,+0.2,20,92,31,10,109,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,5.3,337,377,89.4,6346,2535,133,140,95.0,153,170,90.0,43,51,84.3,0,0.2,0.1,-0.2,1,29,2,0,34,Matches
Patrick Herrmann,de GER,"FW,MF",M'Gladbach,31,1991,1.8,85,122,69.7,1321,444,46,50,92.0,29,40,72.5,6,19,31.6,0,0.5,0.6,-0.5,4,7,3,1,6,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,20,2002,27.3,1480,1798,82.3,23892,7623,754,822,91.7,611,707,86.4,93,199,46.7,1,1.0,1.1,0.0,10,66,6,3,83,Matches
Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,14.3,241,332,72.6,3525,988,145,178,81.5,63,88,71.6,20,30,66.7,3,2.5,1.3,+0.5,18,21,6,0,32,Matches
Nicolas Höfler,de GER,MF,Freiburg,32,1990,31.3,1149,1386,82.9,19559,5565,478,554,86.3,534,609,87.7,88,125,70.4,1,0.9,0.8,+0.1,5,88,8,0,110,Matches
Jonas Hofmann,de GER,"FW,MF",M'Gladbach,30,1992,29.8,1149,1543,74.5,19856,6442,553,633,87.4,413,507,81.5,134,276,48.6,9,11.1,10.9,-2.1,99,66,42,8,119,Matches
Philipp Hofmann,de GER,FW,Bochum,29,1993,29.2,433,743,58.3,5894,1381,269,418,64.4,130,240,54.2,15,24,62.5,2,2.7,3.2,-0.7,27,41,17,0,71,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,16.7,314,483,65.0,4218,902,188,259,72.6,91,139,65.5,15,23,65.2,2,1.9,2.0,+0.1,13,22,11,1,33,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,27,1995,10.5,155,270,57.4,2007,519,104,132,78.8,35,66,53.0,7,26,26.9,1,0.8,0.8,+0.2,10,5,8,4,8,Matches
Jannes Horn,de GER,"DF,FW",Bochum,25,1997,0.7,15,19,78.9,211,120,6,7,85.7,6,7,85.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,792,1101,71.9,20694,14943,173,176,98.3,377,385,97.9,238,535,44.5,0,0.0,0.1,0.0,0,10,1,0,0,Matches
Timo Hübers,de GER,DF,Köln,26,1996,28.4,1400,1702,82.3,28853,9551,334,381,87.7,908,1010,89.9,149,274,54.4,0,0.1,0.6,-0.1,2,60,4,0,84,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",Leverkusen,21,2000,6.7,206,248,83.1,3427,782,114,128,89.1,67,78,85.9,22,30,73.3,1,0.8,0.9,+0.2,13,18,7,1,31,Matches
Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,1468,1677,87.5,31464,10587,403,447,90.2,800,841,95.1,247,338,73.1,0,1.1,1.4,-1.1,12,100,10,3,114,Matches
Denis Huseinbasic,de GER,"MF,FW",Köln,21,2001,8.8,216,282,76.6,3125,789,129,152,84.9,65,78,83.3,13,22,59.1,1,0.3,0.6,+0.7,5,23,6,0,34,Matches
Iago,br BRA,"DF,MF",Augsburg,25,1997,17.8,449,725,61.9,8133,4177,182,229,79.5,205,323,63.5,52,118,44.1,2,1.1,1.7,+0.9,10,33,17,7,53,Matches
Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,7,8,87.5,120,9,4,4,100.0,2,3,66.7,1,1,100.0,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,26,1996,14.6,231,350,66.0,3193,735,133,186,71.5,80,112,71.4,6,11,54.5,0,0.7,0.7,-0.7,6,17,6,1,30,Matches
Ko Itakura,jp JPN,DF,M'Gladbach,25,1997,22.0,1424,1568,90.8,25757,8783,504,530,95.1,838,886,94.6,75,127,59.1,2,0.4,0.6,+1.6,4,68,5,0,59,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,1708,2100,81.3,35665,12945,564,631,89.4,885,983,90.0,246,432,56.9,1,2.1,2.8,-1.1,20,142,11,2,158,Matches
Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,9,11,81.8,100,42,7,7,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,564,785,71.8,8491,2102,298,371,80.3,198,255,77.6,37,78,47.4,5,2.8,3.6,+2.2,27,44,26,7,69,Matches
Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,507,622,81.5,10133,3950,167,181,92.3,270,297,90.9,64,125,51.2,0,0.0,0.8,0.0,1,55,4,1,41,Matches
Kristijan Jakić,hr CRO,"DF,MF",Eint Frankfurt,25,1997,16.2,741,954,77.7,13042,5310,317,370,85.7,354,417,84.9,58,122,47.5,0,0.7,0.9,-0.7,7,39,8,2,59,Matches
Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,312,451,69.2,5445,1514,146,184,79.3,127,179,70.9,34,65,52.3,0,0.1,0.2,-0.1,2,26,3,0,29,Matches
Tony Jantschke,de GER,"DF,MF",M'Gladbach,32,1990,1.1,79,86,91.9,1453,438,26,27,96.3,45,48,93.8,7,10,70.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,10.3,160,297,53.9,2978,1073,75,104,72.1,56,103,54.4,24,57,42.1,1,1.4,1.6,-0.4,13,22,11,2,24,Matches
Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,374,489,76.5,8350,3387,103,126,81.7,201,231,87.0,69,121,57.0,0,0.0,0.2,0.0,1,20,2,1,18,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,32,1989,9.9,200,316,63.3,3381,1339,101,144,70.1,61,100,61.0,24,32,75.0,2,1.1,1.0,+0.9,14,37,9,2,40,Matches
Anthony Jung,de GER,"DF,FW",Werder Bremen,30,1991,29.1,1085,1422,76.3,17239,5726,559,641,87.2,428,536,79.9,66,150,44.0,5,1.6,1.7,+3.4,22,56,18,8,73,Matches
Josip Juranović,hr CRO,DF,Union Berlin,26,1995,10.4,318,492,64.6,5817,2450,141,163,86.5,121,172,70.3,46,117,39.3,1,1.5,1.7,-0.5,22,22,11,9,27,Matches
Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,1056,1277,82.7,19695,5984,398,448,88.8,561,625,89.8,88,157,56.1,2,1.3,1.0,+0.7,4,62,2,0,76,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,30,1992,18.5,615,883,69.6,9816,4412,318,391,81.3,254,350,72.6,33,94,35.1,1,1.7,3.9,-0.7,18,46,29,20,61,Matches
Florian Kainz,at AUT,"MF,FW",Köln,29,1992,26.0,759,1207,62.9,15078,6097,285,341,83.6,319,443,72.0,134,325,41.2,10,8.7,8.7,+1.3,70,82,57,18,159,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,40,63,63.5,689,172,19,30,63.3,14,22,63.6,4,5,80.0,3,0.6,0.3,+2.4,6,3,0,0,4,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,25,1996,25.2,1005,1245,80.7,16631,4782,499,571,87.4,410,478,85.8,74,135,54.8,6,3.4,3.5,+2.6,34,117,28,4,160,Matches
Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,20,2002,22.9,495,667,74.2,7398,2278,275,335,82.1,169,214,79.0,30,56,53.6,2,3.7,3.9,-1.7,28,30,39,5,78,Matches
Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,254,314,80.9,5229,2285,81,88,92.0,124,144,86.1,47,73,64.4,0,0.1,0.1,-0.1,2,20,1,0,25,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,791,898,88.1,12894,3384,396,436,90.8,328,354,92.7,50,64,78.1,2,1.0,1.1,+1.0,12,71,14,1,80,Matches
Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,154,251,61.4,1915,277,91,135,67.4,41,75,54.7,5,8,62.5,0,1.5,1.3,-1.5,20,8,5,2,12,Matches
Kenan Karaman,tr TUR,FW,Schalke 04,28,1994,10.8,129,209,61.7,1740,514,84,118,71.2,35,55,63.6,5,12,41.7,2,1.4,1.3,+0.6,7,13,9,2,18,Matches
Atakan Karazor,de GER,MF,Stuttgart,25,1996,21.8,945,1116,84.7,16475,4393,407,468,87.0,444,498,89.2,75,105,71.4,1,0.6,1.2,+0.4,14,73,7,0,79,Matches
Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,19,2003,0.8,14,17,82.4,175,38,8,9,88.9,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,2,1,1,2,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,295,399,73.9,4429,1102,163,203,80.3,105,127,82.7,14,27,51.9,2,1.9,2.7,+0.1,18,17,18,5,40,Matches
Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,189,245,77.1,3239,681,91,104,87.5,77,104,74.0,18,27,66.7,2,0.1,0.3,+1.9,4,18,2,0,26,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,1011,1303,77.6,19044,8004,379,441,85.9,518,608,85.2,99,197,50.3,0,1.1,0.9,-1.1,9,57,6,0,81,Matches
Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,879,1207,72.8,16249,7774,356,424,84.0,406,526,77.2,98,192,51.0,1,2.1,1.7,-1.1,17,89,13,9,98,Matches
Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,778,1039,74.9,12596,3156,371,439,84.5,326,408,79.9,52,119,43.7,0,0.7,1.2,-0.7,8,63,7,3,69,Matches
Luca Kilian,de GER,DF,Köln,22,1999,12.5,585,685,85.4,11572,3324,147,169,87.0,377,399,94.5,56,101,55.4,0,0.2,0.2,-0.2,3,38,1,0,53,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,2333,2767,84.3,43859,14050,954,1017,93.8,1036,1151,90.0,306,512,59.8,6,7.0,9.0,-1.0,84,272,68,4,315,Matches
Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,28,33,84.8,546,302,11,11,100.0,11,15,73.3,5,6,83.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,687,784,87.6,12138,3677,282,305,92.5,355,380,93.4,44,79,55.7,0,0.1,0.5,-0.1,1,36,3,0,40,Matches
Ansgar Knauff,de GER,DF,Eint Frankfurt,20,2002,14.3,455,683,66.6,7020,2807,236,301,78.4,183,268,68.3,25,57,43.9,1,1.6,2.4,-0.6,8,27,14,4,40,Matches
Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,1332,1643,81.1,28246,10955,362,409,88.5,764,843,90.6,199,347,57.3,3,0.8,1.1,+2.2,5,98,7,3,98,Matches
Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,871,1049,83.0,22004,13496,179,179,100.0,455,459,99.1,234,406,57.6,0,0.0,0.1,0.0,0,13,1,0,0,Matches
Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,865,1183,73.1,14381,4919,413,494,83.6,361,467,77.3,64,141,45.4,0,1.0,1.5,-1.0,16,111,16,0,144,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,23,1998,29.2,419,649,64.6,5454,1212,263,373,70.5,109,158,69.0,18,34,52.9,11,6.5,5.8,+4.5,41,25,23,2,61,Matches
Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,14,17,82.4,289,157,8,8,100.0,3,5,60.0,3,4,75.0,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,21,2001,29.0,1187,1377,86.2,18142,5847,644,704,91.5,451,505,89.3,58,89,65.2,1,1.3,1.3,-0.3,20,139,16,0,166,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,21,2001,16.9,808,973,83.0,13429,4790,367,404,90.8,382,437,87.4,47,93,50.5,1,0.1,0.6,+0.9,3,61,3,1,77,Matches
Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,29,1992,0.8,23,40,57.5,469,260,8,11,72.7,12,16,75.0,3,11,27.3,0,0.1,0.1,-0.1,1,1,1,0,4,Matches
Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,349,510,68.4,10659,7933,62,62,100.0,167,168,99.4,120,280,42.9,0,0.0,0.0,0.0,0,15,0,0,0,Matches
Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,21,2000,4.2,52,85,61.2,950,298,27,36,75.0,17,31,54.8,8,12,66.7,0,0.3,0.4,-0.3,4,3,3,2,10,Matches
Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,586,847,69.2,10138,3421,255,335,76.1,256,331,77.3,51,103,49.5,0,0.7,1.8,-0.7,11,73,16,5,100,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,26.5,790,998,79.2,11993,2558,449,512,87.7,234,295,79.3,65,95,68.4,4,2.2,2.8,+1.8,34,83,23,3,100,Matches
Christoph Kramer,de GER,MF,M'Gladbach,31,1991,24.7,1020,1233,82.7,14647,4393,595,663,89.7,331,392,84.4,43,70,61.4,0,2.0,1.9,-2.0,15,61,11,2,79,Matches
Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,578,804,71.9,8976,2927,291,376,77.4,233,284,82.0,35,70,50.0,0,0.9,1.4,-0.9,11,55,15,3,86,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,34,1988,3.0,90,121,74.4,1644,240,36,49,73.5,42,48,87.5,9,12,75.0,0,0.1,0.2,-0.1,3,4,3,1,7,Matches
Lukas Kübler,de GER,DF,Freiburg,29,1992,18.2,569,827,68.8,10273,3706,240,294,81.6,244,333,73.3,67,146,45.9,1,0.4,0.7,+0.6,7,59,9,4,57,Matches
Pierre Kunde,cm CMR,"MF,FW",Bochum,27,1995,4.2,119,202,58.9,2164,730,51,68,75.0,53,81,65.4,13,46,28.3,0,0.2,0.2,-0.2,4,18,3,2,16,Matches
Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,6.2,139,182,76.4,1649,285,97,118,82.2,26,35,74.3,4,8,50.0,0,0.3,0.8,-0.3,3,3,3,1,11,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,952,1095,86.9,19895,7749,242,272,89.0,589,628,93.8,115,176,65.3,0,0.1,0.2,-0.1,3,71,0,0,83,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,236,320,73.8,4254,1334,105,126,83.3,96,124,77.4,28,45,62.2,0,0.9,1.1,-0.9,4,29,13,3,40,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,596,751,79.4,9538,2846,294,339,86.7,241,279,86.4,39,77,50.6,0,2.3,1.7,-2.3,16,63,17,2,93,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,29,1992,9.1,501,618,81.1,7802,2734,266,299,89.0,196,235,83.4,27,53,50.9,0,1.2,1.3,-1.2,8,38,13,7,45,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,163,240,67.9,3280,1390,51,61,83.6,96,124,77.4,16,52,30.8,0,0.2,0.3,-0.2,1,12,2,0,26,Matches
Jordan Larsson,se SWE,"FW,MF",Schalke 04,25,1997,5.1,87,117,74.4,1236,400,49,58,84.5,27,33,81.8,4,10,40.0,0,0.4,0.6,-0.4,4,7,5,0,12,Matches
Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,310,394,78.7,5376,1274,132,151,87.4,137,163,84.0,31,51,60.8,1,0.2,0.4,+0.8,4,21,5,2,33,Matches
Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,1071,1366,78.4,21437,7772,358,420,85.2,555,643,86.3,146,260,56.2,1,0.4,0.7,+0.6,4,97,4,1,111,Matches
Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,249,328,75.9,4691,1687,105,127,82.7,114,142,80.3,27,50,54.0,0,0.0,0.1,0.0,1,16,1,0,25,Matches
Tim Lemperle,de GER,"FW,MF",Köln,20,2002,1.5,28,53,52.8,344,123,17,26,65.4,5,12,41.7,2,4,50.0,0,1.0,1.0,-1.0,3,3,2,0,5,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,27,1994,14.3,621,824,75.4,11180,4287,276,309,89.3,261,329,79.3,70,149,47.0,2,2.6,3.1,-0.6,24,46,17,8,63,Matches
