player,nationality,position,team,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Dennis Geiger,de GER,MF,Hoffenheim,24,1998,21.7,1,5,3,60.0,0.23,0.14,0.20,0.33,24.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,20.7,6,27,13,48.1,1.30,0.63,0.22,0.46,12.0,0,0,0,5.7,5.7,0.21,+0.3,+0.3,Matches
Niko Gießelmann,de GER,DF,Union Berlin,30,1991,14.5,0,20,3,15.0,1.38,0.21,0.00,0.00,20.2,2,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matthias Ginter,de GER,DF,Freiburg,28,1994,34.0,4,21,11,52.4,0.62,0.32,0.19,0.36,11.1,0,0,0,1.9,1.9,0.09,+2.1,+2.1,Matches
Serge Gnabry,de GER,"FW,MF",Bayern Munich,27,1995,21.6,14,81,40,49.4,3.76,1.85,0.16,0.33,15.5,1,1,1,11.2,10.4,0.13,+2.8,+2.6,Matches
Jacek Góralski,pl POL,MF,Bochum,29,1992,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Leon Goretzka,de GER,MF,Bayern Munich,27,1995,19.2,3,40,13,32.5,2.08,0.68,0.08,0.23,17.2,0,0,0,4.7,4.7,0.12,-1.7,-1.7,Matches
Mario Götze,de GER,MF,Eint Frankfurt,30,1992,30.4,3,26,7,26.9,0.85,0.23,0.12,0.43,16.4,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,31.1,0,15,4,26.7,0.48,0.13,0.00,0.00,15.4,0,0,0,1.4,1.4,0.10,-1.4,-1.4,Matches
Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,6.4,0,11,3,27.3,1.72,0.47,0.00,0.00,20.6,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,23.9,10,67,38,56.7,2.80,1.59,0.15,0.26,14.6,1,0,0,10.0,10.0,0.15,0.0,0.0,Matches
Leo Greiml,at AUT,DF,Schalke 04,21,2001,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,10.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,26.8,15,58,25,43.1,2.17,0.93,0.14,0.32,22.6,15,7,8,10.3,3.9,0.07,+4.7,+4.1,Matches
Lennart Grill,de GER,GK,Union Berlin,23,1999,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christian Groß,de GER,MF,Werder Bremen,33,1989,21.0,1,5,1,20.0,0.24,0.05,0.20,1.00,26.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
Brajan Gruda,de GER,MF,Mainz 05,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,17.6,0,6,1,16.7,0.34,0.06,0.00,0.00,22.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,10.7,0,2,0,0.0,0.19,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,25.4,4,33,14,42.4,1.30,0.55,0.12,0.29,19.8,6,0,0,2.7,2.7,0.08,+1.3,+1.3,Matches
Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,13.1,1,6,1,16.7,0.46,0.08,0.17,1.00,11.9,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Matches
Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,18.3,11,47,18,38.3,2.57,0.98,0.19,0.50,15.7,4,2,2,10.8,9.2,0.20,+0.2,-0.2,Matches
Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Manuel Gulde,de GER,DF,Freiburg,31,1991,7.1,1,2,1,50.0,0.28,0.14,0.50,1.00,6.1,0,0,0,0.7,0.7,0.35,+0.3,+0.3,Matches
Robert Gumny,pl POL,DF,Augsburg,24,1998,22.4,1,9,3,33.3,0.40,0.13,0.11,0.33,13.2,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
Christian Günter,de GER,"DF,MF",Freiburg,29,1993,30.5,1,27,7,25.9,0.88,0.23,0.04,0.14,21.8,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,24.1,1,14,4,28.6,0.58,0.17,0.07,0.25,14.2,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
Janik Haberer,de GER,MF,Union Berlin,28,1994,24.3,5,32,14,43.8,1.32,0.58,0.16,0.36,19.0,0,0,0,3.3,3.3,0.10,+1.7,+1.7,Matches
Alexander Hack,de GER,DF,Mainz 05,28,1993,12.6,0,3,0,0.0,0.24,0.00,0.00,,12.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
André Hahn,de GER,"FW,MF",Augsburg,31,1990,4.3,2,7,2,28.6,1.61,0.46,0.29,1.00,21.4,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Matches
Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,15.9,2,19,6,31.6,1.20,0.38,0.11,0.33,23.7,0,0,0,2.8,2.8,0.15,-0.8,-0.8,Matches
Sébastien Haller,ci CIV,FW,Dortmund,28,1994,13.6,9,33,19,57.6,2.42,1.40,0.27,0.47,9.9,0,0,1,8.4,7.7,0.23,+0.6,+1.3,Matches
Marcel Halstenberg,de GER,DF,RB Leipzig,30,1991,17.3,1,9,3,33.3,0.52,0.17,0.11,0.33,12.8,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Matches
Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,16.6,1,7,2,28.6,0.42,0.12,0.14,0.50,13.5,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,8.3,0,5,1,20.0,0.60,0.12,0.00,0.00,24.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,5.5,0,6,1,16.7,1.08,0.18,0.00,0.00,21.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Makoto Hasebe,jp JPN,DF,Eint Frankfurt,38,1984,14.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thorgan Hazard,be BEL,"FW,DF",Dortmund,29,1993,5.2,0,8,3,37.5,1.55,0.58,0.00,0.00,14.2,0,0,0,1.3,1.3,0.17,-1.3,-1.3,Matches
Jonas Hector,de GER,DF,Köln,32,1990,31.4,0,25,5,20.0,0.80,0.16,0.00,0.00,16.2,0,0,0,1.7,1.7,0.07,-1.7,-1.7,Matches
Dominique Heintz,de GER,DF,Bochum,28,1993,8.8,0,4,1,25.0,0.45,0.11,0.00,0.00,17.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,24.3,2,31,4,12.9,1.28,0.16,0.06,0.50,21.3,0,0,0,1.2,1.2,0.04,+0.8,+0.8,Matches
Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,5.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Herrmann,de GER,"FW,MF",M'Gladbach,31,1991,1.8,1,6,2,33.3,3.29,1.10,0.17,0.50,19.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches
Piero Hincapié,ec ECU,DF,Leverkusen,20,2002,27.3,1,17,6,35.3,0.62,0.22,0.06,0.17,16.6,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,14.3,5,30,11,36.7,2.10,0.77,0.17,0.45,16.9,2,0,0,2.7,2.7,0.09,+2.3,+2.3,Matches
Nicolas Höfler,de GER,MF,Freiburg,32,1990,31.3,0,21,4,19.0,0.67,0.13,0.00,0.00,14.9,0,0,0,1.7,1.7,0.08,-1.7,-1.7,Matches
Jonas Hofmann,de GER,"FW,MF",M'Gladbach,30,1992,29.8,12,44,22,50.0,1.48,0.74,0.27,0.55,19.0,5,0,1,7.2,6.6,0.15,+4.8,+5.4,Matches
Philipp Hofmann,de GER,FW,Bochum,29,1993,29.2,8,52,21,40.4,1.78,0.72,0.15,0.38,12.8,0,0,0,8.8,8.8,0.17,-0.8,-0.8,Matches
Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,16.7,5,30,15,50.0,1.80,0.90,0.17,0.33,14.2,0,0,0,3.3,3.3,0.11,+1.7,+1.7,Matches
Gerrit Holtmann,ph PHI,"FW,MF",Bochum,27,1995,10.5,1,30,14,46.7,2.86,1.33,0.03,0.07,19.6,0,0,0,2.4,2.4,0.08,-1.4,-1.4,Matches
Jannes Horn,de GER,"DF,FW",Bochum,25,1997,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Timo Hübers,de GER,DF,Köln,26,1996,28.4,3,15,7,46.7,0.53,0.25,0.20,0.43,10.9,0,0,0,1.8,1.8,0.12,+1.2,+1.2,Matches
Callum Hudson-Odoi,eng ENG,"FW,MF",Leverkusen,21,2000,6.7,0,4,1,25.0,0.60,0.15,0.00,0.00,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,1,17,3,17.6,0.76,0.13,0.06,0.33,10.2,0,0,0,2.2,2.2,0.13,-1.2,-1.2,Matches
Denis Huseinbasic,de GER,"MF,FW",Köln,21,2001,8.8,4,16,4,25.0,1.82,0.46,0.25,1.00,14.1,0,0,0,2.4,2.4,0.15,+1.6,+1.6,Matches
Iago,br BRA,"DF,MF",Augsburg,25,1997,17.8,0,9,0,0.0,0.51,0.00,0.00,,19.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,0,2,2,100.0,12.86,12.86,0.00,0.00,6.9,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
Marcus Ingvartsen,dk DEN,"FW,MF",Mainz 05,26,1996,14.6,10,32,13,40.6,2.19,0.89,0.19,0.46,15.5,1,4,4,8.4,5.2,0.16,+1.6,+0.8,Matches
Ko Itakura,jp JPN,DF,M'Gladbach,25,1997,22.0,0,11,4,36.4,0.50,0.18,0.00,0.00,14.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,1,21,7,33.3,0.74,0.25,0.05,0.14,32.9,2,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,0,1,0,0.0,1.96,0.00,0.00,,26.5,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,7,35,17,48.6,1.66,0.81,0.20,0.41,14.7,0,0,0,4.3,4.3,0.12,+2.7,+2.7,Matches
Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,1,2,2,100.0,0.15,0.15,0.50,0.50,11.3,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
Kristijan Jakić,hr CRO,"DF,MF",Eint Frankfurt,25,1997,16.2,1,8,4,50.0,0.49,0.25,0.13,0.25,17.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,0,1,0,0.0,0.08,0.00,0.00,,21.9,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Tony Jantschke,de GER,"DF,MF",M'Gladbach,32,1990,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,10.3,2,11,3,27.3,1.07,0.29,0.18,0.67,16.6,0,0,0,1.8,1.8,0.16,+0.2,+0.2,Matches
Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,0,10,3,30.0,0.95,0.29,0.00,0.00,9.7,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,32,1989,9.9,4,27,6,22.2,2.72,0.61,0.15,0.67,18.4,1,0,0,2.7,2.7,0.10,+1.3,+1.3,Matches
Anthony Jung,de GER,"DF,FW",Werder Bremen,30,1991,29.1,2,17,6,35.3,0.58,0.21,0.12,0.33,17.0,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
Josip Juranović,hr CRO,DF,Union Berlin,26,1995,10.4,2,6,1,16.7,0.58,0.10,0.17,1.00,29.6,2,1,1,1.6,0.8,0.14,+0.4,+0.2,Matches
Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,2,24,6,25.0,0.90,0.23,0.08,0.33,13.8,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
Pavel Kadeřábek,cz CZE,DF,Hoffenheim,30,1992,18.5,1,8,1,12.5,0.43,0.05,0.13,1.00,10.5,0,0,0,1.3,1.3,0.17,-0.3,-0.3,Matches
Florian Kainz,at AUT,"MF,FW",Köln,29,1992,26.0,6,51,19,37.3,1.96,0.73,0.06,0.16,22.2,6,3,3,6.0,3.6,0.07,0.0,-0.6,Matches
Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,0,5,1,20.0,1.93,0.39,0.00,0.00,10.8,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
Daichi Kamada,jp JPN,MF,Eint Frankfurt,25,1996,25.2,9,41,11,26.8,1.63,0.44,0.15,0.55,16.6,4,3,3,9.9,7.5,0.18,-0.9,-1.5,Matches
Jakub Kamiński,pl POL,"FW,DF",Wolfsburg,20,2002,22.9,4,39,14,35.9,1.71,0.61,0.10,0.29,15.9,0,0,0,5.0,4.8,0.12,-1.0,-0.8,Matches
Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,2,4,2,50.0,0.57,0.28,0.50,1.00,16.4,2,0,0,0.4,0.4,0.10,+1.6,+1.6,Matches
Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,2,7,2,28.6,0.46,0.13,0.29,1.00,19.4,0,0,0,1.1,1.1,0.16,+0.9,+0.9,Matches
Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,2,25,9,36.0,1.59,0.57,0.08,0.22,11.7,0,0,0,3.3,3.3,0.13,-1.3,-1.3,Matches
Kenan Karaman,tr TUR,FW,Schalke 04,28,1994,10.8,1,22,8,36.4,2.03,0.74,0.05,0.13,13.8,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
Atakan Karazor,de GER,MF,Stuttgart,25,1996,21.8,0,6,0,0.0,0.28,0.00,0.00,,20.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Thomas Kastanaras,gr GRE,"FW,DF",Stuttgart,19,2003,0.8,0,2,1,50.0,2.50,1.25,0.00,0.00,13.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,5,42,16,38.1,1.90,0.72,0.10,0.25,16.1,0,1,1,6.5,5.7,0.14,-1.5,-1.7,Matches
Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,0,4,3,75.0,0.53,0.40,0.00,0.00,16.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,1,16,5,31.3,0.53,0.17,0.06,0.20,11.5,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,0,6,1,16.7,0.24,0.04,0.00,0.00,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,2,24,3,12.5,0.75,0.09,0.08,0.67,22.1,0,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
Luca Kilian,de GER,DF,Köln,22,1999,12.5,1,4,1,25.0,0.32,0.08,0.25,1.00,9.8,0,0,0,1.1,1.1,0.28,-0.1,-0.1,Matches
Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,5,27,11,40.7,0.87,0.35,0.15,0.36,26.0,3,1,1,2.2,1.4,0.05,+2.8,+2.6,Matches
Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,0,6,1,16.7,0.60,0.10,0.00,0.00,17.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Ansgar Knauff,de GER,DF,Eint Frankfurt,20,2002,14.3,1,15,7,46.7,1.05,0.49,0.07,0.14,19.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,2,8,1,12.5,0.25,0.03,0.13,1.00,16.0,0,1,2,2.4,0.8,0.10,-0.4,+0.2,Matches
Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,3,39,8,20.5,1.53,0.31,0.08,0.38,20.5,0,0,0,2.3,2.3,0.06,+0.7,+0.7,Matches
Randal Kolo Muani,fr FRA,FW,Eint Frankfurt,23,1998,29.2,15,75,30,40.0,2.57,1.03,0.17,0.43,13.0,0,2,2,13.2,11.6,0.16,+1.8,+1.4,Matches
Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kouadio Koné,fr FRA,MF,M'Gladbach,21,2001,29.0,1,26,14,53.8,0.90,0.48,0.04,0.07,25.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Odilon Kossonou,ci CIV,DF,Leverkusen,21,2001,16.9,0,3,0,0.0,0.18,0.00,0.00,,23.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,29,1992,0.8,0,1,0,0.0,1.22,0.00,0.00,,21.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Soichiro Kozuki,jp JPN,"FW,MF",Schalke 04,21,2000,4.2,1,14,6,42.9,3.32,1.42,0.07,0.17,18.9,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,0,32,2,6.3,1.22,0.08,0.00,0.00,20.1,0,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,26.5,12,57,21,36.8,2.15,0.79,0.14,0.38,18.0,4,4,6,13.2,8.5,0.15,-1.2,-0.5,Matches
Christoph Kramer,de GER,MF,M'Gladbach,31,1991,24.7,0,6,1,16.7,0.24,0.04,0.00,0.00,22.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,2,25,9,36.0,0.89,0.32,0.08,0.22,19.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2,Matches
Max Kruse,de GER,"MF,FW",Wolfsburg,34,1988,3.0,0,9,2,22.2,2.98,0.66,0.00,0.00,13.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Lukas Kübler,de GER,DF,Freiburg,29,1992,18.2,2,9,4,44.4,0.49,0.22,0.22,0.50,12.2,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
Pierre Kunde,cm CMR,"MF,FW",Bochum,27,1995,4.2,1,4,1,25.0,0.95,0.24,0.25,1.00,24.7,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,6.2,2,11,5,45.5,1.77,0.81,0.18,0.40,14.9,0,0,0,2.2,2.2,0.20,-0.2,-0.2,Matches
Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,1,4,1,25.0,0.22,0.06,0.25,1.00,8.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,2,6,2,33.3,0.62,0.21,0.33,1.00,16.4,0,0,0,0.8,0.8,0.14,+1.2,+1.2,Matches
Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,3,20,10,50.0,1.23,0.61,0.15,0.30,19.9,0,0,0,2.4,2.4,0.12,+0.6,+0.6,Matches
Stefan Lainer,at AUT,DF,M'Gladbach,29,1992,9.1,0,6,4,66.7,0.66,0.44,0.00,0.00,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8,Matches
Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,0,6,0,0.0,0.86,0.00,0.00,,11.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
Jordan Larsson,se SWE,"FW,MF",Schalke 04,25,1997,5.1,0,10,0,0.0,1.94,0.00,0.00,,16.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,0,16,2,12.5,1.69,0.21,0.00,0.00,19.0,1,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,0,12,0,0.0,0.48,0.00,0.00,,14.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,19.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Tim Lemperle,de GER,"FW,MF",Köln,20,2002,1.5,0,2,0,0.0,1.36,0.00,0.00,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Christopher Lenz,de GER,DF,Eint Frankfurt,27,1994,14.3,0,12,2,16.7,0.84,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,1,9,5,55.6,3.06,1.70,0.11,0.20,16.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,1,17,3,17.6,0.61,0.11,0.06,0.33,16.4,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,3,23,8,34.8,0.86,0.30,0.13,0.38,16.0,0,0,0,1.1,1.1,0.05,+1.9,+1.9,Matches
Dimitris Limnios,gr GRE,FW,Köln,24,1998,0.4,0,1,0,0.0,2.31,0.00,0.00,,19.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,22,2000,18.7,7,45,19,42.2,2.41,1.02,0.16,0.37,18.3,4,0,0,5.9,5.9,0.13,+1.1,+1.1,Matches
Dejan Ljubicic,at AUT,"MF,FW",Köln,24,1997,19.0,5,34,14,41.2,1.79,0.74,0.12,0.29,22.1,0,1,1,3.3,2.6,0.08,+1.7,+1.4,Matches
Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,2,27,8,29.6,0.89,0.26,0.07,0.25,17.2,0,0,0,1.9,1.9,0.07,+0.1,+0.1,Matches
Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,26.6,11,59,22,37.3,2.22,0.83,0.10,0.27,20.3,1,5,5,8.6,4.7,0.08,+2.4,+1.3,Matches
Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arne Maier,de GER,MF,Augsburg,23,1999,21.8,5,28,10,35.7,1.29,0.46,0.18,0.50,21.1,3,0,0,1.6,1.6,0.06,+3.4,+3.4,Matches
Linton Maina,de GER,"FW,MF",Köln,23,1999,24.9,3,35,13,37.1,1.41,0.52,0.09,0.23,15.3,0,0,0,4.6,4.6,0.13,-1.6,-1.6,Matches
Donyell Malen,nl NED,FW,Dortmund,23,1999,19.0,9,64,30,46.9,3.38,1.58,0.14,0.30,15.9,3,0,0,9.1,9.1,0.15,-0.1,-0.1,Matches
Sadio Mané,sn SEN,"FW,MF",Bayern Munich,30,1992,15.8,7,53,20,37.7,3.35,1.26,0.11,0.30,12.8,0,1,2,8.9,7.2,0.14,-1.9,-1.2,Matches
Myziane Maolida,km COM,"FW,MF",Hertha BSC,23,1999,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Omar Marmoush,eg EGY,FW,Wolfsburg,23,1999,16.4,5,48,16,33.3,2.93,0.98,0.10,0.31,15.0,1,0,0,6.1,6.1,0.13,-1.1,-1.1,Matches
Eric Martel,de GER,MF,Köln,20,2002,22.4,1,28,8,28.6,1.25,0.36,0.04,0.13,20.6,0,0,0,1.7,1.7,0.06,-0.7,-0.7,Matches
Aarón Martín,es ESP,DF,Mainz 05,25,1997,20.5,5,18,7,38.9,0.88,0.34,0.28,0.71,25.9,8,0,1,2.2,1.4,0.08,+2.8,+3.6,Matches
Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,4,17,10,58.8,0.70,0.41,0.24,0.40,14.0,1,0,0,2.6,2.6,0.15,+1.4,+1.4,Matches
Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,0,3,0,0.0,0.14,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,2,48,12,25.0,1.89,0.47,0.04,0.17,15.5,0,0,0,4.0,4.0,0.08,-2.0,-2.0,Matches
Philipp Max,de GER,DF,Eint Frankfurt,28,1993,7.7,0,9,3,33.3,1.17,0.39,0.00,0.00,18.3,2,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,10,30,15,50.0,2.43,1.21,0.33,0.67,12.6,0,0,1,6.1,5.3,0.18,+3.9,+4.7,Matches
Keke Maximilian Topp,de GER,FW,Schalke 04,18,2004,0.2,0,1,0,0.0,4.50,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
